 	se	si	era	vestita	la	mia	figlia	l'	avessi	portata	alla	chiesa	</S>
a31	0.35844106215	0.003520982988	0.00080225453	0.00030300744	0.000565650005	0.023522598	0.093131222	0.3788426205	0.0247711365	0.006348877485	0.03994668665	0.0443934895	0.025410445085
a24	0.124206435983	0.0109187906547	0.0120032381967	0.0134766981933	0.0409077254683	0.0437023413333	0.291585237333	0.380736580167	0.0228387219333	0.002434075335	0.0323560489833	0.0162710812333	0.008563064173
a28	0.0471550738277	0.0141987172516	0.0212908643989	0.0228730273978	0.0637479884894	0.0570005021111	0.551516199111	0.158254130056	0.0118599157444	0.00158312432833	0.0360194199944	0.0113835964778	0.00311744154567
a39	0.0336173109426	0.0310290511172	0.035708553133	0.0346669637993	0.0835137261631	0.061637199037	0.516417329704	0.155783526685	0.0087859119148	0.00430785814278	0.0239949983315	0.00925649725927	0.00128106576389
a17	0.0912495786475	0.0568253370391	0.0513968100443	0.0488275055998	0.097526472721	0.0544635130123	0.275776943235	0.220773568895	0.0130993773049	0.0379269907143	0.0432760347772	0.00839641251976	0.000461450399963
a31	0.114303823549	0.0443951953464	0.0364708870148	0.0338655611999	0.0519046505737	0.0339218870041	0.121633886745	0.220426556298	0.123108772435	0.0677489355714	0.111042753259	0.0405870218399	0.000590046529988
a20	0.075755236183	0.0220391534488	0.0178884140049	0.0159217043	0.0213548961912	0.0180318243347	0.0540268915817	0.185180365433	0.325542017478	0.0581181438571	0.13426043442	0.0703365789466	0.00154433561
a31	0.0654779417277	0.0149841844829	0.010749667335	0.0091566932	0.0107233480637	0.0122226324449	0.0332408741939	0.147458141811	0.446020632493	0.047858089619	0.110521479807	0.0822648396489	0.00932151520333
a17	0.0539257039092	0.0110716236943	0.006856151645	0.0054800496	0.00636570035457	0.00954936128163	0.0253490077313	0.110677861937	0.547605117498	0.0332472275397	0.0973815866023	0.0791314245496	0.0133592475678
a8	0.0719216693031	0.0129727420981	0.0103434007483	0.00749141453333	0.00845124311819	0.00885246589388	0.0221085645771	0.0924116653123	0.573835032499	0.0218066618466	0.101254620534	0.0598007538499	0.00874981418927
a31	0.0807866004344	0.0138328642327	0.0113817679161	0.00796526254444	0.00957229927273	0.0119717396313	0.0301987605257	0.0736050467708	0.4144511775	0.0168206377489	0.100077880178	0.200604695617	0.0287312872298
a8	0.0632925741448	0.0102404417776	0.015462083972	0.00725309421481	0.0142112199909	0.0183545448771	0.0446885535086	0.0959675039236	0.371253469167	0.0077149063163	0.075812966726	0.241684884206	0.0340637811433
a24	0.0509844903816	0.0079818624592	0.017194495324	0.00664050173827	0.0161844347636	0.0196687666257	0.0496260211695	0.108949824641	0.358202073056	0.00400495470543	0.0666579355753	0.254828130402	0.0390765657811
a31	0.0367474337939	0.0044844330864	0.0117597507747	0.00360135147942	0.0119648610212	0.0211468175419	0.0635050683898	0.10724960488	0.257387567685	0.00329300856848	0.0669057635251	0.349942260134	0.0620121102604
a20	0.0317829219313	0.00383273526213	0.0136773169249	0.00328120859314	0.0165861653404	0.0266687928473	0.0703039787966	0.130812468293	0.354432755895	0.00283611408949	0.0661324628417	0.235134671711	0.0445184184201
a31	0.0264173789771	0.00366086722071	0.0162620236416	0.00331041499771	0.0238731134468	0.0338349796158	0.0884126142655	0.158465432764	0.364868155298	0.00364011592983	0.0613809476139	0.166212852237	0.0496611294734
a41	0.0283920413257	0.00685054054024	0.0245520265472	0.00659128159924	0.0560336621489	0.0699135758719	0.126804608088	0.174336544255	0.241270145099	0.00463188627661	0.0667599058713	0.142233915746	0.0516298956911
a31	0.0237183697752	0.00881473884675	0.0263499128491	0.00869973606641	0.0753492160496	0.0939610352906	0.150683572696	0.165492014752	0.1819618717	0.0101606093922	0.0619543919571	0.0946859702487	0.098168561097
a13	0.0203711992584	0.0115838509489	0.0219524806164	0.0118959145555	0.0648277540165	0.0958407717635	0.129880966232	0.128816818251	0.147547880567	0.0186664427974	0.0645194986524	0.118149220083	0.165947183699
a37	0.0243516957528	0.0186539093163	0.0254696185388	0.0192086291852	0.0770151580055	0.125699577255	0.091493302744	0.087238119417	0.137900796856	0.0240849145991	0.0850105795508	0.119492446694	0.1643812479
a8	0.0306334585843	0.0252064004388	0.0335317668463	0.0258742283951	0.116823109335	0.182478889085	0.103043222915	0.0740606298057	0.107149203952	0.021646708533	0.0914587971836	0.0745404522313	0.113553140633
a39	0.0354975495281	0.0305200698129	0.0392728639488	0.0312561847984	0.133823697778	0.210906139695	0.108416537638	0.0705323466019	0.0947140696507	0.022388508511	0.0793689877279	0.0489886240771	0.0943144515443
a20	0.039507061176	0.0358768256043	0.0412433029829	0.0361236065995	0.110636130593	0.185062313232	0.0909325692127	0.0689979622006	0.0895111432169	0.0337310761703	0.0637740292426	0.048639027359	0.155964987181
a24	0.0436763700587	0.0409670625348	0.0443636703276	0.0415272205332	0.0819566018643	0.131467406411	0.0712703030709	0.0665060540669	0.092865747739	0.0422687010568	0.0589217017475	0.0559281301197	0.22828103906
a18	0.0453272973529	0.0427362248449	0.0455819841092	0.0435130381777	0.0714168422881	0.111608490804	0.065211314357	0.070177844689	0.104517085913	0.0457973420189	0.0523907559158	0.0557155497066	0.246006236353
a23	0.0479046971176	0.045166883615	0.0491102720364	0.0463173120592	0.0849697174294	0.143292856935	0.0740058714523	0.0751701302297	0.111895598638	0.039850849673	0.0482555133053	0.0446677492355	0.189392558784
a24	0.0470695347059	0.044750383205	0.0485611700121	0.0460738303531	0.0787965591431	0.129310788978	0.0708719538174	0.0797317687432	0.121524859546	0.0406743842243	0.0412392377684	0.0394153367452	0.211980206261
a31	0.042996973902	0.0412106310683	0.0431629066707	0.0417952317844	0.0604922790477	0.0918598096593	0.0627258462725	0.0899937309144	0.136603789849	0.0520608487414	0.0404533639228	0.0419517195817	0.25469290542
