 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.032263305	0.043412147	0.3451430715	0.1838025485	0.246015595	0.13899412125	0.0103691874602
a8	0.0145287910567	0.0316245766667	0.366257893833	0.0777374231667	0.457876798333	0.04846662625	0.00350791069023
a20	0.00611043184223	0.0189393772222	0.226974551278	0.0388187243889	0.646538499444	0.01945009095	0.0431683887934
a8	0.0294501780474	0.164598993074	0.280565767093	0.020898496463	0.439771045148	0.00805947886	0.0566560804811
a31	0.0503932536825	0.356450397691	0.374390842364	0.0155184051543	0.180874388716	0.00281198334	0.019560746977
a37	0.0607815702275	0.515829765897	0.322573067455	0.0113029094514	0.0812229439053	0.00138296739	0.00690681388567
a10	0.127044240076	0.569025531966	0.243836782485	0.0104249198838	0.0447820873018	0.00215588469667	0.00273061888856
a31	0.211589576692	0.419893830655	0.308133580828	0.0135793256279	0.0408913744339	0.00364951889889	0.00226287832952
a21	0.228567712231	0.301994950218	0.425515136943	0.010609603976	0.0281826207113	0.00300413497296	0.00212590554317
a31	0.174164090744	0.227402880073	0.499537828981	0.035459580092	0.0525256641371	0.00371029653099	0.00719967988106
a10	0.144832670248	0.140331494024	0.523775642994	0.0511246176973	0.0819531347124	0.00496350394366	0.0530189319604
a17	0.175035380083	0.096632972008	0.550270314331	0.0381187428991	0.0640898982375	0.00372369411455	0.0721290106535
a20	0.222867296694	0.0917460940027	0.527289114777	0.0407718269664	0.0525756880792	0.00321748143818	0.0615325502178
a31	0.185341060898	0.0775687713342	0.373442511592	0.0448728789888	0.0546827400264	0.00830923431273	0.255782856739
a39	0.151119728966	0.0790157571114	0.219107257197	0.0611900796629	0.0693440886755	0.0151188427709	0.40510426558
a31	0.143092456322	0.0828782223705	0.143504407732	0.0708533208876	0.0752487442252	0.023846027257	0.46057680186
a8	0.117844395441	0.0814509257902	0.107457326244	0.0743368746292	0.0757318327417	0.0272124897523	0.51596610062
a39	0.12426541848	0.0917540269301	0.105257533748	0.0853327715431	0.0846409509139	0.0249564985841	0.483792776873
a8	0.15255672616	0.10844456231	0.124101391249	0.0981855825144	0.0915990519713	0.0197786061947	0.405334068958
</S>	0.18789642808	0.123971891155	0.145402815624	0.108434624257	0.0964370134857	0.0132142035974	0.324642984479
