 	il	morto	vuole	pianto	</S>
a46	0.21727296135	0.13526633405	0.0844705835	0.533546653	0.0294435071
a23	0.374910434683	0.0462603604167	0.0564793235	0.510947925667	0.0114019776
a20	0.564010464894	0.0169653059722	0.0475664165	0.359500683222	0.0119571177
a31	0.421120208298	0.0123869731241	0.0295461238333	0.521349627741	0.0155970712333
a21	0.488292436099	0.0149016055414	0.0487195076111	0.43804273258	0.0100437258778
a11	0.483988862033	0.0157480006805	0.068248887537	0.427851917527	0.00416233525927
a10	0.266672092344	0.0155916155602	0.0571301275123	0.653168722509	0.00743743191976
a27	0.226915585781	0.0166945968534	0.153429779171	0.59238753417	0.0105724996399
a17	0.233445268594	0.0229975612845	0.314914409724	0.414299338057	0.0143434442133
a31	0.190699236198	0.0302233104282	0.376250479908	0.372256692686	0.0305702784044
a37	0.146293962066	0.0290645714761	0.340001436636	0.436263510895	0.0483765001348
a31	0.108031270689	0.0299780028254	0.280591215545	0.508072023632	0.0733274920449
a37	0.096159603563	0.0447099286085	0.321964725182	0.444096944544	0.093068852015
a17	0.100742104521	0.0701132195362	0.328181585061	0.331846214848	0.169116935338
a31	0.129716651507	0.108113033179	0.236931811687	0.216036484949	0.309202035113
a10	0.169104530502	0.15622887106	0.194134120562	0.109525469316	0.371007025038
a7	0.175585050167	0.168779383687	0.176329656854	0.0671230594387	0.412182875013
a31	0.155962583389	0.152550421229	0.160513918951	0.0659473068129	0.465025771671
a33	0.13913982113	0.13744220041	0.14662507965	0.0785748206043	0.498218070557
a29	0.136820967043	0.13582382347	0.145341979883	0.0910750102014	0.490938213519
a41	0.145037045681	0.144253231157	0.150371673294	0.0903520734005	0.469985981173
a31	0.16473226856	0.163647713719	0.163159304431	0.0818005011335	0.426660207058
a39	0.174216402853	0.172935874573	0.16918454481	0.0801520783778	0.403511062353
</S>	0.161774896427	0.160548947286	0.160724152405	0.0818821261889	0.435069831176
