 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.19626234615	0.120175185	0.2729456545	0.0521403485	0.068805297	0.137871429	0.0498209985	0.0912425951	0.010736174113
a20	0.175926129483	0.115100236333	0.279568463833	0.0494775818333	0.098550019	0.123018755667	0.0893251995	0.0648815784333	0.00415206977967
a31	0.191496503161	0.066875085111	0.110949119611	0.0268242536111	0.111886289667	0.103563714889	0.327444929833	0.0563317585778	0.00462836692656
a8	0.099243078387	0.115000340037	0.122856892537	0.10861467987	0.126057899889	0.0409895367963	0.363451759278	0.0195655545426	0.00422028218552
a20	0.0595581057957	0.141893230679	0.140412018846	0.173455296623	0.160349019963	0.0269365694321	0.288954495759	0.00680551010753	0.00163580880517
a31	0.0529093642652	0.075318630893	0.0792739776153	0.158078042208	0.196825919988	0.0367693468107	0.397183935253	0.00277608724584	0.000864755601723
a24	0.0903290214217	0.053150081631	0.0564092692051	0.154639647403	0.183489603329	0.0566100809369	0.396364481751	0.00856313928195	0.000444695017241
a46	0.141139323807	0.0555415942103	0.0578697530684	0.147201719134	0.19377926111	0.0725545016456	0.317706783917	0.013791544094	0.000415491242414
a10	0.108388616602	0.0413955634034	0.0456958423561	0.108678729711	0.175170011703	0.0746592085485	0.427809957972	0.008549366398	0.0096526843008
a8	0.0751166908673	0.0426566608011	0.0481390437854	0.0846283549037	0.175435485234	0.122732752849	0.434613113991	0.00401173109933	0.0126661710769
a31	0.0685897742891	0.0476922009337	0.0550183699285	0.0815223019679	0.178914232745	0.16089808095	0.367529132664	0.00254693423311	0.0372889523356
a46	0.0535839854297	0.0519230109779	0.0694643789762	0.0879023359893	0.156633408582	0.15839950365	0.374310797555	0.00158348514437	0.0461990798452
a3	0.0528130228099	0.064673468326	0.112283071659	0.142987191996	0.215528619527	0.135846811217	0.240089495852	0.00155395871479	0.0342243430151
a18	0.04896615327	0.065675357442	0.141571763886	0.179251580665	0.244915229842	0.102497088406	0.180654741951	0.00178264650493	0.034685420005
a31	0.04813948009	0.0646205944807	0.149455871295	0.199906456888	0.256162856614	0.088466262802	0.144495923984	0.00359671113498	0.0451558500017
a10	0.0612793556967	0.0682694801602	0.127653830432	0.179564525629	0.219228572205	0.0972139296007	0.139093571328	0.0121553662783	0.0955413866672
a20	0.0797950632322	0.0807648367201	0.111594936811	0.155661871876	0.185038047402	0.1199772532	0.131989483776	0.0163450622594	0.118833443889
a35	0.0920986477441	0.0911071989067	0.108342615604	0.141766457292	0.162140919134	0.130372927733	0.114451781259	0.0184851962531	0.141234232963
a8	0.093442169248	0.0932049963022	0.112087751868	0.149555442431	0.158310749711	0.116852315911	0.0912629570863	0.0166805814844	0.168602990988
a31	0.0828952030827	0.0846763621007	0.107516387289	0.151223147477	0.153857253237	0.088935518637	0.0750335623621	0.0185375565615	0.237324950329
a24	0.0817687810276	0.0817867490336	0.0894405124297	0.105873725826	0.106852394412	0.081888592879	0.0769908207874	0.0393456768538	0.336052716776
a8	0.0843258803425	0.0849092780112	0.0969146008099	0.123383371942	0.123772381471	0.083203554293	0.0750629169291	0.0361749002846	0.292253072259
a0	0.0890837567808	0.0891617293371	0.10103621527	0.128807870647	0.128262049157	0.084837696431	0.0742726823097	0.0325304180949	0.272007534086
a31	0.0863208455936	0.0850376664457	0.0870387934233	0.095199685549	0.0944768350523	0.081000285477	0.0756918061032	0.0486105300316	0.346623534695
a18	0.0728029578645	0.0718582154819	0.0722722711411	0.0760240605163	0.0758250560174	0.0713565334923	0.0677154853677	0.0539761456772	0.438169258232
a31	0.0679618719548	0.066992828494	0.0656525037137	0.0651750835054	0.0652536630058	0.0687084294974	0.0646399997892	0.0578762622257	0.477739346077
a17	0.0684891973183	0.067999404498	0.0672504692379	0.0669461858351	0.0673816893353	0.0698587014991	0.0675451699297	0.0601812887419	0.464347908692
a8	0.0780753624394	0.0779248564993	0.078371937746	0.0806661386117	0.0816616381118	0.080868113833	0.0757980766432	0.045964168914	0.400669719564
a31	0.0850348741465	0.0851659788331	0.0865285492487	0.0904347982039	0.0914958007039	0.0870400512777	0.0834238655477	0.0427116313047	0.348164443188
</S>	0.0805023820733	0.0805541294165	0.0812800996244	0.083434044102	0.0841835123519	0.0811202906388	0.0810062277738	0.0533096531523	0.374609651594
