 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.0964222701	0.0002352838225	0.0075810495	0.00292755675	0.009929967	0.0099486955	0.0151323645	0.152428829	0.609228575	0.0875265204	0.0086388760665
a20	0.0336171092667	0.000275113675833	0.00761620558	0.00139691999667	0.00621001716667	0.00602242504333	0.0327557261667	0.370090776333	0.507662425	0.0314204545	0.00293286025983
a31	0.0127959903889	0.000872246805278	0.00516181094	0.000618607925557	0.00361104902222	0.00367045009111	0.0611047653889	0.363673790111	0.519857658333	0.0246927196	0.00394098627994
a39	0.0091669765963	0.00329119543509	0.0203511873133	0.00100544398852	0.00835808814074	0.00852026423037	0.062604359463	0.14321708337	0.712274386111	0.0262972748667	0.00491378419331
a31	0.0281317748654	0.0056048748117	0.0306945184378	0.00180862572951	0.0115990902136	0.0150294987435	0.0502302141543	0.0593164224567	0.76052109537	0.0339442546222	0.00311961896444
a46	0.0705434159551	0.00515184177057	0.0238218904793	0.00158086844317	0.0101312032379	0.0175927405812	0.0380919357181	0.0267876901522	0.689997398457	0.114309406874	0.00199156270148
a37	0.0950007153184	0.00429860142352	0.0171023221598	0.00149192138106	0.0124632914126	0.0233863925271	0.051109232906	0.0126903487174	0.546363599486	0.230750305625	0.00534321581383
a31	0.105846218439	0.00525884300784	0.0122767217199	0.00402662689369	0.0215877494709	0.035206167509	0.145066954302	0.0128597539058	0.391567026495	0.234733785208	0.0315701272713
a13	0.0877449114797	0.00460585526928	0.00999203223997	0.0048406607979	0.038535728157	0.0954526881697	0.175263318101	0.0136719143019	0.293288128832	0.223757931736	0.0528468190904
a11	0.0635625324932	0.00383072582309	0.00984840241332	0.00486183043263	0.0557788943857	0.143792436057	0.149787006034	0.015503776434	0.228679736277	0.221838043912	0.10251661303
a31	0.0619611351644	0.00528175184103	0.0125153521378	0.00929214814421	0.0781740001286	0.143419938686	0.188300158678	0.0384433298113	0.152478496759	0.154568204637	0.155565487677
a20	0.0434015870548	0.00570186004701	0.0193783793793	0.0152757713814	0.107983375376	0.208329756229	0.211696292893	0.0596628832704	0.105678900253	0.104709391546	0.118181795892
a31	0.0277114810183	0.00523753901567	0.0250466591264	0.0210843374605	0.141238068459	0.228849398743	0.200083717631	0.0642651877568	0.0796549014177	0.0919978725153	0.114830815297
a41	0.0204656583394	0.00673444647189	0.0461755897088	0.0374185638202	0.179346799486	0.224814889581	0.182144752544	0.0722583112523	0.0550613121392	0.0708300428384	0.104749623432
a31	0.0156271894465	0.00780930902396	0.0634919752363	0.0478968396067	0.231156559829	0.21978863986	0.161673810848	0.0598113750841	0.0364107370464	0.0549315709461	0.101401989477
a24	0.0144702668155	0.00919979554132	0.0694301550788	0.0375165115356	0.200925919943	0.14671233662	0.107101084616	0.029969672028	0.0353506770155	0.095002846982	0.254320719826
a31	0.0185212856052	0.0147639085138	0.110469411693	0.0410965155119	0.154978669981	0.124413168873	0.0712941812053	0.021119769676	0.0447679143385	0.117358810661	0.281216334609
a10	0.0273097178684	0.0239263055046	0.117474762231	0.047717148504	0.136364011327	0.122731846291	0.0661835210684	0.0254237725587	0.0544452267795	0.144907018554	0.233516626203
a31	0.0387176869561	0.0358270875015	0.112906425744	0.0491856795013	0.0971036117757	0.10478116543	0.0600219056895	0.0359006238529	0.0690026025932	0.166866306185	0.229686875401
a46	0.0524834933187	0.0503909631672	0.125358536915	0.0606564481671	0.0906477339252	0.0973655051433	0.0676183352298	0.077593252951	0.0837449958644	0.140271925395	0.1538687838
a20	0.0640979544396	0.0625717977224	0.119417595305	0.0695650410557	0.0866535979751	0.0906100983811	0.0729509650766	0.102082420984	0.0830777686215	0.113441635132	0.1355310866
a46	0.0709497081465	0.0699452509075	0.122872163102	0.0760963670186	0.0869971259917	0.085949306127	0.0763586483589	0.089447570328	0.0749535082072	0.0924616617107	0.153968678867
a31	0.0756014693822	0.0748719266358	0.112365611034	0.0791605590062	0.0863009786639	0.0851107620423	0.0786842241196	0.078197296776	0.0676016140691	0.0830929439036	0.179012606289
a7	0.0760212164607	0.0753933735453	0.0924585370113	0.0773713196687	0.0817848162213	0.0829003840141	0.0773551360399	0.071086220592	0.064583564023	0.0822636679679	0.218781778763
a31	0.0759533254869	0.0754149011818	0.0830843856704	0.0763253232229	0.0792946707404	0.081286906338	0.0765816720133	0.0713660451973	0.0659435200077	0.0818378493226	0.232911442921
a39	0.0747483284956	0.0743771870606	0.0783295418901	0.0748546344076	0.0767444122468	0.078439605446	0.0753010540044	0.0726406367324	0.0677245886692	0.0791617164409	0.247678290974
a31	0.0745914494985	0.0743249290202	0.0763588572967	0.0745791114692	0.0759199107489	0.0775517888153	0.0751403893348	0.0749158219108	0.0697929928897	0.0780200688136	0.248804663658
a15	0.0741508181662	0.0739737296734	0.0753383290989	0.0741462571564	0.075117663583	0.0766205362718	0.0751044277783	0.0820197153036	0.0733908976299	0.0782614262712	0.241876194553
a20	0.0735855143887	0.0734142432245	0.078262143033	0.0739815690521	0.075302287861	0.0765648017573	0.0751066625928	0.0852834034345	0.0733251538766	0.0768719354237	0.238302291518
a35	0.0736353681296	0.0733212744082	0.0799655643443	0.0741070463507	0.0763722959537	0.0786562722524	0.0750891908643	0.0794555494782	0.0692508726255	0.0766190738079	0.243527523839
a28	0.0763163847099	0.0759498381361	0.0795177881148	0.0763919921169	0.0786105486512	0.0816491974175	0.0773083549548	0.0758870111594	0.0684495808752	0.079249229936	0.230670117946
a31	0.0817731502366	0.0815102410454	0.0832112460383	0.0817263773723	0.0830440062171	0.0851032224725	0.0824004196516	0.0765749950531	0.0720253702917	0.081984138312	0.190646869315
a0	0.0791498067455	0.0788508820151	0.0800656920128	0.0790151371241	0.0803856054057	0.0823521474908	0.0795827832172	0.0780133316844	0.0724024700972	0.083183691104	0.206998489772
a31	0.0760411522485	0.0757386973384	0.0769087320043	0.0758980070414	0.0772615718019	0.0792150844969	0.0765725544057	0.0774069485615	0.0712163850324	0.081654570368	0.232086326591
