 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.1665455423	0.01447882198	0.2210877664	0.116470428	0.271704825	0.16123652855	0.038210783	0.0102653048
a20	0.0616416326333	0.0982438303267	0.283817045467	0.0988476988	0.194356633033	0.06009519255	0.198500331667	0.0044976203
a31	0.0297546628778	0.139352558109	0.201288215156	0.0342140543667	0.0668699440443	0.02864582085	0.484059243889	0.0158154676
a29	0.0403467692926	0.196881880703	0.273533068385	0.0166854860889	0.0267016386814	0.0134620030167	0.413382452296	0.0190066815733
a31	0.139465703098	0.219040090234	0.371091036128	0.036688771363	0.0652429352271	0.00683400707223	0.154686337432	0.00695111969777
a20	0.277585651033	0.106236074078	0.362410188709	0.0558006964543	0.114648723076	0.0145993050241	0.0657996274773	0.00291973689926
a31	0.305293127011	0.0527739973593	0.32326320957	0.0967062414848	0.115068401025	0.0400316716747	0.0618652701591	0.00499807349975
a18	0.20962571567	0.0309280404531	0.330755346523	0.138551407162	0.104221819008	0.0584148758916	0.119946878386	0.00755588993325
a20	0.127753678557	0.020483796151	0.328133275508	0.131721009054	0.0810876996693	0.0890075272972	0.213520632795	0.00829236641108
a31	0.084883610519	0.0178188530503	0.228455658503	0.193189873018	0.0623302498898	0.0942695490991	0.282444384265	0.0366078224704
a28	0.045485165173	0.0145990523501	0.145465027834	0.224494537673	0.0547995732966	0.0721739116997	0.355672438088	0.0873102774901
a31	0.030402090391	0.0168577127834	0.107585344278	0.164493332558	0.0604493744322	0.0799766145666	0.428923456029	0.111312074497
a11	0.0303916501303	0.0229815775945	0.082482922426	0.107189736853	0.0592818681441	0.117532116856	0.488178065343	0.0919620648323
a24	0.0332844847101	0.0265694258648	0.0552795918087	0.0636751106177	0.047635696048	0.165006508952	0.533362841781	0.0751863396108
a38	0.0394191009034	0.0315806659549	0.0900807639362	0.0796298358726	0.040242494016	0.141834839651	0.476044693927	0.10116761987
a31	0.0469656293011	0.0405865303183	0.116182891312	0.0955670886242	0.0430115450053	0.0932876198837	0.351711414642	0.212687306623
a46	0.0636296621004	0.0588684094394	0.105590060437	0.0917978162081	0.0553761700018	0.0819548579612	0.244905861547	0.297877185541
a20	0.0770702690335	0.0730428498131	0.103400470146	0.093601838736	0.0602270440006	0.0718375166537	0.167275067182	0.35354494518
a31	0.0728334046778	0.070904313271	0.0866433400487	0.0813643595787	0.0621286270002	0.0626984605512	0.112350275727	0.451077228393
a46	0.0689187395593	0.067355445757	0.0742796366829	0.0723532565262	0.0621895040001	0.0647919258504	0.096014691909	0.494096789464
a31	0.0674900645198	0.0661605132523	0.0699022022276	0.0690739155087	0.0621358946667	0.0657499866168	0.0871834956363	0.512303896488
a8	0.0675416815066	0.0665112777508	0.0687234294092	0.0683318371696	0.0632570432222	0.0666671802056	0.0825866852121	0.516380865496
a31	0.0691507505022	0.0682465512503	0.0698084298031	0.0695766777232	0.0652243627407	0.0687072500685	0.082048133404	0.507237821832
</S>	0.0697828652511	0.0692789036252	0.0702030169015	0.0700558738616	0.0672464613704	0.0680019800342	0.077316231702	0.508114610916
