 	oggi	io	non	ho	cosa	da	fare	</S>
a46	0.00346158575	0.00483232664	0.3269799456	0.1148565036	0.07664611	0.36802287	0.088453932	0.0167466551575
a27	0.00344243875667	0.00592656888	0.347243690867	0.120366299867	0.0594028946667	0.28032796	0.176479608667	0.00681048029083
a8	0.00179315302556	0.00529400819333	0.153022179289	0.0519931781223	0.0652606315556	0.40296563	0.315051036222	0.00462013546361
a28	0.113814393875	0.0738309596311	0.0850478924297	0.0445077688741	0.0503345735185	0.314779048333	0.270569175407	0.0471161653879
a31	0.306428524625	0.190147479877	0.0829148234766	0.0691994612914	0.0226864671728	0.118497721111	0.144321213802	0.065804325796
a24	0.366760931542	0.217767189959	0.141418661159	0.130419362097	0.0164770973909	0.046317469037	0.052735725434	0.028103603532
a31	0.259394842181	0.17007933332	0.24349244372	0.247604917366	0.0253996511303	0.0223757375123	0.0211326766447	0.010520435744
a10	0.127186652394	0.109826219107	0.312037067907	0.344812069122	0.0532823470434	0.0123190586708	0.0297764258816	0.010760185548
a20	0.0602180971313	0.0589507900357	0.281903722636	0.442700329707	0.0943723323478	0.00825325799027	0.0426956246272	0.0109058413493
a31	0.0331085510438	0.0350978476786	0.182700977545	0.430429276569	0.171557700783	0.0241884554301	0.106908693209	0.0160084786164
a39	0.0387948936813	0.0384644912262	0.112324222515	0.31910501219	0.220188936928	0.0513807364767	0.196503837736	0.0232378595388
a31	0.0550664555604	0.0537316504087	0.091939777505	0.230318927397	0.183749035643	0.0712827554922	0.242850589245	0.0710608045129
a18	0.0703686085201	0.0687840801362	0.0859705491683	0.156674372466	0.146055468548	0.0862466698307	0.275084949748	0.110815314838
a31	0.07918731284	0.0776731367121	0.0848840783894	0.123322982155	0.119185802849	0.0868665379436	0.221085961249	0.207794178279
a17	0.07890334428	0.0780411222374	0.0807538847965	0.097572975385	0.0966808509497	0.0816352076479	0.147690058416	0.33872253276
a31	0.0767855214267	0.0761897320791	0.0771439749322	0.0853739284617	0.0848401836499	0.077074544216	0.115159764805	0.407432344253
a8	0.0749266804756	0.074602456693	0.0749960849774	0.0795055994872	0.0797846212166	0.0750425947387	0.094360576935	0.446781381418
</S>	0.0759730102378	0.0756672853465	0.0759664774887	0.0799517547436	0.0802929106083	0.0760832073693	0.0950202084675	0.441045140709
