 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.008362906	0.1154484765	0.32014515875	0.0333537835	0.14442452	0.3482010185	0.0264571556	0.0036069949185
a31	0.0155874176667	0.117785636833	0.321498015417	0.0334009155	0.146330926667	0.304761065167	0.0588729379333	0.00176309618517
a39	0.0233089882222	0.0442429252777	0.109780774906	0.0119927245833	0.134530492089	0.500611745056	0.174040519311	0.00149183642839
a21	0.0868648960741	0.243425630093	0.060269483902	0.00905437094443	0.046944323463	0.385886372519	0.166585106437	0.000969856429463
a31	0.227999782025	0.441007663364	0.0766239829673	0.0110444979815	0.0247953190543	0.145667773006	0.0713663438123	0.00149466732982
a37	0.315691067342	0.383622914455	0.113423750989	0.0215994469938	0.0349228970181	0.091150274002	0.0379413355041	0.00164828420994
a31	0.290979032447	0.281023144818	0.139960706996	0.0534589566646	0.0646710846727	0.094923186334	0.068764361068	0.00621947816998
a41	0.243665470816	0.205616004939	0.137122015665	0.0713636605549	0.0758018798909	0.096935998778	0.160805790356	0.00868915588999
a10	0.161814496605	0.145207837646	0.107387131888	0.0644464725183	0.068186718297	0.081019352926	0.229497906785	0.14244008013
a31	0.0744666608683	0.099663501882	0.105892170629	0.0963330648394	0.079036456099	0.0903970609753	0.221145405595	0.233065663377
a46	0.0687501579561	0.162983923961	0.16691137021	0.181182471613	0.0655004306997	0.0833498419918	0.145635567865	0.125686230026
a20	0.0753703213187	0.212804497987	0.217058273403	0.231901913871	0.0441838508999	0.0597947889973	0.103708798622	0.055177583242
a13	0.0747538387729	0.181271582662	0.196354031134	0.195409969957	0.0584861956333	0.0797689263324	0.156759176207	0.0571963287473
a31	0.0724105362576	0.136327560887	0.149895510378	0.141811935319	0.0848488218778	0.145287885444	0.181182238736	0.0882355495824
a39	0.0969184904192	0.130635193629	0.131871673459	0.12583034844	0.105330610626	0.165857273481	0.160128299579	0.0834281198608
a16	0.137727386806	0.15134441121	0.123436379486	0.120038202813	0.114660756875	0.133737752827	0.15594505986	0.0631100532869
a13	0.150075938935	0.15745977707	0.112419851495	0.108169702938	0.114490414292	0.129036044276	0.15137756662	0.0769707177623
a31	0.132799779645	0.137336792357	0.100806170498	0.097894501646	0.105295162097	0.118961619425	0.143761092207	0.163144889254
a37	0.106939253215	0.108936837452	0.0884591668327	0.0874152692153	0.091898292699	0.101581171142	0.166654420736	0.248115609751
a31	0.0902705877383	0.090864994484	0.0768688022776	0.0765934130718	0.0799732128997	0.0862883603807	0.160387606912	0.338753076584
a8	0.0841265325794	0.084366096828	0.0779330240925	0.0780178130239	0.0788119979666	0.0803306467936	0.126071288971	0.390342652195
</S>	0.0878904262897	0.088047013414	0.0825620270462	0.082830334512	0.0827237264833	0.0823461433968	0.134135604485	0.359464766097
