 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.007755407	0.00250140807	0.01921851415	0.01248769018	0.01485783207	0.027840578675	0.01057447654	0.1465579435	0.46363896	0.133638954	0.145259494	0.00791008145	0.007758674365
a28	0.0048699557	0.00222150025667	0.0185517265167	0.0130604349267	0.0160045781233	0.0277892100283	0.0104638228177	0.140386058833	0.553911743333	0.0511065154333	0.149482270667	0.00947772045	0.002674417785
a15	0.00399531226667	0.00215535908556	0.0914959846389	0.0785596965089	0.140605118808	0.0235497811461	0.0063319455769	0.060393543611	0.491429619111	0.0201980639111	0.0713182837223	0.0089945107	0.000972738593333
a31	0.00552689485556	0.00372841759519	0.125772768213	0.12229101217	0.210705446269	0.040768860382	0.0222191031923	0.035435892537	0.216148597704	0.0145244643037	0.192545382074	0.00783827761667	0.00249487334278
a20	0.0135346477185	0.0083334899984	0.064196372071	0.10137667739	0.178432105423	0.122534853461	0.0457355477308	0.0287936358457	0.122535030235	0.0155986684346	0.286131727358	0.00977734680556	0.00301988720859
a31	0.0177684714062	0.00947871986613	0.0347229210237	0.07848662013	0.150810481141	0.170020484487	0.0462588559103	0.0230611269486	0.0535857270783	0.0305629174782	0.375680759119	0.00849762970185	0.00106526154053
a35	0.0104157816687	0.00499805915538	0.0161974448746	0.04135493671	0.080550132047	0.130633551496	0.0388746409701	0.0116535887162	0.0250305716261	0.0623847391594	0.563819336373	0.0136554372339	0.000431771286843
a8	0.0053835749229	0.00298035955179	0.0108658864915	0.0291589099033	0.0539856096823	0.101220623832	0.0297029866567	0.0054019695054	0.0141744954754	0.0998402863865	0.610855045458	0.0359067427446	0.000523524992281
a31	0.00411476770763	0.00203481496726	0.00889852749717	0.0193393503011	0.0304326705608	0.0604757486107	0.0169330185522	0.00622866403513	0.0154704001585	0.0922138454622	0.662436681819	0.0720018962482	0.00941959839743
a29	0.00259855236921	0.00126893173909	0.00656846693239	0.012596554767	0.0173987438536	0.0343638298702	0.0148661995174	0.00759575944504	0.0129413010528	0.0501282504874	0.758157360606	0.0675349207494	0.0139811136325
a41	0.00254266918974	0.00142683871303	0.00834074907746	0.015297354589	0.0188169422845	0.0361047302901	0.0178876088391	0.00534187658168	0.0138765003509	0.0444987531625	0.771481936869	0.0571486689165	0.0072353730775
a37	0.00315504249658	0.00204802923768	0.0113370943592	0.0224417885297	0.0252909827615	0.0451574220967	0.025368837613	0.00825962119389	0.0166136367836	0.0383633692208	0.73605836229	0.0596348133055	0.0062710223925
a24	0.00258861366553	0.00215479564589	0.00910499845307	0.0244253845099	0.0264960555872	0.0499256006989	0.029708489871	0.013419370398	0.0123095490279	0.0183889885736	0.746156164097	0.0455134661018	0.0198085461308
a28	0.00272753602184	0.00246499978196	0.00667422248436	0.02455221617	0.0240944941957	0.046918277233	0.0300203772903	0.023613865466	0.0144075281093	0.00970854785787	0.714969264699	0.0555460120339	0.0443026620436
a31	0.00539881574061	0.00517746692732	0.00843684316145	0.0351012307233	0.0293323230652	0.0676196140777	0.0435860490968	0.043717781822	0.0174507257031	0.00757531188596	0.621850768233	0.068050198678	0.0467028526812
a20	0.0110922262469	0.0121020413091	0.0143465857205	0.0577651122411	0.0453596410217	0.146094851359	0.0765381580323	0.0659284039407	0.0123957965677	0.00664024512865	0.466510686078	0.058492404226	0.0267337934271
a24	0.0152839924156	0.0187349337697	0.0186431402402	0.0618713560804	0.0507687203406	0.184842643786	0.0840264786774	0.0637399513136	0.0112537338559	0.0145867026096	0.356998045359	0.081931494742	0.0373187683424
a31	0.0181163624719	0.0212851265899	0.0206487990801	0.0525529566935	0.0438783501135	0.152207472595	0.0691301388925	0.0585563071045	0.0306725106186	0.0348942965365	0.290125648453	0.102671262914	0.105260789447
a13	0.020252153824	0.0254142061966	0.0231727880267	0.0501004965645	0.0452803267045	0.126795190532	0.0640584179642	0.0539417073682	0.0364848408729	0.0423422298455	0.261005402818	0.137032852305	0.114119431482
a18	0.0266312292747	0.0341691367322	0.0301914120089	0.0562234171882	0.0544009075682	0.141637881844	0.0707702493214	0.0532117807894	0.0248362599576	0.0323819066152	0.240345620939	0.151502647435	0.0836975488273
a31	0.0380908017582	0.0425740802441	0.0404876423363	0.0616110003961	0.0578851311894	0.135289217281	0.0731357831071	0.0624328169298	0.0313554353192	0.0342379612051	0.154943233646	0.104277465812	0.163679396276
a11	0.0455100212527	0.0482304614147	0.0468518874454	0.0573768447987	0.0559328160631	0.0915909807603	0.0629057910357	0.0573541623099	0.0413136227731	0.0450328864017	0.105997427882	0.0846062752707	0.257296812092
a31	0.0470561577509	0.0489060684716	0.0478714191485	0.0529457429329	0.0527857576877	0.0680539619201	0.0555513276786	0.0520273854366	0.0445272452577	0.0477507881339	0.079683489294	0.0712706500902	0.331570014031
a46	0.047613312917	0.0485209168239	0.0480019973828	0.0503083439776	0.0503005342292	0.0568556073067	0.0514737688929	0.0498478798122	0.0452351177526	0.0463321107113	0.0642813504313	0.0606551116967	0.380573971344
a31	0.0485554043057	0.0491346882746	0.0487969491276	0.0500500753259	0.0501244230764	0.0533653357689	0.0506688119643	0.0496758466041	0.0460829169175	0.0458205282371	0.0586215488104	0.0565880805656	0.392515437115
a8	0.0490272924352	0.0494023080915	0.0491813173759	0.0499099651086	0.0499878100255	0.051727895923	0.0502620266548	0.0496323322014	0.0466033149725	0.0456971194124	0.0554396226035	0.0538582218552	0.399270832372
</S>	0.0500129112176	0.0504408590458	0.050191201688	0.0509285240543	0.0510564085127	0.0526743889615	0.0512920173274	0.0505432211007	0.0467768024862	0.0450466647062	0.0558903688017	0.0543347084276	0.390811996186
