 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.43303813465	0.00923384615	0.166321	0.265575911	0.000675174615	0.0002176174235	0.0720152715	0.049110825	0.002213188895	0.001599018945
a3	0.14554547875	0.00985547331667	0.333742983333	0.399804520333	0.000685436895	0.000219549763833	0.06406914845	0.0447169256667	0.000779402316667	0.000581058888667
a39	0.04932608375	0.0161639503722	0.387707417778	0.507436166778	0.000373160821667	0.000103628687278	0.0217161577433	0.0166952985556	0.000275892108556	0.000202210485556
a3	0.02586029065	0.0500517834574	0.259735239259	0.636577875593	0.00191762880722	0.000263877389093	0.0120987498911	0.0132350005185	0.000154464447519	0.000105058194185
a10	0.0787066562167	0.0769359144858	0.14684097842	0.588076601864	0.00461793346907	0.0010061213297	0.026973700297	0.0763536185062	0.000329662912506	0.000158794501395
a38	0.295620842072	0.0710275114953	0.07751803314	0.362290813955	0.00566610235636	0.00150304504323	0.048248928099	0.134730729502	0.00322509180417	0.000168903457132
a37	0.458318774024	0.0531099471651	0.0447883060467	0.196395527985	0.00530075001879	0.00158204824774	0.0553473516997	0.171175593167	0.0133017949347	0.000679889725711
a24	0.439341028008	0.0367949623884	0.0313836283489	0.138922979328	0.0040781121396	0.00155938721591	0.0640426295666	0.258887521056	0.0233212356449	0.0016684895419
a31	0.349251539336	0.0296978647961	0.0335963291163	0.137213329776	0.00550299194653	0.0033643430053	0.0978938511889	0.313721390352	0.0260344568816	0.00372386051397
a3	0.287773466445	0.0251004465987	0.0327897147054	0.122613657925	0.00692891954884	0.00485972256843	0.139765847063	0.354377880117	0.0191664151272	0.00662390183799
a20	0.281330995482	0.0216502115329	0.0257077272351	0.095103883975	0.00717702508295	0.00518388258948	0.164852759021	0.379089980039	0.0123171722091	0.007586360946
a31	0.245151651827	0.025482044511	0.036695169745	0.131380877992	0.010141648361	0.00794008459649	0.16934776634	0.353167513346	0.011256969403	0.00943625664867
a11	0.226855203942	0.032961825837	0.043109580915	0.140496319331	0.0142878271203	0.0113918095322	0.188987045447	0.318612061115	0.00839888963433	0.0148994065496
