 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.0024682101	0.0797820215	0.27318838	0.15428418	0.161943341	0.0587175449	0.269616296059
a31	0.00244186841667	0.0420621585	0.240432503333	0.39035499	0.211080543667	0.0234983842333	0.090129489479
a10	0.00192711528889	0.0197542461667	0.0977640337777	0.44494753	0.386983564556	0.0181549414111	0.0304685290463
a20	0.0397929280963	0.0274177973889	0.254371783926	0.221213195667	0.432696611519	0.0141578730704	0.0103498302494
a10	0.0588267643654	0.033504370463	0.391554404642	0.136130884222	0.36556121384	0.0107763279568	0.0036460547838
a31	0.0368827877885	0.040231655821	0.341876404881	0.179530601407	0.37905968128	0.0195653476523	0.00285354352793
a14	0.0283421092628	0.047410523607	0.332028018294	0.262075367136	0.288891660427	0.0346610915508	0.00659127217598
a31	0.0193802884209	0.042176593869	0.256206246098	0.329125802379	0.282870523476	0.0494900761836	0.0207505087253
a37	0.0139298651403	0.0401696702897	0.197380782033	0.372465514126	0.289151021159	0.0558587520612	0.0310443912418
a31	0.0115156443801	0.0416788754299	0.166483287344	0.399585801375	0.291476877053	0.0538402456871	0.0354192617473
a46	0.02259337746	0.0578702391433	0.175596119115	0.437599557125	0.238130799018	0.0400515335624	0.0281583936491
</S>	0.03480279723	0.0697316195716	0.214238479558	0.470640578562	0.166144234509	0.0288095767812	0.0156327284246
