 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.452110283	0.0069954914	0.00865286625	0.005240087766	0.4750120225	0.00157400697	0.0504152055
a18	0.173926579667	0.168298231467	0.0938402834167	0.0242023465887	0.5182954275	0.00199594799	0.0194411670667
a31	0.107057461222	0.297510353822	0.260344077806	0.0587020838629	0.2628947425	0.00365876139667	0.00983249525557
a20	0.0977638117407	0.209304351274	0.464167209269	0.0577691862876	0.158201420833	0.00633247713222	0.00646149017852
a31	0.18183961058	0.109400503758	0.466151556423	0.0324325900959	0.173522053611	0.0268989483774	0.00975471248617
a37	0.306859333527	0.0493134062527	0.279816532141	0.020021387032	0.267152951204	0.0410476094591	0.0357887848287
a18	0.297538774509	0.0251781654176	0.15853906738	0.0126365390107	0.394298183735	0.0296505054864	0.0821587582762
a46	0.20477810817	0.0207316661392	0.0864250507933	0.0153946863369	0.550460927912	0.0224335054955	0.0997760394254
a31	0.13489977439	0.0271578137131	0.0620072632644	0.0278073264456	0.651567552637	0.0175048544985	0.0790553911418
a46	0.0920285164633	0.0376843079044	0.0774606824215	0.0495304108152	0.656661837546	0.0287556394995	0.0578785960473
a31	0.0677288048211	0.0448771346348	0.10821262414	0.0715868986051	0.633767489182	0.0335815954998	0.0402454626824
a46	0.0622549042737	0.0554329292116	0.15899870138	0.0965177512017	0.554481769727	0.0439482188333	0.0283657482275
a31	0.0700150267579	0.0685887464039	0.19514968046	0.112694777067	0.472133703242	0.0525958309444	0.0288222220758
a46	0.0918924142526	0.0905763021346	0.201045360153	0.125764722356	0.391900304414	0.0671359016481	0.0316849346919
a31	0.119176314751	0.116946840712	0.198109960051	0.141196377452	0.296035718138	0.084225525216	0.0443092138973
a18	0.136216771584	0.132304100237	0.17692398335	0.145228489151	0.243758502713	0.101077421739	0.0644906879658
a31	0.146380340528	0.141952006746	0.162985771117	0.14768539305	0.191967404238	0.120510357246	0.0885187076553
a37	0.144498583509	0.141683785582	0.151201797039	0.144232897683	0.166685528079	0.120392799082	0.131304604218
a13	0.142974274503	0.139768931861	0.14330527568	0.140442545894	0.149463492693	0.131141296361	0.152904171406
a31	0.143688741501	0.141110913954	0.142586845227	0.141261295298	0.145693404231	0.13184187212	0.153816917135
a20	0.136606983834	0.135131724651	0.135784835076	0.135174018433	0.137533284744	0.126821547373	0.192947599045
a31	0.133402617945	0.132408488217	0.132658915025	0.132376009478	0.133460338248	0.127316045791	0.208377603015
a20	0.133741275982	0.133077929406	0.133153041675	0.133032269826	0.133581302749	0.128878848597	0.204535341005
a31	0.134254228661	0.133725819802	0.133739387225	0.133674723275	0.13397295425	0.130900409532	0.199732463668
a20	0.13583019622	0.135425963267	0.135409662408	0.135382101092	0.135565201417	0.132880019844	0.189506847889
</S>	0.13391872811	0.133483346633	0.133483711204	0.133433880546	0.133593155708	0.132365874922	0.199721293945
