 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.01390885933	0.03946723765	0.00030631874	0.0001134368765	0.000129702575	2.4499895e-05	0.000313668575	0.00444254725	0.03039555255	0.0584819602	0.1368391187	0.046014967	0.067591967	0.107269888	0.0580809655	0.052090432	0.0649210605	0.065741923	0.098462309	0.063407018	0.000499781075	0.0068343605	0.0072995195	0.055842595	0.018147651785	0.00337260652075
a31	0.00966371133	0.0202884723167	0.000687663206667	0.0016469017755	9.91201741e-05	1.16078955667e-05	0.002773970275	0.00226321840667	0.01186262005	0.0304653112	0.0613830320333	0.155978327	0.0645478806667	0.149799742667	0.0917653085	0.0259100663333	0.0611030211667	0.0668985263333	0.0977708506667	0.063048585	0.000319737688333	0.0046991606	0.0137816591667	0.054728825	0.00735364355167	0.00114895844408
a1	0.00928306777667	0.0148904715722	0.00151275000222	0.00386770559183	0.000373961147133	6.51393590889e-05	0.00500982725833	0.00108071193556	0.00548437575	0.0209126582333	0.0526202940111	0.187442192333	0.176807925222	0.138098167556	0.0721584348333	0.0147740474444	0.0592633947222	0.0817678574444	0.0614163378889	0.0375058563333	0.000486265909444	0.00251036766667	0.0153785413722	0.033291777	0.00359181875056	0.00040599051336
a35	0.00523653309222	0.00738535099073	0.00176606750074	0.00460569086394	0.00272136994904	0.000649346049696	0.00479655088611	0.00098032488852	0.00195185056	0.00796401984443	0.0413587980037	0.0844253124443	0.261698245074	0.115254259185	0.0356632122778	0.0114292348148	0.131228351574	0.127981709148	0.084586565963	0.0444780747778	0.000767859746481	0.00194817008889	0.00597200807407	0.013695408	0.00131650598352	0.000139122903453
a31	0.00285031797741	0.00370369883024	0.00119616299691	0.00319823430798	0.00344089188301	0.000890715373232	0.00325754314204	0.00097606514284	0.000773059213333	0.00331881847148	0.0236721806679	0.0423560088148	0.208482358358	0.0750446987283	0.0206561737593	0.0099385782716	0.259300543858	0.145060903049	0.123429905321	0.0539594905926	0.000592096535494	0.00286199732963	0.00287642454136	0.007442475	0.000664743594507	5.58882238177e-05
a7	0.0017795864058	0.00217286201008	0.000662727395637	0.00178222448933	0.00263786762767	0.000852285714411	0.00176730489401	0.00087486629428	0.000434950931111	0.00175237784716	0.0219359968893	0.0245604416049	0.142579291119	0.0424261932428	0.0110386012531	0.0141080000905	0.282920241286	0.148334401016	0.18663640844	0.0776629208642	0.000328980598498	0.0189048582432	0.00311405749712	0.008273566	0.00241965619817	3.93408819392e-05
a31	0.0019905648686	0.00221196663669	0.000643989398546	0.00147668504644	0.00247693567589	0.000926440558137	0.00143674963134	0.00110714906476	0.000520490907037	0.00167966441572	0.0300484576298	0.021752944535	0.11130690704	0.0313748057476	0.00767104655103	0.0207885516968	0.233007673762	0.139080480339	0.21639290948	0.0956320189547	0.000277391646166	0.0510919594144	0.00815414359904	0.0119230096667	0.00652216173272	0.000504930902313
a24	0.00170424572287	0.0018623782789	0.000545187052849	0.00109237016548	0.00195964549196	0.000627317566046	0.00104742347711	0.00102530998825	0.000584477289012	0.00181674927191	0.0343627108766	0.019723311845	0.08737555568	0.0248449425825	0.00599362981701	0.0284808488989	0.206048957921	0.12143888478	0.212831899827	0.0936345283182	0.000237602385389	0.101447691138	0.0120793611997	0.0257805418889	0.0123393152442	0.0011151270341
a46	0.00202347450762	0.00214385289297	0.00047149017095	0.00094285625516	0.00182537499732	0.000587513132015	0.00087360519237	0.00087549185275	0.000480064689671	0.00160639192397	0.0279483689589	0.0194749492817	0.06698037356	0.0285891635275	0.00639813830567	0.0297903929663	0.177260509307	0.113917989593	0.226720006609	0.111246866106	0.000224986778463	0.120897503713	0.0118872237332	0.029218337963	0.0162183910814	0.00139666291137
a24	0.00210373498587	0.00218287266432	0.000406468800317	0.00075305434172	0.00148934706577	0.000529420674005	0.000681206897457	0.000700502440917	0.000383861876557	0.00143033500799	0.0243847333196	0.0206197930939	0.0606591711867	0.0318099275092	0.00618014043522	0.0322901173221	0.171576156436	0.113975064864	0.22946740887	0.122818403369	0.000212240049488	0.106612851238	0.0110143485777	0.037716983321	0.0182067623605	0.00179509417046
