 	dove	aveva	per	stare	non	aveva	</S>
a24	0.003753093	0.011413127	0.272127568	0.230155157	0.0910835785	0.3424003365	0.0490671553935
a20	0.004073707	0.0201285913333	0.306210776	0.321763195667	0.212210835167	0.119061074167	0.0165518419935
a13	0.03323909	0.0268359914444	0.238304672	0.320341198556	0.259282151722	0.113265989056	0.0087309002645
a37	0.1795042	0.0453645414815	0.287430097333	0.246877218185	0.112982056574	0.120868304352	0.00697356175483
a24	0.365730786667	0.0747616638272	0.314146555778	0.136576380062	0.042926398358	0.058338267784	0.00751993858494
a31	0.407782085556	0.105251801276	0.313137185259	0.100246226687	0.024764640286	0.0331200375947	0.015698033195
a20	0.344300175185	0.136594523759	0.310969295086	0.128131290229	0.0276017314287	0.0295430638649	0.0228599353983
a0	0.257623358395	0.138595201253	0.303478211695	0.168912466743	0.0492818644762	0.0451050492883	0.0370038624661
a20	0.182734236132	0.131417667084	0.309559217232	0.191980532248	0.0630278361587	0.0747388310961	0.0465416941554
a31	0.133838877377	0.120230209028	0.318946349077	0.202900300749	0.0686107967196	0.0965412416987	0.0589322220518
a8	0.105039041126	0.104556689676	0.304636793026	0.20387852025	0.0767252189065	0.107616257233	0.0975474640173
a23	0.0927260837087	0.100737299892	0.289018154342	0.201591123417	0.0667768263022	0.0926184737443	0.156532051339
a38	0.0849836945696	0.103207571631	0.321142718114	0.200494674472	0.0545394021007	0.0579440629148	0.17768788378
a33	0.0833045848565	0.12371212221	0.370997762705	0.213711571491	0.0383367927002	0.0337147133049	0.136222417927
a31	0.110749494952	0.143992850737	0.353218544235	0.16825239383	0.0338082105667	0.025752538435	0.164225925976
a24	0.176250284984	0.167616383579	0.259988058078	0.0857963999433	0.0485075211889	0.0374166848117	0.224424661992
a18	0.204101474995	0.18149737786	0.194802406026	0.0718216919811	0.0767390253963	0.0587102849372	0.212327750664
a31	0.194452311665	0.178049929287	0.186945265342	0.0770247626604	0.0936575247988	0.0584699703124	0.211400243555
a33	0.176997113888	0.167258806429	0.208784308447	0.121838372887	0.0941822095996	0.0773398754375	0.153599312085
</S>	0.160534746944	0.155578483215	0.230046554224	0.170738621443	0.0974317847998	0.106516982719	0.0791528073925
