 	forse	stanno	ancora	svegli	</S>
a31	0.227084655	0.6208245	0.056528418	0.00440360822	0.091158804775
a10	0.259458331667	0.422831426667	0.285279542667	0.00167066983	0.0307600030317
a20	0.298384690556	0.261338768889	0.428711457556	0.000657131206667	0.0109079589339
a31	0.312457520185	0.392591476296	0.290589679185	0.000262415366556	0.0040989576613
a18	0.159440687062	0.664125698765	0.174877495062	0.000150152166519	0.0014060042925
a31	0.0799093460207	0.832401736255	0.0793345070207	0.00779675178884	0.000557653299567
a35	0.11488978534	0.777835595418	0.0695938703402	0.0371606545963	0.000520049346522
a31	0.137458807113	0.614165148473	0.152267061447	0.0928695381988	0.00323943588217
a10	0.128072977704	0.397819086158	0.336825433816	0.123491052733	0.0137914966274
a20	0.123735335901	0.205346287053	0.523829511272	0.107502740911	0.0395861605425
a29	0.114717478634	0.132657640684	0.528504570424	0.0990620603037	0.125058276848
a20	0.118463059545	0.118476813561	0.379860943475	0.106897453435	0.276301745616
a31	0.111966757848	0.117033761187	0.235629774492	0.112039827812	0.423329888539
a28	0.113611080616	0.122212050396	0.148060301497	0.118763722604	0.497352862846
a8	0.110173075539	0.116427583465	0.115971237166	0.114503477535	0.542924637615
a21	0.11191604718	0.113059704488	0.108933775722	0.112325672512	0.553764795872
</S>	0.12106722359	0.120079767244	0.109549782861	0.119652066256	0.529651147936
