 	ora	che	loro	non	vengono	più	</S>
a39	0.475592185	0.307047538	0.004287955	0.17892522	0.002793857135	0.0290888365	0.00226442597
a20	0.236269465	0.280933809833	0.0172794703333	0.392946286667	0.0137392824683	0.0572303298333	0.00160136017
a13	0.259743325	0.150758030444	0.0458518714444	0.423866628889	0.0214408421561	0.0941217966111	0.00421745715667
a17	0.306966561667	0.311103806815	0.0512202924815	0.246780746296	0.012697964052	0.066348220537	0.00488233048556
a39	0.230917900556	0.574809935605	0.0293512134938	0.127022685432	0.006281148784	0.0294666305123	0.00215042004185
a8	0.353533810185	0.567636898535	0.0116183726613	0.0504074657107	0.003060412678	0.0129415545708	0.00080144517495
a31	0.507509086728	0.437717919512	0.0111142140504	0.0217644178036	0.00141257089267	0.0178399005903	0.00264191200598
a15	0.605394362243	0.348414479837	0.0109170503668	0.0119840516279	0.000760034213223	0.0192564557968	0.00327361770866
a38	0.665004820748	0.303389399946	0.00796706013893	0.0076579705693	0.000674047170074	0.0114344995323	0.00387222570955
a31	0.584491106916	0.316763083315	0.031299346713	0.0111751648564	0.000727018750025	0.0355966568441	0.0199476292365
a13	0.568876602305	0.313179071105	0.0375029089043	0.0095688016188	0.000349194471008	0.0440600726147	0.0264633430788
a20	0.609595547435	0.328817000368	0.0206333589681	0.00542969220627	0.000150371821336	0.0213093619382	0.0140646385929
a7	0.616229062478	0.342137890123	0.015125145656	0.00399882446876	9.18216804453e-05	0.0119059120461	0.010511338431
a11	0.595566097493	0.352300720041	0.0188130338853	0.0104100098896	0.000155360346815	0.00941229248203	0.0133424498103
a24	0.607733229164	0.313194793347	0.0246060942951	0.0184801719632	0.000304048332272	0.0113017496273	0.0243798086034
a15	0.582176479721	0.312854707782	0.0267762124317	0.0147079633211	0.000378629420757	0.0332673025424	0.0298386082011
a24	0.540409076574	0.329847565927	0.0353657008106	0.0297724864404	0.000680434783586	0.0379270038475	0.0259976707337
a31	0.527548665525	0.287236531976	0.0521339752702	0.0715275088135	0.0017679190612	0.0211066372825	0.0386787529112
a0	0.500936845175	0.266268550659	0.0489288367567	0.0692618052712	0.00273876348707	0.0451319354275	0.0667332889704
a18	0.457614085058	0.25185729022	0.0457290122522	0.0499268407571	0.00279704649569	0.0715036731425	0.120572089657
a31	0.371862008353	0.212989403407	0.0723150540841	0.079396476919	0.00855193459856	0.0785791957142	0.176305949886
a38	0.284497269451	0.182098731136	0.0874279263614	0.0940090056397	0.0108156788329	0.125935645238	0.215215713295
a31	0.227739346484	0.164147553712	0.0960598837871	0.106604038547	0.011402766911	0.129774309079	0.264272064432
a20	0.185490365495	0.141515964571	0.101379881262	0.117697579516	0.015603280637	0.101524437026	0.336788484811
a31	0.153443628498	0.124429641524	0.099708803754	0.110176139839	0.0233303265457	0.0942590156753	0.394652451604
a35	0.135287837833	0.112754781841	0.0921780545847	0.100648466613	0.0314007138486	0.0990873252251	0.428642810535
a31	0.118151302944	0.102220768614	0.0850567998616	0.0891475155377	0.0363104876162	0.102931616742	0.466181496845
a18	0.104595177981	0.0931109278713	0.0812102216205	0.0837218838459	0.0377898372054	0.096408793914	0.503163132282
a31	0.095734614327	0.0883475609571	0.0793395872068	0.0802324019486	0.0406501657351	0.0966568299713	0.519038777427
a46	0.090012938109	0.0849784269857	0.0786696190689	0.0789293059829	0.0413366639117	0.0915925453238	0.534480445809
a39	0.0872870373697	0.0842807123286	0.0785079963563	0.0779557519943	0.0345584356372	0.0950368284413	0.542373218603
a31	0.0958898087899	0.0937039074429	0.0896878354521	0.0889515639981	0.0427251142124	0.0952020461471	0.493839722868
</S>	0.102015991895	0.0998050737215	0.096429397726	0.0958703769991	0.0524120621062	0.0961987330736	0.457268361434
