 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.446055485	0.171433795	0.00128498342	0.01125451105	0.3527113825	0.0050336769	0.01222625885
a31	0.439391351667	0.162241215	0.00185691290667	0.0354870106833	0.3506138667	0.0020088984	0.00840077998333
a0	0.559123823889	0.114604945	0.0171369381689	0.180234590228	0.122309322767	0.000817750706667	0.00577264639444
a20	0.413432747963	0.177203781667	0.044227142723	0.291832780076	0.0695855509223	0.000485236582222	0.00323276521148
a31	0.395283509321	0.209219457222	0.0541278975743	0.222515666692	0.116608785641	0.000783245867407	0.00146142679383
a13	0.506029463107	0.126890231074	0.0364909250581	0.164237588897	0.163383685214	0.00190187222247	0.00106625119461
a38	0.468922097702	0.0637182766913	0.016176001786	0.204938969632	0.237047128405	0.00676458760749	0.0024329332182
a31	0.288819219234	0.0357165565638	0.010144711362	0.282819746544	0.344660466135	0.0269819608692	0.0108572958727
a20	0.146618166411	0.0195143421879	0.007269056154	0.300135355515	0.475119172045	0.0356020959564	0.0157417954576
a31	0.070875851137	0.013870772396	0.00868654988467	0.232619855172	0.607528347348	0.0283834379855	0.0380351966525
a20	0.0480766250457	0.0198474997987	0.0172123179616	0.154364781724	0.648693052449	0.0303259813285	0.0814797722175
a33	0.0446139606819	0.0307689129329	0.0293401636539	0.112899627241	0.568964697483	0.0313350881095	0.182077592739
a31	0.0663591035606	0.0583663299776	0.0574872328846	0.0991896424137	0.370785852494	0.0523420263698	0.295469844246
a28	0.0990394178535	0.0940554599925	0.0934289909615	0.0994237874712	0.197438732831	0.0899535554566	0.326660064749
a31	0.113410439285	0.110385716664	0.109938313654	0.0996331591571	0.125470226277	0.108716880152	0.332445271583
a0	0.104028848095	0.101453060888	0.100987757885	0.092908999719	0.106104198759	0.102564415051	0.391952733861
a31	0.0948205376983	0.092747912296	0.0923330259617	0.089321136573	0.10369915292	0.0950107163503	0.43206753462
a3	0.0908461408994	0.0896589007653	0.0894222919872	0.0890350155243	0.103490160973	0.0912239634501	0.446323558207
a31	0.0911131652998	0.0903396902551	0.0901755993291	0.0910540218414	0.105208125324	0.0916850978167	0.440424336069
a46	0.0916759534333	0.091152432085	0.0910358817764	0.0925424706138	0.106558086775	0.0921534392722	0.434881782023
a31	0.0958383161444	0.095388867695	0.0952752539255	0.0969544018713	0.109974178925	0.0961996797574	0.410369347341
a39	0.102282402048	0.101829554232	0.101707867975	0.103017595624	0.113443909642	0.102572321586	0.375146389114
a35	0.0931168556827	0.0926047900773	0.092469609325	0.0945595685413	0.108566926547	0.0936578455287	0.425024436371
a31	0.0984173268942	0.0978822886924	0.0977288131083	0.0993320295138	0.111566393849	0.0985897151762	0.396483455457
</S>	0.109812208447	0.109258294346	0.109089261554	0.109732774757	0.117620389424	0.109562457588	0.334924642728
