 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.00759826345	0.00333836835	0.00037509284	9.6657477e-05	3.22814433e-05	0.0052516844	0.332903443	0.1832927335	0.2932131645	0.172452605015	0.0014456574065
a31	0.00924875245	0.00313210815	0.000387666253333	0.000182886265667	3.66257427667e-05	0.00588323963333	0.440174154333	0.339266561167	0.1390667745	0.061870118015	0.0007510933065
a20	0.0107177999833	0.00354527775	0.00139401089111	0.00284198997522	0.000655606814256	0.00352796094444	0.259797163944	0.374121713722	0.305755588167	0.0370091066717	0.000633815682167
a46	0.0139008424944	0.09741434525	0.124111514597	0.0377497776584	0.0210348952048	0.0126468555481	0.0988264504813	0.214653189574	0.341293643389	0.0372106475572	0.00115787157406
a10	0.0303217011648	0.164596523083	0.205548648199	0.0535236465528	0.0303777237349	0.018385744516	0.0473971668271	0.0871272431913	0.28243595513	0.0774885535191	0.00279713855802
a17	0.0614073373883	0.127673222361	0.151799742733	0.0338507108509	0.016086485245	0.0132983295053	0.0236885022757	0.0449856707304	0.335762765043	0.18788069784	0.00356654945267
a31	0.0850913771294	0.0945457074537	0.112788348911	0.0255171219503	0.0101514012817	0.0112841308351	0.0120299206252	0.0221343162435	0.247137158348	0.359598752613	0.0197217434842
a20	0.0846712623765	0.0677636744846	0.085532899637	0.0189748109834	0.00711750396057	0.011492641945	0.00912167774173	0.0144799224145	0.172176346116	0.474207774204	0.0544614648281
a8	0.107512797459	0.0684811368282	0.089192411879	0.0233907686611	0.00857212032019	0.0121340351483	0.00799691714724	0.0148181071382	0.172556838705	0.428607868068	0.0667369889427
a20	0.125009599153	0.0720416422761	0.090311737293	0.045965639887	0.0284865864401	0.0309095302161	0.0250317912824	0.0148872122127	0.163008141235	0.321867966023	0.0824801786476
a31	0.107303169718	0.0616671274254	0.075531951431	0.0625098179623	0.0466892621467	0.046534979072	0.0389670834275	0.0107201613709	0.106395706078	0.286658378674	0.157022399549
a39	0.0811342965727	0.0506973391418	0.0617215521437	0.113338071987	0.0696731253822	0.0699508853573	0.0397386301425	0.00817171925697	0.0615608086927	0.239995042891	0.20401853985
a31	0.0538279031909	0.0401255697139	0.0479342000479	0.143194757329	0.0775368551274	0.0814575551191	0.0379997460475	0.00847005708566	0.0497069065642	0.238049230964	0.221697203283
a33	0.0446367597303	0.0389357199046	0.0461222266826	0.17632434911	0.0931131703758	0.134848878373	0.0526769600158	0.00796443156189	0.0390587158547	0.200137482321	0.166181266428
a31	0.0422079389101	0.0394612253015	0.0460789425609	0.18485885637	0.0973113467919	0.151049613791	0.0568380400053	0.00720161005396	0.0275330046182	0.158548212774	0.188911164143
a18	0.0553619393034	0.0528000884338	0.0565474878536	0.128882102123	0.078233182264	0.094056575597	0.0383205610018	0.0123142966847	0.0441670615394	0.170851424258	0.268465284714
a31	0.0690847627678	0.0676257631446	0.0701630592845	0.105067332374	0.077272722088	0.0778726898657	0.0321031370006	0.0200604342282	0.0756013438465	0.124705428086	0.280443358238
a23	0.0754750055893	0.0746257483815	0.0766367697615	0.0979301791247	0.0792726233627	0.0806628546219	0.0480924946669	0.0335366984094	0.0813124039488	0.103075429362	0.249379809413
a31	0.0798154851964	0.0793866277938	0.0811518419205	0.0951912363749	0.0818284411209	0.0835725382073	0.055356438889	0.0389688064698	0.0845946739829	0.0845861731207	0.235547759804
a39	0.0790785803988	0.0793197872646	0.0817922226402	0.087192364125	0.0788458890403	0.0761070594024	0.048530346963	0.0348328911566	0.091914604661	0.0803633777069	0.262022896601
a31	0.0853224621329	0.0863243770882	0.0891256962134	0.0883251200417	0.0842106813468	0.0803085811341	0.054724482321	0.0363031903855	0.085888214887	0.0704476652356	0.239019508867
a24	0.0801892673776	0.0831007290294	0.0887477207378	0.0816997533472	0.0783950221156	0.0765583650447	0.0558346494403	0.0376258334618	0.0883000482957	0.0906395210785	0.238909052956
a20	0.0775872391259	0.0818143663431	0.0892247002459	0.0791447111157	0.0758358740385	0.0775022916816	0.0646074684801	0.0465418844873	0.0865963060986	0.107460598693	0.213684534319
</S>	0.0814684345629	0.0843233231716	0.0893802751229	0.0830920705579	0.0803408220192	0.0821210408408	0.0719850442401	0.0546771122436	0.0856859130493	0.0965573018465	0.19036864216
