 	se	aveva	vestito	la	figlia	l'	avessi	portato	alla	chiesa	</S>
a23	0.168138166	0.104864388	0.04032062075	0.0710269781	0.0203505515	0.014839492	0.02851008232	0.143934962	0.23291764	0.15126103475	0.02383609795
a31	0.0610059285667	0.0633915703667	0.0396128381033	0.07048064588	0.0163727597	0.0118551997333	0.01004515352	0.452492137333	0.213670772	0.0530960753167	0.00797695563
a20	0.0246602520889	0.0312990144889	0.0274886255544	0.0312378058067	0.0106223096	0.0491700403111	0.01750621904	0.532795789111	0.248554949333	0.0239471396722	0.00271793122333
a13	0.0319233966963	0.0660628434963	0.0597602721848	0.0486075459356	0.0108177680333	0.065274549437	0.0255703663467	0.28582939637	0.384709923111	0.0203712312241	0.00107277637444
a37	0.0649815215654	0.124981454499	0.0902877693949	0.0700723339785	0.00942263067777	0.0283210101457	0.0234982151156	0.190470012123	0.355085957704	0.0422465177414	0.000632602624813
a31	0.0867869255218	0.118475477166	0.075080626465	0.0592394853262	0.0106746342259	0.0130452959486	0.0930906753719	0.139909424041	0.289250722568	0.112808375914	0.00163835950827
a43	0.0869980668406	0.075398946722	0.0456524554883	0.0381111324421	0.00873208730863	0.0062628655162	0.257396008457	0.0879826480137	0.210106144189	0.178619138638	0.00474048426942
a31	0.0622286246135	0.043956031574	0.0265175692961	0.0202631504807	0.00546687323621	0.00283801407207	0.456812646152	0.0456020243379	0.14245638673	0.175457846213	0.0184008277565
a24	0.0307636632045	0.020623507858	0.0128842586654	0.00953122149357	0.00435293587874	0.00161699377402	0.619771198717	0.026932723446	0.10183240091	0.143405463738	0.0282856609188
a7	0.0206143917348	0.014719771286	0.00927972198847	0.00580886063119	0.00333006625958	0.00089264985134	0.695781649572	0.0178617721487	0.07424400197	0.129634066246	0.0278330466396
a31	0.0201528569116	0.0128025174287	0.00871464599616	0.00643212767706	0.00516764781986	0.00135737339378	0.697325716524	0.0188569417162	0.0674120856567	0.131906178749	0.0298718928799
a13	0.0173768983039	0.0145129171429	0.0136666976654	0.0104258538924	0.00887560127329	0.00244163786459	0.668770092175	0.0189647435721	0.0640361675522	0.147878069583	0.0330513146266
a28	0.013850539768	0.0150047770476	0.0173194762218	0.0163587756308	0.0154023047578	0.0060954686882	0.542622474058	0.0151353518574	0.0787321365174	0.210896419861	0.0685822968755
a20	0.0166269605893	0.0192176800159	0.0272340410739	0.0359482958769	0.0353485929193	0.0138400232294	0.459863691353	0.0269176546191	0.0888483585058	0.203245293287	0.0729094429585
a31	0.0208122621964	0.0246707390053	0.0376522246913	0.0557907752923	0.0561330956398	0.0229309984098	0.437476297118	0.0318086622064	0.0868417441686	0.156386031096	0.0694971836528
a37	0.0233668380655	0.0264260653351	0.0394750758971	0.0767320950974	0.0793119498799	0.0296327114699	0.356887449039	0.0236763134021	0.0913968897229	0.157947793699	0.0951468098843
a1	0.0342405460218	0.0451960997784	0.070870325299	0.129500918366	0.129038116627	0.0436636458233	0.281656843013	0.0292307158007	0.0646392949076	0.103605854566	0.0683576176281
a28	0.0407973573406	0.0531960352595	0.0806602117663	0.139320702789	0.138528685542	0.0500371832744	0.212847454338	0.0261054696002	0.0478083076359	0.0726009081887	0.138097686876
a1	0.0410076991135	0.0509995574198	0.0775309739221	0.15735460093	0.158920455181	0.0552483390915	0.157150204779	0.0226302115334	0.0428541835453	0.0626095407296	0.173694252292
a28	0.0493009043712	0.0589768914733	0.084050359974	0.163219826977	0.164668938394	0.0637893863638	0.121455311593	0.0248799705111	0.0395722518484	0.0451796502432	0.184906530764
a31	0.0572477091237	0.0613462838244	0.071428678658	0.116034378992	0.118429872798	0.0623508921213	0.113191823864	0.029022284837	0.0526389462828	0.0518169887477	0.266492160255
a20	0.0623664140412	0.0647686979415	0.069515212886	0.098383419664	0.100597258933	0.0647200173738	0.107284589621	0.046233130279	0.0659450870943	0.0608303545826	0.259355836752
a31	0.0659269346804	0.0676702093138	0.0697248242953	0.085216194888	0.086510024311	0.0666061191246	0.099311638207	0.0566042777597	0.0701168873648	0.0646805811942	0.267632325584
a20	0.0657726382268	0.0666463197713	0.0675890247651	0.075830288296	0.0766387547703	0.0660364697082	0.088251511069	0.0586151469199	0.0688098957883	0.0627209750647	0.303088971861
a31	0.0663388360756	0.0668954932571	0.0672679449217	0.0712418210987	0.0717620515901	0.0664579965694	0.0840325186897	0.06101610464	0.0687293385961	0.0630582983549	0.313199583954
a8	0.0664671353585	0.0668623610857	0.0670208116406	0.0691718270329	0.0695627871967	0.0665645288565	0.0809395928966	0.0633898822133	0.0685250228654	0.0638713861183	0.317624671318
</S>	0.0654582026793	0.0660033455429	0.0660625658203	0.0674748285164	0.0676988435984	0.0653907144282	0.0786125264483	0.0660651286067	0.0684583664327	0.0659244230592	0.322851085659
