 	credo	che	stanno	ancora	svegli	</S>
a31	0.17004655	0.153607865	0.146702283	0.3251013335	0.007052489	0.197489412893
a20	0.26686511	0.193070195	0.0949152253333	0.376565231167	0.002749485363	0.0658347155666
a21	0.32772493	0.404778341667	0.0417408941111	0.202887687056	0.000922118542467	0.0219460093457
a31	0.216754776667	0.626391057222	0.0384318713704	0.110787689019	0.000317361169289	0.00731723369293
a37	0.191172345556	0.591224382407	0.0810808504568	0.132704789673	0.0012445246531	0.00257313630548
a31	0.168106143852	0.415843414136	0.161619056819	0.247397029891	0.00301164608437	0.00402273808183
a13	0.111726834617	0.239346504712	0.18975691894	0.41117558663	0.00496539656146	0.0430287576939
a31	0.0848160928723	0.122184281571	0.185078409647	0.495982395543	0.0169699051872	0.094968900898
a20	0.0906671642908	0.101307460524	0.214982526549	0.457614751848	0.0258224597291	0.109605606966
a31	0.0958542480969	0.094066683508	0.215496182183	0.396208037283	0.0436015635764	0.154773235655
a39	0.127694046032	0.120853894503	0.196742850728	0.332696279094	0.0591623478588	0.162850548552
a18	0.182841178677	0.170961904834	0.194016850243	0.283463639698	0.0573777229529	0.111338702851
a33	0.232403676226	0.216109008278	0.204722963414	0.225566253233	0.050857782651	0.0703403222837
a39	0.261343585409	0.240919242759	0.206063277805	0.183439221078	0.0556295475503	0.0526051400946
a31	0.263000715136	0.233181867586	0.187574385935	0.154187720359	0.0788090625168	0.0832462746982
a39	0.296122138379	0.232829809195	0.159039751978	0.121995883453	0.0960600408389	0.0939523782327
a33	0.35488980946	0.271667459732	0.122100333993	0.0963914578177	0.0814918602796	0.0734590874109
a8	0.392036326487	0.316873283244	0.0973133379977	0.0798111592726	0.0563744067599	0.0575915038036
a31	0.374305348829	0.293966371081	0.113465402666	0.0799296930909	0.07298148892	0.0653517079345
a7	0.298771396276	0.233946543694	0.142817440889	0.0985307510303	0.11481941964	0.111114492645
a31	0.243645355425	0.200701177898	0.154123140296	0.124460900343	0.14124825988	0.135821202882
a3	0.213248111808	0.183631029299	0.156123666765	0.138378030114	0.14839994996	0.160219222961
a31	0.180214840603	0.168391616433	0.155720678922	0.146490536705	0.152044586653	0.197137747654
a13	0.163434190201	0.158585042144	0.151609662974	0.146414052235	0.149224648884	0.230732422551
a20	0.155575360067	0.152498437381	0.147204910991	0.144015950745	0.145584412961	0.25512096085
a7	0.154459223356	0.152597189127	0.14755482033	0.144478130248	0.14556871432	0.255341950283
a35	0.150737277785	0.150852746376	0.14714161011	0.144517296749	0.145407238107	0.261343830094
a31	0.153694192595	0.157688755459	0.152538486703	0.148112695583	0.148437766036	0.239528090031
a20	0.154128610865	0.160417498486	0.155449938901	0.150378538528	0.150382762012	0.229242646677
a31	0.153022303622	0.163401569495	0.157525072967	0.151026726176	0.150353980671	0.224670335559
</S>	0.154620571811	0.170598289748	0.162430076483	0.153390743088	0.151824950336	0.207135347779
