 	è	che	è	entrato	da	qui	</S>
a31	0.663731335	0.197005085	0.07378503075	0.0022920952	0.053671027	0.0042248341	0.00529063005
a7	0.392439041667	0.179345611	0.347933573583	0.0114927529667	0.055513528	0.0081229871	0.00515254495
a18	0.248700287222	0.0817867086667	0.610061607861	0.0197980166556	0.0220853618333	0.0126582423667	0.00490983335
a31	0.202107709074	0.0718475585556	0.677553869287	0.0251955348852	0.0112636757778	0.0077975701889	0.00423413248333
a46	0.236430243025	0.124432922852	0.545328373096	0.0366589539617	0.0522519102593	0.00297255692297	0.00192508399111
a31	0.231482711008	0.136831867617	0.258267796699	0.0294025808539	0.338738126753	0.00373360776766	0.0015433382937
a39	0.110557883003	0.102426385872	0.114962481233	0.0116082226513	0.643154995584	0.00635099092255	0.0109390396979
a28	0.088130297001	0.105585618624	0.0900028237443	0.0161893370504	0.534117241861	0.0198323309742	0.146142356566
a31	0.090874965667	0.102166589541	0.0927138779148	0.0323554336835	0.27756859062	0.0395447969914	0.364775752189
</S>	0.0864663428335	0.0932454897705	0.0874533889574	0.0393700088418	0.19003852531	0.0463294534957	0.457096801095
