 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.373848945	0.422811015	0.00046594705	0.06404071475	0.087025362	0.01160984545	0.04019818855
a31	0.288692446333	0.580665891667	0.0004556904	0.0632193651453	0.0490237299767	0.00447580854333	0.0134670765369
a21	0.179787166778	0.775698283889	0.000913650283333	0.0211861796771	0.0163890995864	0.00153383209578	0.00449178882953
a37	0.344456815593	0.638029961296	0.00148983769444	0.0084760786257	0.0054717604163	0.000570193796593	0.00150535220051
a8	0.601835971864	0.373479740432	0.00214857323148	0.0184859732086	0.00229093940877	0.00116694587553	0.00059185960717
a31	0.655462223955	0.276457106811	0.00441389941049	0.0504720270695	0.00483340713626	0.00607186695851	0.00228945948239
a13	0.637729774652	0.22831883227	0.00475368263683	0.0929236456898	0.0177311347121	0.00939078498617	0.0091521291608
a20	0.610430258217	0.180587937423	0.00552499871228	0.13398199523	0.0374104802374	0.0186676729954	0.0133966840536
a3	0.434878169406	0.150169529141	0.00888240290409	0.161487035077	0.155489450079	0.0574867803318	0.0316066410179
a31	0.278910073135	0.116798903047	0.015044220968	0.156823831692	0.305126420026	0.0850235734439	0.042272957006
a29	0.179508208712	0.0984560820157	0.0187529869893	0.141802417231	0.375275183342	0.159097151148	0.027107977002
a31	0.104035917237	0.0727786250052	0.0252118223298	0.12492156241	0.462293474447	0.195360998716	0.0153975889007
a3	0.066785067079	0.0660353006684	0.0283570717766	0.103504456137	0.464252871482	0.262989791239	0.00807542243357
a31	0.0428389260263	0.0757161725561	0.0379572905922	0.104164300712	0.429646843827	0.30334220708	0.00633424204452
a24	0.0376092003421	0.0738582795187	0.0404452005307	0.0857033202373	0.370084214609	0.383711169027	0.00858858734817
a31	0.0430580194474	0.0729073318396	0.0454060905102	0.0762575167458	0.280997731536	0.436370809676	0.0450024874494
a39	0.0461216121491	0.0751093339465	0.0508349558367	0.0728125545819	0.231909013845	0.453783656559	0.0694288651498
a31	0.0512440930497	0.0630769779822	0.0526498909456	0.063464407194	0.167745821282	0.435344478853	0.166474325717
a33	0.0588936576832	0.0659955879941	0.0599201349819	0.066050436398	0.129929938761	0.294148142951	0.325062108572
a31	0.0627558092277	0.066601372998	0.0632565896606	0.066658624466	0.105518971254	0.219857234317	0.415351409524
a23	0.0675390164092	0.069162682666	0.0675840265535	0.069224517822	0.089252122418	0.150049528106	0.487188109841
</S>	0.0631062082046	0.063993251333	0.0630149332768	0.064299370911	0.082538579209	0.143245444053	0.51980220492
