 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.38211185975	0.0966508735	0.0064360388	0.00160720472	0.0003963384325	0.0028000965265	0.0345943652	0.00517210964	0.00369885385	0.022250193	0.432688015	0.01159398733
a18	0.136807231083	0.0755336055	0.120881348133	0.0228027805733	0.0119355410942	0.0360098105088	0.0430474050667	0.07722860788	0.00664295148333	0.0180434066333	0.447133359333	0.003933933899
a31	0.063414657361	0.0889352955	0.223525979378	0.0404014601911	0.0250490680314	0.0866801981696	0.0724914750222	0.161496202627	0.00724705216111	0.00698976347777	0.221748604111	0.00202022466867
a20	0.047455305787	0.165547590167	0.247212819793	0.031109803397	0.0230525565105	0.102227186057	0.0874478240074	0.146732538876	0.0060074700537	0.00316638199259	0.138665812704	0.00137471833122
a15	0.104448566262	0.221920520056	0.233120906598	0.0198649911323	0.0163315906702	0.131088475352	0.0765132270025	0.113373430959	0.0135699746846	0.00382090543086	0.0654700972347	0.000477334708073
a31	0.107816100421	0.127839410685	0.122074372333	0.0102433094108	0.00907187976673	0.109087734434	0.0602743070675	0.0767570393197	0.0153808623949	0.00469239297695	0.356492440745	0.000270133202024
a20	0.0673116231403	0.0553725892283	0.0488093272443	0.00503197203693	0.00407069803224	0.039899108128	0.0309593297558	0.0463326511066	0.0227646136316	0.0248071215923	0.653994016915	0.000646936677341
a11	0.0623603913801	0.0353286737428	0.0270861334148	0.00401719701231	0.00252082602741	0.017599888976	0.0228592469186	0.0433822793689	0.0347907318772	0.0479844765308	0.700850405638	0.00121972502578
a0	0.0469449611267	0.0307397712476	0.0209251708049	0.00353334267077	0.00140649495914	0.00786830945867	0.0134882033062	0.050372093123	0.0653828206257	0.0965853581769	0.659035625213	0.00371782854193
a41	0.0481177487089	0.0349229447492	0.0236351932683	0.00671721442359	0.00163545528638	0.00634867751956	0.0132607267687	0.0803366523743	0.0906207502086	0.132367351059	0.557869418404	0.00416786011398
a20	0.042022206903	0.0341167782497	0.0252870790894	0.0136315004745	0.00324016789546	0.00818867900652	0.0198545345896	0.147085668791	0.114315736736	0.152425218686	0.437551632801	0.00228077907133
a31	0.030625465301	0.0330537284166	0.0260312546965	0.0194796594915	0.00522662589849	0.00968629800217	0.0266113875299	0.17143962293	0.128768032245	0.163691322895	0.366157880934	0.0192287264571
a30	0.0283127664337	0.0343704071389	0.0287321945655	0.0244080084972	0.0109639485662	0.0147132330007	0.0315248491766	0.200867857643	0.149968784082	0.166925987632	0.284122000311	0.0250899530857
a31	0.0310820244779	0.038784775713	0.0336922261885	0.0304386614991	0.0177366235221	0.0210019206669	0.0377590037255	0.210527412548	0.153064501361	0.150991284544	0.199450380104	0.0754711636286
a20	0.044646044826	0.0507536932377	0.0468782153962	0.0449803571664	0.0342523848407	0.0368642582223	0.0511656245752	0.163031487516	0.107982613787	0.109520661848	0.192774355035	0.117150324543
a31	0.059544334942	0.0625329157459	0.0602038551321	0.0586074903888	0.0526297099469	0.0541842034074	0.0623671098584	0.134163389172	0.0791635312623	0.0848284672827	0.135298980012	0.156476064848
a37	0.0644807816473	0.0655918119153	0.0642712617107	0.0630244414629	0.0600136399823	0.0608477334691	0.0649946349528	0.100332541391	0.0600537547541	0.0676011274276	0.110093558337	0.218694718283
a35	0.0671035705491	0.0676730959718	0.0667455905702	0.0650783284876	0.0638161399941	0.064363902823	0.0661469129843	0.088492098797	0.0594682645847	0.0777486658092	0.086029627779	0.227333756094
a11	0.0660792768497	0.0664602219906	0.0657739535234	0.0642670174959	0.063621544998	0.064013480941	0.0649282589948	0.0800146629323	0.0589955701949	0.0775822919364	0.0744713959263	0.253792292031
a46	0.0656094789499	0.0660207739969	0.0654538045078	0.0642237324986	0.0636551979993	0.0639861603137	0.0647644096649	0.0769403009774	0.0602790047316	0.0766051223121	0.0685380453088	0.26392394401
a31	0.06683883965	0.0672465146656	0.0667838731693	0.0658367521662	0.0653011406664	0.0655739434379	0.066278916555	0.0755199356591	0.0607697319105	0.0705447914374	0.0674258617696	0.261879671337
a46	0.06383385655	0.0640747838885	0.0637459293898	0.0629744300554	0.0627029102221	0.062884711146	0.063220553185	0.068335890553	0.0572042336368	0.0634312728125	0.0639566872565	0.303634717112
a18	0.0619147621833	0.0622623536295	0.0618708364633	0.0608466880185	0.0606275634074	0.0608404487153	0.0610708420617	0.066043596851	0.0568099202123	0.0657556856042	0.0606002690855	0.321357012371
a31	0.0660888087278	0.0663872178765	0.0660737754878	0.0652851893395	0.0650741578025	0.0652418845718	0.0654628940206	0.068747755617	0.0578936607374	0.0590207482014	0.0652948463618	0.289429037457
a1	0.0650939309093	0.0653165046255	0.0650740904959	0.0644556397798	0.0643025336008	0.0644305231906	0.0645858213402	0.0669484928723	0.0580362625791	0.0591817277338	0.0638327321206	0.298741739152
a20	0.0609671703031	0.0612099192085	0.0609756621653	0.0603745932599	0.0602251302003	0.0603557883969	0.0605210271134	0.0637766432908	0.057546082193	0.0640250825779	0.0590000050402	0.331022893051
a31	0.0634516767677	0.0636004167362	0.0634491327218	0.0630805577533	0.0629654647334	0.0630485884656	0.0631875123711	0.0652848857636	0.0578411903977	0.0590382851926	0.0626787826801	0.31237348435
a27	0.0615066255892	0.0616335459121	0.0614681342406	0.0610101372511	0.0609488335778	0.0610352704885	0.0611011407904	0.0631400119212	0.0561448317992	0.0599491310642	0.0612254308934	0.330836904783
a31	0.0616602365297	0.061759274304	0.0615970140802	0.0611487037504	0.0610928598593	0.0611764611628	0.0612362349301	0.0631994673071	0.0567948705997	0.0610301520214	0.0616601569645	0.327644561594
a46	0.0634904668432	0.0635508654347	0.0634165946934	0.0630547402501	0.0630034566198	0.0630698617209	0.06312064531	0.0643442544357	0.0580509928666	0.0586296340071	0.0633985289882	0.312869947198
</S>	0.0599953084216	0.0600902837173	0.0599272203467	0.059454338625	0.0594221533099	0.0595051928605	0.059525736155	0.0612427802178	0.0562807354333	0.0603978220035	0.0593813944941	0.344777038599
