 	se	si	era	vestito	la	figlia	l'	avessi	portata	alla	chiesa	</S>
a31	0.33542343405	0.002276588932	0.00075043173	0.001366928042	0.002902292555	0.145482757	0.328982728	0.033720771	0.00654700245	0.0487202911	0.056954178775	0.0368725756
a20	0.120956944717	0.0160691242653	0.0360138930633	0.0196458323473	0.007723596185	0.260294815667	0.356302612667	0.0314428126667	0.00276652548333	0.1116748231	0.0246696371083	0.0124393860267
a37	0.0506859706723	0.0241099697551	0.0607453610211	0.0417408157824	0.0157686290617	0.400168275222	0.225420380889	0.0130134052222	0.00161440096111	0.145239082033	0.0171331087028	0.00436059390223
a24	0.0268137386574	0.0383363062517	0.0442587376737	0.0802989135941	0.0439625586872	0.443576755074	0.239760436963	0.00531633039407	0.00133371138704	0.065252939011	0.00952290110093	0.00156666488841
a31	0.0299277635525	0.0437148367506	0.0285825377246	0.094866437198	0.0857655642291	0.308443625025	0.286039398988	0.0137195654514	0.00675091642901	0.0917380036703	0.00987916656698	0.00057218086047
a39	0.0512857151842	0.0229439035835	0.0176071065749	0.0706931767327	0.10549287141	0.174012631675	0.322887689663	0.0683656951505	0.020347007143	0.125783581223	0.0202786788557	0.000301965780157
a31	0.0619384750614	0.0153533218612	0.0125227075916	0.0478989992442	0.07923059947	0.092276709225	0.251829743221	0.26976313505	0.027412286381	0.101076142408	0.0384376052852	0.00226026854339
a24	0.0456819603538	0.00903770005373	0.0079163442972	0.0258607594147	0.0453917221567	0.0450251362417	0.141747994407	0.514515635017	0.019038789127	0.0916311944693	0.0501647874284	0.00398796428113
a31	0.0400436444513	0.00555603678458	0.0068922848324	0.0177229668049	0.0304330908856	0.0254801312472	0.087639391469	0.590056145006	0.011415600709	0.0953314444898	0.0795749481428	0.00985429862704
a28	0.0317077413504	0.00404067084819	0.00520180837747	0.0107984484016	0.0173472049619	0.0154733389157	0.0518546154897	0.638024648335	0.00764264026967	0.0974304261633	0.104347586048	0.0161307915423
a24	0.0150113246501	0.00160592539606	0.00374853445916	0.00869280943387	0.013909164154	0.00904256170523	0.0301349521632	0.718211249445	0.00330168443989	0.0876502620544	0.092060992016	0.0166304585141
a8	0.0148852562167	0.00136453745869	0.00669503625305	0.0127443996446	0.018696642718	0.0101585961351	0.0279260873877	0.765296499815	0.0016283745633	0.0682002423515	0.0609103900053	0.011493904938
a31	0.0224602447389	0.0019916709529	0.0103792025844	0.0165338892149	0.0215338025727	0.015412126045	0.0361400737959	0.641068593272	0.00183818535443	0.0843143524505	0.127365199335	0.020962653746
a46	0.0248888522463	0.00233304731763	0.0131329706948	0.0205464850716	0.0248886325242	0.0203636126817	0.042569882932	0.575770374424	0.00194429875148	0.0945703368168	0.154568396445	0.0244230704153
a8	0.0238944287488	0.00272288190588	0.0200683585649	0.0339600276905	0.0418193075081	0.0282341182272	0.0519661839773	0.670640591475	0.00100849407383	0.0543327456056	0.0626505656817	0.0087022611051
a28	0.0232807775829	0.00343828243529	0.0221309561883	0.0421859558968	0.0503567505027	0.0413102810757	0.0782347846591	0.532813053825	0.00510583711461	0.0458334805352	0.0778747854272	0.0774350255017
a31	0.022271482861	0.00463137181176	0.0199283803961	0.0490464086323	0.0550437981676	0.0560619670252	0.0965197002197	0.365108107942	0.00984185620487	0.0826370315117	0.122577248476	0.116332616501
a39	0.0183454529537	0.00573390670392	0.0193708284654	0.0817920362108	0.107150712723	0.0764282886751	0.0948630300732	0.317021675981	0.00858469873496	0.113465240504	0.098832059492	0.058412072167
a33	0.0153924629846	0.00619392390131	0.0228206718218	0.122550715404	0.169232464241	0.0954926875584	0.108177040024	0.30072445866	0.00482137756499	0.081685705168	0.049774572864	0.0231339274157
a31	0.0181754493282	0.00872638420044	0.0272203222739	0.136488088468	0.173301664747	0.118177115853	0.127234573341	0.254668479553	0.00758610850833	0.0440239933893	0.0273636686547	0.0570341571652
a24	0.0226092914427	0.0154711164001	0.027718082758	0.119960799489	0.185042878249	0.141380795284	0.10317167778	0.167155071184	0.0177256458361	0.0455842511298	0.0375245735516	0.116655832388
a37	0.0257739838142	0.0216691471334	0.028167328586	0.106804623163	0.21626152275	0.160478365095	0.0667304269267	0.109103284395	0.024658606612	0.0554577137099	0.0470507605172	0.137844254129
a14	0.0276485719381	0.0246519623778	0.029373597862	0.0996983023877	0.22567990425	0.163082785032	0.0545294299756	0.0904560441317	0.0276804185373	0.07814730457	0.0536565935057	0.125395099376
a20	0.0300319363127	0.0277081307926	0.0317571676207	0.0899761954626	0.227786271417	0.156792838344	0.0492778933252	0.0833935880439	0.0297970731791	0.0841063635233	0.0537188305019	0.135653707792
a28	0.0384976161042	0.0369109569309	0.0391939962069	0.0792986911542	0.184145103806	0.133110876115	0.0501642164417	0.0664511126813	0.0381591870597	0.0676814898411	0.0501985961673	0.216188145931
a5	0.0490211610347	0.0480091826436	0.0490340074023	0.0658754963847	0.116579095935	0.0910059703717	0.0544809591472	0.0691264862271	0.0507430040199	0.062632739947	0.0577818820558	0.285710001977
a17	0.0517611550116	0.0510768695479	0.0516190681341	0.0585465534616	0.0811584733117	0.0695202974572	0.0546713423824	0.068189983409	0.05425753634	0.0634766433157	0.0626263173519	0.333095747326
a21	0.0498908873372	0.0493670931826	0.0499017477114	0.0537962758205	0.0679966944372	0.0601702681524	0.0516404584608	0.060772169803	0.05145969678	0.0650119777719	0.0613976311173	0.378595122442
a8	0.0504962357791	0.0501202977275	0.0505483285705	0.0560268986068	0.0796992481457	0.0668452793841	0.0522696978203	0.0577342972677	0.0512337015933	0.067123195924	0.0590953580391	0.358807497481
a31	0.0581103919264	0.0578125092425	0.0580889861902	0.0640112928689	0.0906936427152	0.0764494164614	0.0597814742734	0.0631400570892	0.0583296268644	0.067960985308	0.0603580266797	0.28526360916
a20	0.0639235039755	0.0636842397475	0.0638648053967	0.0667440489563	0.0796638942384	0.0727751134871	0.0648590514245	0.0678346790297	0.0642046506215	0.0680518117693	0.0643195505599	0.260074643053
a3	0.0630445339918	0.0628545782492	0.0630325867989	0.0644610229854	0.0707060167461	0.0672927791624	0.0636174121415	0.0661559530099	0.0633072235405	0.0668373239231	0.06454857852	0.284141977684
a20	0.0624791339973	0.0622967710831	0.0624410522663	0.0636343249951	0.0688601809154	0.0660123963875	0.0629450457138	0.0651667110033	0.0627150445135	0.0660632499744	0.0640531111733	0.293333002561
a10	0.0643774079991	0.0641926136944	0.0643059724221	0.0652684953317	0.0694863703051	0.0671941087958	0.0647322165713	0.0666643636678	0.0645697248378	0.0669077466581	0.0657276070578	0.276573420854
a31	0.0673120259997	0.0671090345648	0.0671828108074	0.0677958067772	0.070462383435	0.0690197929319	0.0675062501904	0.0691585932226	0.0675053149459	0.0681204415527	0.0683984323526	0.250429146951
a20	0.0659992609999	0.0658193891883	0.0659039629358	0.0664475922591	0.0687551178117	0.067482997644	0.0662057153968	0.0678864077409	0.0662301236486	0.0693108238509	0.0679077507842	0.262050878984
a7	0.0612834476666	0.0611535307294	0.0612647153119	0.061693655753	0.0634125782706	0.062419490548	0.0615437991323	0.063410109247	0.0616627578829	0.068899818617	0.0652223035947	0.308033782995
a11	0.0584400522222	0.0583161135765	0.0584638067706	0.058832795251	0.0602055784235	0.0593569568493	0.0587514300441	0.0609533884157	0.058928631961	0.0680238732057	0.0634486938649	0.336278667665
a18	0.0569857610741	0.0568602958588	0.0570581689235	0.0575075910837	0.0591525041412	0.0581072209498	0.057394478348	0.0600242401386	0.0575347753203	0.0686655827352	0.062345118955	0.348364289222
a27	0.0549290426914	0.0548064932863	0.0550718179745	0.0555894880279	0.0574090833804	0.0561995536499	0.055468317116	0.0587118440462	0.0555517927734	0.0703910542451	0.0613341846517	0.364537356407
a31	0.0600473508971	0.0598967110954	0.0601209443248	0.0606043060093	0.0623594984601	0.0613565212166	0.060660963372	0.0641851946821	0.0605597485911	0.0736923647484	0.0649664648839	0.311549968802
a39	0.065453295299	0.0652815136985	0.0655257947749	0.0659280236698	0.06730118282	0.0665315890722	0.0661135744573	0.069859409894	0.0658268295304	0.0752185729161	0.0686682549613	0.258292006267
a31	0.067792253433	0.0676302445662	0.0678793215916	0.0681843845566	0.0691096576067	0.0685469030241	0.0684055248191	0.071953948298	0.0681117065101	0.0759207023054	0.0705734683204	0.235891918756
a24	0.066303345811	0.0661562468554	0.0663639005305	0.0666141398522	0.0673577465356	0.066915603008	0.0668303809397	0.0699869720993	0.0666588245034	0.0747570141018	0.0697696094401	0.252286236252
a28	0.0644111266037	0.0642716042851	0.0644656415102	0.0647043932841	0.0654099061785	0.064916098336	0.0648062529799	0.0674470786998	0.0647831538345	0.0722489247006	0.0683190731467	0.274216752084
a21	0.0609560222012	0.060818989095	0.0610096601701	0.0612709310947	0.0620595807262	0.0614895404453	0.0613253709933	0.0640064358999	0.0614746956115	0.0722461982335	0.0666527967156	0.306689770695
