 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.00299242395	0.027309903885	0.27685362035	0.55404915	0.0447691695	0.0931333585	0.00089241952
a20	0.00738772011667	0.196939486962	0.340447820117	0.306071898667	0.1022835485	0.0462458785	0.000623633586667
a35	0.00954870057222	0.273880062321	0.324393063372	0.231677784889	0.1123038065	0.0450315975	0.00316500479556
a20	0.0196892273907	0.155104774107	0.320702157791	0.34227013163	0.0606092525	0.0961801771667	0.00544436409852
a38	0.0886960411302	0.088820321369	0.179322283264	0.321077230543	0.154779674167	0.160209289056	0.00709520819951
a31	0.11319998171	0.046814098123	0.0761277117547	0.182317280181	0.384247351389	0.188700826352	0.0085927678665
a18	0.0640782619033	0.0237014647077	0.0373653009182	0.088300161727	0.61381851713	0.166530288784	0.00620603792217
a23	0.0538036006344	0.0252172335692	0.0252895293061	0.060857382909	0.711232839043	0.118538032928	0.00506139747406
a24	0.0635982255448	0.0713874621897	0.0554573984354	0.0676588416363	0.599331179681	0.122675987643	0.0198909068247
a37	0.0666109705149	0.141206224063	0.110785786145	0.0760955438788	0.424337059894	0.138250592548	0.0427138662749
a20	0.0563967058383	0.175171604688	0.145772782048	0.13077472796	0.315369989965	0.120663240849	0.0558509970916
a31	0.0465469849461	0.225446424896	0.197452250683	0.153350052653	0.205191609988	0.0880737259497	0.0839389756972
a20	0.0490516613154	0.249827114965	0.254818210228	0.114428470884	0.117842799996	0.0699824376499	0.144049331899
a33	0.0455076707718	0.224433521655	0.268184973409	0.126969476961	0.0823310266653	0.0609310152166	0.1916423573
a31	0.0558237735906	0.260884310552	0.272758467803	0.106854440987	0.0581661122218	0.0490583177389	0.196454615767
a20	0.0776971878635	0.235850933517	0.228416402601	0.0566583609957	0.0621761140739	0.0576167175796	0.281584285256
a31	0.0925382052878	0.177624134506	0.195278210867	0.0400275829986	0.071312571358	0.0694383008599	0.353780961752
a20	0.0923968430959	0.146784514835	0.168352090289	0.0408874683329	0.0746646504527	0.0733219502866	0.403592463917
a31	0.089018291032	0.113467914945	0.13054315343	0.047643206111	0.0808578168176	0.0801440187622	0.458325591306
</S>	0.094302290516	0.114800587472	0.134612126715	0.0470122030555	0.0819389484088	0.0833900873811	0.443943735653
