 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.119778475	0.174179168	0.118973391	0.0201116735	0.258278585	0.285952455	0.01748237835	0.0052438664535
a31	0.109048121667	0.173278016	0.139562922	0.0381241118333	0.237494951667	0.252240548333	0.04788238835	0.00236891072017
a8	0.103322787222	0.210656848667	0.209814269	0.0401399049444	0.136211650889	0.240508182778	0.0571543359167	0.00219198997339
a31	0.097842339074	0.387439429556	0.264764633	0.0399257293148	0.055888433963	0.123601852926	0.0206033103389	0.00993427312446
a17	0.230638183025	0.442157743185	0.174009691	0.0381123019383	0.0266962669877	0.0693965729753	0.00722742153297	0.0117618319248
a18	0.387529864342	0.387125667728	0.103054643667	0.0193438179461	0.0196905936626	0.0757821143251	0.00347250263099	0.00400082662827
a31	0.381240731447	0.302452829243	0.0642620905557	0.0183234501154	0.0386455052209	0.187236104775	0.00561354314366	0.00222578347942
a17	0.361636900482	0.248017936414	0.0553651448519	0.0249416563718	0.0528212900736	0.246057358258	0.00822216771455	0.00293757242647
a30	0.380180690161	0.249357772138	0.0627761369506	0.0287763971239	0.0489335966912	0.216483946086	0.0101936109049	0.00329789924216
a17	0.360546523387	0.222626244046	0.0683525023169	0.035692257708	0.0472653802304	0.239882805362	0.0161629593016	0.00947138641405
a39	0.333077477796	0.201184298015	0.0731547007723	0.0492426269027	0.0458257047435	0.260974588454	0.0186161424339	0.017924498138
a17	0.308970535932	0.210920669338	0.0984917935908	0.0768872089676	0.0429450435812	0.229967286151	0.0145552681446	0.0172622187127
a31	0.259268468644	0.208954946446	0.117556041197	0.0981469829892	0.0440539808604	0.204742755384	0.0106650533815	0.0566117729042
a17	0.186581129548	0.197230712149	0.175409367066	0.16011996433	0.0403141692868	0.161404308461	0.0078033283605	0.0711370239681
a20	0.135337469849	0.192488000716	0.241420799022	0.231523304777	0.0354067127623	0.10382266082	0.00631811502017	0.053682947656
a27	0.112473496616	0.182924923572	0.275559766341	0.273652128259	0.0324346365874	0.0723904882733	0.00527882944006	0.0452857462187
a20	0.095499308872	0.167021624524	0.279425665447	0.28337300942	0.0341252545291	0.0597578094244	0.00549503058002	0.0753023057396
a31	0.0734720929573	0.124238004841	0.218652198482	0.22890240314	0.0397510455097	0.0657148098081	0.00814141052667	0.241128035247
a18	0.0716170809858	0.104052741614	0.208031879494	0.235439137713	0.0416519925032	0.0639397266027	0.00834029644222	0.266927170082
a31	0.0675635303286	0.090198200538	0.188550948165	0.223289882571	0.0404479341677	0.0562181678676	0.00956109008074	0.324170268361
a13	0.0745558384429	0.089487716846	0.144437824388	0.166816370857	0.0502614397226	0.0688493616225	0.0140400286936	0.39155141612
a20	0.0884515911476	0.103280042282	0.158645114796	0.185381646952	0.0623260165742	0.0808344825408	0.0140938142312	0.306987268707
a31	0.0780066270492	0.088658534094	0.147172928265	0.177551655651	0.0605623721914	0.0714752928469	0.0168091174104	0.359763436236
a28	0.0743940623497	0.0790615233647	0.107539716088	0.12360141855	0.0609175107305	0.0696090342823	0.0308309768035	0.454045735412
a31	0.0738018607832	0.0756670264549	0.0871304753627	0.0940410695167	0.0638900802435	0.0710036480941	0.0455496816012	0.488916151804
a8	0.0946025835944	0.0968945421516	0.104852631788	0.110157549839	0.0869284000812	0.094017472698	0.0444167152004	0.368130100601
a17	0.112499727865	0.116171205384	0.129815807263	0.13892403328	0.10285647536	0.109473788899	0.0332172437335	0.2570417102
a8	0.117797369288	0.124539806461	0.158840299088	0.18037910776	0.0983200804533	0.101846547633	0.0213971425778	0.196879646733
a23	0.117215973096	0.13243658882	0.218354136363	0.26416101592	0.0814161344844	0.081488591211	0.0104411691926	0.0944863755777
a8	0.104006507699	0.129126169607	0.269749682121	0.33447824864	0.0566716544948	0.0549385264037	0.0051829275642	0.0458462565259
a20	0.0956473458997	0.118386458536	0.24445094404	0.302202059547	0.0560707301649	0.0561158028012	0.00714470468807	0.119981933509
a31	0.0985119286332	0.110072936845	0.17586406468	0.209718143182	0.073828320055	0.0762422476004	0.0210906835627	0.234671654503
a39	0.110334222878	0.116625967615	0.142215218227	0.156387454394	0.0919601100183	0.0958868038668	0.0337335468542	0.252856658168
a18	0.117017020959	0.123752605872	0.144025239409	0.156494791465	0.0985128666728	0.103490945956	0.0293109082847	0.227395586056
a37	0.113621195653	0.119884057291	0.141521569803	0.155186163822	0.0954125722243	0.100342271985	0.0284123470949	0.245619782019
a31	0.108046773884	0.111403247764	0.122864169934	0.130409944607	0.0952313907414	0.0994746173283	0.0459567770316	0.286613070673
a8	0.120926277961	0.124385465921	0.129494083311	0.133381688202	0.108523206914	0.112457415776	0.0461764770105	0.224655383558
a23	0.13173146932	0.140770145307	0.179116451104	0.201953369401	0.104395528971	0.105651685259	0.0243889910035	0.111992368853
a37	0.117895819773	0.127255070102	0.178618830368	0.208666283134	0.087089627657	0.0877520784197	0.0232548483345	0.169467463951
a8	0.117499623258	0.124052555034	0.152875820123	0.170473757711	0.0939758138857	0.0965725208066	0.0250036614448	0.21954624465
</S>	0.127430341629	0.135055057517	0.163740030062	0.181675323856	0.101834691943	0.104025562403	0.0177908747224	0.168448107325
