 	lo	posso	finire	di	fare	</S>
a20	0.56128667	0.00121959914	0.001879171771	0.34595177901	0.087819425	0.0018434495
a31	0.597490103333	0.000465381937667	0.000632528815667	0.346786968337	0.0532185256667	0.00140655226667
a46	0.845181634444	0.000192937720222	0.000213243694556	0.125903420779	0.0274139403222	0.00109486963556
a31	0.929069298148	0.000127762220074	7.23927132853e-05	0.060187379593	0.00992478539073	0.00061841290052
a41	0.959626052716	0.000181717436691	2.90676055284e-05	0.0346160991977	0.00530030398024	0.000246811414173
a18	0.953350860905	0.000603749238897	4.14373425095e-05	0.0239524633992	0.0217046959934	0.000346834743391
a7	0.858694230302	0.0041503771463	0.000469390690837	0.0322567037997	0.102907458664	0.0015218448478
a41	0.638535710101	0.0163096287154	0.00354169359695	0.0685107495999	0.268792746221	0.00430947674927
a31	0.385019213367	0.0409701295718	0.023828770199	0.0947123398666	0.351030605407	0.10443894425
a0	0.225785831122	0.0666245265239	0.0478689620663	0.102102889956	0.332000758469	0.225617048083
a31	0.148301583707	0.0737417288413	0.0577143693554	0.0990062379853	0.27790164949	0.343334436028
a39	0.106153699236	0.0719953762804	0.0631543097851	0.0890164573284	0.21725574983	0.452424398676
a46	0.104140009412	0.0814617054268	0.070569116595	0.100109002443	0.23462746661	0.409092702892
</S>	0.113042047206	0.0898256927134	0.0759719232975	0.110886481221	0.258737718305	0.351536156446
