 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.12293457551	0.0914870943	0.067938191	0.0118844077	0.0568973005	0.0506870715	0.090926313	0.1738466585	0.066235414	0.093787873	0.07224516615	0.053843453855	0.046037276665	0.0012492166225
a20	0.0418872928433	0.0345883633	0.029183264	0.0225976325667	0.0651526628333	0.2798366905	0.110726619667	0.192695962833	0.0615354234333	0.0869084053333	0.0347056898167	0.0241787955217	0.015572623365	0.0004306189825
a13	0.0151519503478	0.0157939151	0.0139299759667	0.0237245868556	0.0370676936111	0.5956484435	0.0916152985557	0.103509530944	0.0224502186111	0.0388315657778	0.0212099013389	0.0153166927739	0.00558939760167	0.0001608546275
a31	0.00552048475927	0.0079176367	0.0068714162889	0.0139613681185	0.025150636537	0.738318161167	0.0912056528519	0.0693536093147	0.00923101323703	0.0156572157926	0.0083533035463	0.0062458721713	0.00215004433856	6.35581139333e-05
a28	0.00371336482976	0.00681326023333	0.0092962030963	0.0087885065395	0.028836685179	0.647483100389	0.136468364284	0.119304332105	0.0194053147457	0.0118387981309	0.00460992754877	0.00262615907043	0.00079191901752	2.40594699111e-05
a31	0.00695411927659	0.00751454774444	0.0157051683654	0.00649575251317	0.035327317393	0.402392586796	0.183340818095	0.196510817368	0.0996417789152	0.0334850327103	0.00548490251626	0.00560367472348	0.00152261041917	2.08769264704e-05
a21	0.0159637567589	0.00924126458148	0.0219317004551	0.00581250783772	0.032562982131	0.208039110599	0.160664592698	0.219491382456	0.216011502972	0.0752099305701	0.0112215341721	0.0188567219078	0.00495250700639	4.05200814901e-05
a31	0.0182640065863	0.00846742296049	0.0192412361517	0.00506565804591	0.021757329377	0.0964964718663	0.105068050899	0.168833030819	0.270436510991	0.20816695519	0.033043123724	0.0229069279693	0.0201070873355	0.00214621516383
a20	0.0133322001954	0.00579110308683	0.0126633463839	0.00344967474864	0.0131190501257	0.0469402852888	0.061974653633	0.0983353636063	0.305501756997	0.324587445063	0.052941300908	0.0166329756564	0.0406110674452	0.00411977698794
a28	0.0101771179318	0.00439846046228	0.00948930622797	0.00252393481621	0.00881093580857	0.0249539410963	0.0405834488777	0.0623985712021	0.266437555666	0.322020048354	0.120322121969	0.0181610138855	0.0918608658151	0.0178626819293
a27	0.00941027784393	0.00490004425409	0.00878523784266	0.00341806387207	0.00786946470286	0.0156862036988	0.0275317096259	0.0383238000674	0.180712811889	0.298544809451	0.24314577399	0.0214276222952	0.116752979938	0.0234912039764
a17	0.0122472562813	0.00676597675136	0.0110247899476	0.00506266172402	0.00946296856762	0.0145005568996	0.0276759188753	0.0327114770225	0.14208455063	0.268063526484	0.334972294663	0.0297454194317	0.0921524313127	0.0135302099921
a4	0.0112308270938	0.00673090745045	0.0118610233159	0.00482180950801	0.0102262965225	0.0132027592999	0.0295933292918	0.0298533776742	0.112503864877	0.211380965495	0.355826438221	0.0584382638106	0.128494690438	0.0158355069974
a13	0.00894926419793	0.00669789968348	0.0123632861053	0.004905207236	0.0113320618408	0.0116227007666	0.0309564027639	0.0275020898914	0.0934874696257	0.152621245165	0.336695186074	0.117099177937	0.166162986813	0.0196050379991
a31	0.00853488856598	0.00818144939449	0.0136686280351	0.008586894312	0.0139056766136	0.0113775489222	0.034865667588	0.0280015359638	0.0732423932086	0.112596865055	0.284390168691	0.214604185979	0.171660682271	0.016383437333
a18	0.0109495598553	0.0156799356315	0.028594196345	0.0232374907707	0.0304206288712	0.0142592139741	0.0426775825293	0.0294825653213	0.0624860077362	0.0774552450183	0.208892982897	0.294917115326	0.151504687424	0.00944281474433
a36	0.0152865872851	0.0250226198772	0.0483389747817	0.0342030109236	0.0531616996237	0.0216263073247	0.0506470548431	0.0328405777738	0.0610145949121	0.0571370870061	0.154875670966	0.304032735109	0.136030592475	0.00578247464811
a46	0.0188645924284	0.0292792019591	0.0512732995939	0.0350983086412	0.0564944065412	0.0266088954416	0.0623043156144	0.0424308559246	0.0670327639707	0.0587281163354	0.135688143655	0.251202071703	0.159303874158	0.00569112254937
a31	0.0203035318095	0.0296725583197	0.0479473538646	0.0423526838804	0.0510611155137	0.0258170711472	0.0677163132048	0.0459906926415	0.0642947513236	0.0603448874451	0.130427271218	0.230470507234	0.176404738053	0.00719651408312
a20	0.0262177562698	0.0348293104399	0.0532470552882	0.0537734989601	0.0555038285046	0.0301545500491	0.0627599990683	0.0439989185472	0.0563451124412	0.0542438124817	0.112291635073	0.228087039078	0.180566986018	0.00798051236104
a8	0.0368485054233	0.0475151658133	0.0702439604294	0.06826767632	0.0733423728349	0.0419098430164	0.0687615130228	0.0516269838491	0.0672216894804	0.0639703291606	0.107618196358	0.175787003026	0.122259528673	0.00462725136035
a31	0.0421344474744	0.0520426942711	0.0726207664765	0.06788726444	0.075756099945	0.0477170366721	0.0696313256743	0.0548306926164	0.0717638774935	0.0714888580535	0.112523037119	0.184669674342	0.074520767891	0.00241347439345
a24	0.0381142101581	0.0485056180904	0.0647748264922	0.0475812848133	0.0689265656483	0.0492346835574	0.0648084098914	0.0527864055388	0.0749475488312	0.0695788640178	0.11478060404	0.235815711447	0.0675530509637	0.00259221806448
a46	0.0333268480527	0.0469735860301	0.0661469654974	0.0369415876044	0.0730482185494	0.0503321151858	0.0664694099638	0.0530155185129	0.0875455649437	0.0736100893393	0.122470708013	0.240054180482	0.0480055636546	0.00205962936816
</S>	0.0336546780263	0.0466533480151	0.0657894977487	0.0373281163022	0.0731670692747	0.0499167615929	0.0663470549819	0.0530390742564	0.0914187524718	0.0791489846696	0.129927764006	0.230758155241	0.0414984668273	0.00135226085408
