 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.28236786775	0.0807167365	0.009959645	0.110034895	0.12264769	0.12302027	0.13376649	0.103909795	0.0171364195335	0.0164402224
a20	0.09626218395	0.1288114575	0.0197659073333	0.127599411667	0.116568153	0.286451433333	0.1339224	0.0793743893333	0.00573752747117	0.00550717494303
a31	0.03474258025	0.1429790075	0.0375341217778	0.149509283889	0.0550762173333	0.412300221111	0.0907648753333	0.0733173141111	0.00193628750472	0.00184008742304
a28	0.01875388115	0.136320084167	0.0705424259259	0.19944002463	0.0650523691111	0.35136274037	0.0740446704444	0.0831958013704	0.000669521234907	0.000618465570513
a37	0.0567824153833	0.140743911389	0.110608911975	0.19746907821	0.11126521637	0.240062070123	0.0631271708148	0.0792973321235	0.000421682001636	0.000222248016338
a24	0.121050775128	0.128290833796	0.116139320658	0.173411232737	0.14436796879	0.164894286708	0.0839085109383	0.0668282107078	0.000856195467212	0.000252704654446
a31	0.163687251709	0.118488319932	0.0959367022193	0.155453467579	0.138851929597	0.115725320903	0.136680963646	0.0705030619026	0.00150049958907	0.00317248340482
a20	0.185495777236	0.111767016644	0.0773203167398	0.12438072586	0.132016786532	0.107983882301	0.176441447882	0.0743157239675	0.00196639206302	0.00831192030161
a1	0.213974675745	0.123012730215	0.0702296162466	0.110584305287	0.123111655511	0.111058172434	0.171144845961	0.0660917659892	0.00239669878767	0.0083955487672
a31	0.216485065248	0.121388093405	0.0687214220822	0.114053935096	0.0959883501703	0.0799593558113	0.186671058654	0.0943649933297	0.00261814582922	0.0197496155891
a28	0.172003791749	0.090877951135	0.0604471816941	0.103208706699	0.0736255283901	0.0468113382704	0.197462356218	0.201138944443	0.00216560920974	0.0522586311964
a24	0.133474250583	0.0825329337117	0.054944004898	0.087628627233	0.0698646094634	0.0403178550901	0.146608632073	0.250074048148	0.00132457443658	0.133230507065
a28	0.116229280194	0.106337734571	0.0559596236327	0.086996292411	0.0715929531545	0.0474022776967	0.112154820691	0.230047892716	0.000863038762193	0.172416112355
a24	0.086412714398	0.122067974857	0.0669939265442	0.091204354137	0.0827863777182	0.0596038158989	0.0878134775637	0.177396290905	0.000829013170731	0.224892077452
a46	0.082826202466	0.143789811619	0.0845102121814	0.101124018046	0.100875849239	0.079294808633	0.0823752565212	0.115804258968	0.00079483775691	0.208604731151
a14	0.0914138991553	0.171477087206	0.100476455727	0.118844669349	0.117858986413	0.092534914211	0.0904401705071	0.103296703323	0.000782806435637	0.112874247384
a31	0.0684323763851	0.197606229069	0.103334640242	0.134710153116	0.119060465471	0.0920351694037	0.086206995169	0.113537486108	0.00106850472855	0.084007930128
a11	0.0503770554617	0.232651843023	0.0985529067473	0.126584864372	0.102901443824	0.105740633135	0.0694310800563	0.102783255369	0.00285729064285	0.108119629376
a31	0.0363402961539	0.276071354341	0.103017285582	0.114914088124	0.098250666608	0.129264284378	0.0498000936854	0.0664641277897	0.00496300851428	0.120914828125
a47	0.0451731313846	0.256440908114	0.128412895194	0.133185139375	0.129092932203	0.144553404793	0.0607355445618	0.0420214624299	0.00383598593143	0.056548626645
a31	0.0497369604615	0.239987676038	0.136752365065	0.129128423125	0.138945894068	0.175812908264	0.0622112621873	0.02879629131	0.00559645357048	0.0330317878183
