 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.0614432495	0.0810465045	0.075140386	0.289163575	0.113425182	0.1753727935	0.204408352678
a13	0.3315111395	0.0354589961667	0.0318607988333	0.243866927667	0.118298337333	0.1708140611	0.0681897208047
a24	0.712784913167	0.0183266119889	0.0122984448444	0.0908823882223	0.0827288024443	0.0599620016333	0.0230167637082
a41	0.586489071056	0.026358162263	0.0189969100148	0.238223565741	0.0957951441481	0.0261349007111	0.00800219116607
a31	0.255964682352	0.0390835357543	0.0307169060049	0.440809571914	0.130341791383	0.0993824524037	0.00370104067202
a41	0.118098082784	0.0555610615848	0.0367078120016	0.514387783971	0.131591480461	0.139378607468	0.00427522755734
a46	0.118580054261	0.0667138271949	0.0419567333339	0.556201894657	0.104328183487	0.104432714156	0.00778662685245
a31	0.0970911614203	0.0451170253983	0.0311415426113	0.463064131552	0.0940554444957	0.248541113052	0.0209895506175
a20	0.0579603231401	0.0286139577994	0.0186661723704	0.488351487184	0.0955236814986	0.286248632684	0.0246357378725
a15	0.06309605038	0.0277735262665	0.0164674494568	0.609616395728	0.141296337166	0.127821940228	0.0139282824575
a31	0.05896172346	0.0282633347555	0.0178585074856	0.526066845243	0.168461739055	0.102071851076	0.0983159519858
a20	0.0523839811533	0.0359951789185	0.0292696148285	0.412799668414	0.216697793018	0.103129386359	0.149724378995
a31	0.0653966837178	0.0546039029728	0.0510414172762	0.317027382805	0.240185617673	0.0778936981197	0.193851321332
a23	0.0839379729059	0.0780669076576	0.0761703840921	0.209200400935	0.211957619224	0.0703563847066	0.270310350444
a31	0.103523305969	0.100509607553	0.099405221364	0.169947343645	0.181604969741	0.0775959369022	0.267413650148
a27	0.106307508656	0.104537580851	0.103834237121	0.142394054548	0.152831189914	0.0906352089674	0.299460253383
a35	0.100467249552	0.101410903617	0.10065522904	0.137127254849	0.150536416638	0.0857847563225	0.324018197794
a31	0.111383333184	0.113168737872	0.11245258968	0.144146648283	0.128093715546	0.102576308774	0.288178672598
a39	0.115832854395	0.115835375957	0.115096479893	0.136045409428	0.123539351849	0.109499356258	0.284151187533
a41	0.106590824798	0.108377681986	0.107500563298	0.129783503143	0.14189581395	0.0966435887527	0.309208052511
a24	0.100991668266	0.106173237329	0.104379187766	0.130607391048	0.145107071317	0.0924572195842	0.32028424417
a41	0.095069359422	0.106227674443	0.102398592589	0.139524820349	0.147259977106	0.0890437265281	0.32047584139
a3	0.094904174474	0.108069882148	0.104002770863	0.14133208345	0.150789312369	0.090328592176	0.310573180463
a31	0.103605602825	0.111519031383	0.109208298288	0.13193555115	0.144024274123	0.102976216059	0.296731026821
a0	0.100387952608	0.102008134128	0.0994181407627	0.11954448705	0.147377978041	0.0970226540197	0.334240675607
a20	0.0888192558693	0.0905772030427	0.0876180402542	0.115393439017	0.159815566014	0.0844135733399	0.373362941869
a31	0.0920563852898	0.0968410563476	0.0952621500847	0.122415253006	0.159815448671	0.0909037531133	0.342705950623
a20	0.0926229767633	0.0961542341159	0.0951311966949	0.118196741002	0.159610629557	0.0902726743711	0.348011536874
a31	0.0943176372544	0.0969441747053	0.0961859688983	0.117169257001	0.158657913186	0.0915652847904	0.345159772291
a37	0.0981198037515	0.0997026182351	0.0991969282994	0.116784825667	0.151735444395	0.0971291815968	0.33733120743
a46	0.0887243825838	0.0925929460784	0.0920739114331	0.114292951889	0.160582111465	0.0879643505323	0.363769342477
a31	0.0919671508613	0.0971071486928	0.0967177004777	0.11842636063	0.160071930488	0.0921147301774	0.343594997492
</S>	0.101432260431	0.104968644346	0.104657235239	0.121650455315	0.151175465244	0.102065875089	0.314050098746
