 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
a31	0.0241306490784	0.06584955	0.097020437	0.1535437275	0.14916538	0.138734119	0.121348155	0.250207985097
a3	0.0080502334697	0.0536976288333	0.0595759594	0.218160369167	0.155128813333	0.305034079667	0.116939953667	0.0834129746657
a17	0.00271703391657	0.0235297524444	0.0291606268667	0.254805299722	0.156303204444	0.428159159889	0.077484519889	0.0278403884939
a28	0.00095247406019	0.0187743394815	0.0401955156222	0.215452889907	0.148336106481	0.316471339963	0.250482049963	0.00933525369663
a20	0.000461314699397	0.0256909144938	0.0763535052074	0.129350290969	0.101175181827	0.144714358654	0.519092916654	0.00316152231088
a24	0.000473879959799	0.0284858351646	0.0925308217358	0.0671334096563	0.0675341239423	0.0664666658847	0.676195005551	0.00118026703029
a46	0.00271413641993	0.0235065993882	0.0885971119119	0.0418330092188	0.0529202153141	0.0382894872949	0.75145881185	0.00068062075343
a19	0.00333238615998	0.0185763597961	0.0769880186373	0.0322693024063	0.0511009971047	0.033644576765	0.783637160617	0.000451198621143
a46	0.00332079617333	0.0123023642654	0.0564179835458	0.0247415918021	0.0466529077016	0.0309858490883	0.825289286872	0.000289239110381
a31	0.00371455792444	0.00949501395513	0.0430005291819	0.020176970934	0.0342874819005	0.0260890798628	0.862575802291	0.00066057930346
a7	0.00269925567481	0.0101751615184	0.0443419797273	0.0289229093113	0.0364461646335	0.0420134566209	0.833864420764	0.00153663943449
a27	0.00365784462494	0.0160696571728	0.0595548979091	0.0458169871038	0.0455955595445	0.0612548955403	0.766585856921	0.00146427349483
a11	0.00494641324165	0.0194329790576	0.0629725259697	0.0535444207013	0.0504573321815	0.0664642251801	0.739812902307	0.00236920294828
a18	0.00596516398055	0.0207951903525	0.0635084266566	0.0582870725671	0.0549978617272	0.0679035583934	0.725552557436	0.00299019638276
a31	0.00775958632685	0.0231154707842	0.0695555622189	0.0710523658557	0.0653518139091	0.0728891827978	0.676890352479	0.0133856944276
a27	0.0197056664423	0.0328748509281	0.0912888274063	0.116177503619	0.079821623303	0.0881498775993	0.553698770826	0.0182828850092
a31	0.0284916778141	0.0403537856427	0.103802502469	0.14761153454	0.0900007964343	0.0927412225331	0.402130000275	0.0948684892031
a20	0.0432185636047	0.0530182392142	0.104434694156	0.146239094847	0.0973546954781	0.0933235508444	0.319175566758	0.143235619734
a11	0.0653011078682	0.0709375564047	0.103615674719	0.131274584949	0.0962843884927	0.0959696989481	0.236617192253	0.199999789911
a31	0.0716520326227	0.0741410804682	0.0899569369063	0.103265904983	0.0861927941642	0.083636078316	0.154044557418	0.337110603304
a20	0.0754353708742	0.0767021851561	0.0851523696354	0.091817411661	0.0829649127214	0.0807474094387	0.119171419139	0.388008891101
a31	0.0799502402914	0.080558873052	0.0848262152118	0.087180393887	0.0834152855738	0.0820132331462	0.103927533046	0.398128180367
a39	0.0805784434305	0.080840755684	0.0828494184039	0.0832670079623	0.0820355398579	0.0806541810487	0.0938101960153	0.415964420122
a31	0.0841366978102	0.084270565228	0.085299359468	0.0849990839874	0.0848954199526	0.0836862070162	0.0925194803384	0.400193173374
a8	0.0887781059367	0.0889357117427	0.0897489514893	0.0894992893291	0.0895661699842	0.0887286290054	0.0950532634461	0.369689881125
</S>	0.0888532279684	0.0890958858714	0.0900479682447	0.0899969196646	0.0897581199921	0.0896827795027	0.094761266723	0.367803825563
