 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.03357719375	0.44411895887	0.2098841231	0.000603769124	0.0009633222	0.2958756565	0.00249544587	0.012481529116
a8	0.02679319875	0.387019292203	0.243458429033	0.000814877998	0.0118496928667	0.3240727955	0.00176222337	0.00422949178933
a31	0.04272231725	0.651317050734	0.127945639678	0.004755227356	0.0227594209556	0.145017901833	0.00149539247	0.00398707436978
a41	0.0458686584167	0.531831030245	0.147747445226	0.126300832785	0.0791911603185	0.0645709289443	0.000604089756667	0.00388588349326
a31	0.0589326278056	0.291863530082	0.179807068409	0.308029117595	0.0998028731062	0.0597153126481	0.000390738445556	0.00145872670775
a0	0.143591872602	0.219716373361	0.118357682803	0.324903439198	0.0858614040354	0.105202038883	0.000995439155185	0.00137171240925
a31	0.200091950867	0.173719394454	0.082002297601	0.261109793066	0.114228308012	0.161524402961	0.00422898395173	0.00309485460308
a39	0.157808686956	0.123776405818	0.069147870867	0.169805149022	0.137701489337	0.33222444432	0.00643322031724	0.00310275035103
a31	0.0948583573187	0.0550664619393	0.0566510119557	0.069571299674	0.224990246446	0.47544088144	0.0194581841057	0.00396356603368
a10	0.0528152787729	0.0344692949798	0.0414818466519	0.0329806402247	0.286929248815	0.509635343813	0.0356017843686	0.00608653311123
a20	0.0339881569243	0.0224718199933	0.0303275285506	0.0172727104082	0.307135376272	0.549946314604	0.0335236057895	0.00533445487041
a31	0.0238668793081	0.0197328629978	0.0255788288502	0.0140265788027	0.354862358757	0.511369698201	0.0297929585965	0.0207698206901
a10	0.030921147436	0.0302545423326	0.0307670476167	0.0230349229342	0.344467946252	0.409163036067	0.0388317248655	0.09255963123
a20	0.042464453812	0.0411540614442	0.0400606298722	0.0352629576447	0.291889638751	0.301145632022	0.0482792306218	0.19974340041
a31	0.0528071659373	0.0517675918147	0.0514404182907	0.0485073908816	0.220323632917	0.208197575341	0.0558838725406	0.311072340137
a13	0.0628588953124	0.0612668959382	0.0611186794302	0.0593517686272	0.155182667639	0.14254923978	0.0638374421802	0.393834406712
a20	0.0677222151041	0.0654594486461	0.0658962764767	0.0642548012091	0.13468120588	0.122228529927	0.0675040273934	0.412253515571
a31	0.075556913368	0.0746006595487	0.0747002688256	0.073515075403	0.123664685293	0.113217063309	0.0754091091311	0.38933624519
a28	0.0860224661227	0.0857322785162	0.0852520516085	0.0846456851343	0.113937921764	0.107102159436	0.086052176377	0.35125526173
a24	0.0839181333742	0.0829212215054	0.0825324292028	0.0819062683781	0.110762277255	0.104040034812	0.0838386987923	0.37008093391
a46	0.0754303357914	0.0735756705018	0.0737728030676	0.0727485244594	0.115517525752	0.105932136271	0.0750927295974	0.407930291303
a39	0.0763278152638	0.0730147868339	0.0739904796892	0.0723643144865	0.118451885251	0.10886934009	0.0747350781991	0.402246330434
a46	0.0829512650879	0.073281962278	0.0766325472297	0.0724961861622	0.11748781375	0.112438594697	0.0751376760664	0.389574010145
a8	0.0969043683626	0.071849082426	0.0816872877432	0.0704839620541	0.12212805325	0.127578832899	0.0703341803555	0.359034303382
</S>	0.106912114181	0.071453893713	0.0858288788716	0.069694911027	0.125084101625	0.138087286449	0.0667145301778	0.336224351691
