 	che	consuma	poco	benzina	</S>
a31	0.089375015	0.85479275	0.0013875806	0.0156443903925	0.03880031114
a41	0.190936586667	0.65635975	0.00117347203333	0.0358398027975	0.115690447047
a31	0.313654172222	0.364831203333	0.00101771553444	0.0541285509325	0.266368392349
a28	0.337961250741	0.341027464444	0.00162385136815	0.0514068136442	0.26798061745
a24	0.404958550247	0.437189904815	0.00409704262272	0.0328018698814	0.120952632483
a31	0.581494183416	0.335757581605	0.00422286480757	0.0300227842938	0.0485025898277
a11	0.709488127805	0.184066947202	0.00271996460252	0.0605615404313	0.0431634222759
a31	0.650234442602	0.204322899067	0.00527354403417	0.0637913741438	0.0763777507586
a46	0.487287670867	0.276294783022	0.0126968786781	0.0424824237146	0.181238230253
a31	0.360241003622	0.278277647674	0.0554732195594	0.0474212515715	0.258586853418
</S>	0.322115736811	0.278264883837	0.0932325797797	0.0535772037857	0.252809591709
