 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.289401292	0.131886766	0.12698835	0.359788485	0.0315101311	0.01549650575	0.0449284444956
a31	0.190859232	0.129792983333	0.27881712	0.30834092	0.0474245183667	0.02957486625	0.0151903571756
a7	0.171294717333	0.0551393945443	0.591366023333	0.118044663147	0.0336055396889	0.0251894853167	0.00536015948187
a31	0.0756488414443	0.0228363989481	0.835812991111	0.0412882381957	0.0131356812296	0.0093844806389	0.00189336004062
a7	0.0542295028148	0.011210180316	0.890273963704	0.0191115023986	0.0202873625099	0.00420568581297	0.000681818306873
a3	0.0863463109383	0.00901292643867	0.777000821235	0.0295311804662	0.09447054517	0.00314639143766	0.000491814092291
a31	0.102952996979	0.0164622188129	0.526855007078	0.0970727158221	0.25204202839	0.00394188047922	0.000673151950764
a8	0.0769778543263	0.022048785271	0.298947909026	0.280844718607	0.317546892797	0.00313579566974	0.000498066515255
a31	0.0555108977754	0.0252882470903	0.172547096342	0.419322179536	0.321727557599	0.00331594826658	0.00228810528342
a8	0.0426276145918	0.0254646350301	0.102946384114	0.500533399845	0.322174745866	0.00336816016886	0.00288510695827
a20	0.0294242898639	0.0253171713434	0.076995260038	0.597460579948	0.266627981955	0.00219394526962	0.00198082384989
a31	0.034447637288	0.0351870884478	0.0797821066793	0.609251186649	0.222093683985	0.00726613788987	0.01197222195
a20	0.0428343657627	0.0435840874826	0.0804909455598	0.59362806555	0.207471714662	0.01441262763	0.0175782253167
a31	0.0598836785876	0.0595577461609	0.0825214701866	0.491351718517	0.195119944887	0.03539745721	0.0761679831056
a28	0.0815061381959	0.080295893387	0.0935514983955	0.341830562839	0.171179638296	0.0666853624033	0.164950901035
a11	0.0876589380653	0.0857810457957	0.0930718861318	0.302571860946	0.176110129432	0.0805797641344	0.174226367012
a20	0.0876736560218	0.0860759665986	0.0921926153773	0.317051443649	0.183802846477	0.0810646293781	0.152138842337
a24	0.0870370600073	0.0845062988662	0.0921842384591	0.315355381216	0.185088972159	0.079002491126	0.156825550779
a8	0.0928200180024	0.0889042329554	0.10131337782	0.307807280405	0.18400267072	0.072002806042	0.15314961026
a31	0.107422886001	0.104511487652	0.11585771094	0.254186153468	0.165411533573	0.0829591076807	0.169651090087
a20	0.112090635334	0.109755479217	0.11667278698	0.195182114489	0.146803974524	0.0993836425602	0.220111310029
a31	0.113789348445	0.111741743072	0.116718792327	0.17416129483	0.140012534841	0.106269945853	0.237306313343
a18	0.112013052815	0.110762192691	0.113879222109	0.16742922161	0.13591540828	0.107937863618	0.252063037781
a31	0.111622240938	0.11057410923	0.113152683703	0.16455938387	0.134398886093	0.108854501206	0.256838172594
a8	0.113797940313	0.11314956641	0.114978109568	0.164237997957	0.134872042031	0.111781680402	0.247182637531
</S>	0.110581675156	0.110059708205	0.111747914784	0.172492373979	0.135793161015	0.108435105201	0.250890063765
