 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	0.024211327	0.036811466	0.004277018	0.00582723319	0.014564752585	0.25578369	0.2105215855	0.001040388925	0.00215631365	0.020560408	0.042081641	0.079153391	0.2299502964	0.04970875598	0.01615250996	0.0071992026335
a37	0.00989216976667	0.0299561296667	0.0203761524333	0.0262922983967	0.040216338195	0.29999652	0.210996227833	0.003744671875	0.001592732482	0.01294553888	0.0224064963333	0.035130569	0.1549236364	0.120709402647	0.00793862829333	0.00288244870017
a31	0.00548167112222	0.0331181898889	0.0293504138111	0.0409430897989	0.0570642587317	0.186524863333	0.0861283562777	0.00491935179167	0.000640066499333	0.00465752322	0.0262309954444	0.0508488276667	0.159119732133	0.273362867549	0.0388230260978	0.00278676063339
a46	0.0115210028074	0.0544048412963	0.0321651352704	0.0629067315996	0.0780779389106	0.136968877778	0.117967989759	0.00368939143056	0.00459573890644	0.00281637892	0.0217753728148	0.0758766858889	0.110046647378	0.23748022585	0.0474012710326	0.0023058050178
a24	0.0317803382691	0.0711110937654	0.0354575787568	0.0764445311999	0.0898021076369	0.112082012593	0.19305195992	0.00573275047685	0.0498278543021	0.00922440110667	0.0181433332716	0.0903458952963	0.095461257126	0.10269160195	0.0180143866775	0.000828949645933
a31	0.037336820423	0.0463075502551	0.0225773182523	0.0470150744	0.0570896012123	0.0735644578643	0.15999694664	0.00659618662562	0.106342294767	0.0172947923689	0.0239365960905	0.113469681765	0.212807563709	0.0620275139833	0.0132685872258	0.000369039941978
a13	0.027184302141	0.0316794267517	0.0157789897508	0.0323227181333	0.0394227254041	0.0470464449548	0.133438672213	0.00797911600854	0.147425978256	0.036111903123	0.0266928336968	0.104924591922	0.269434271236	0.0660283533278	0.0142714550753	0.000258193740659
a24	0.0244907913803	0.0297788432506	0.0135093545836	0.0299528617111	0.036526409468	0.0400149646516	0.150180894071	0.00939732500285	0.191715499419	0.0555865423743	0.0388689202323	0.096509603974	0.196160373745	0.0713707597759	0.0156496993584	0.000287125186886
a31	0.0228163541268	0.0234905500835	0.0127884225279	0.0222304119037	0.026696704156	0.0328765492172	0.110796838024	0.0115295486676	0.186405746473	0.0539229317914	0.0409593020774	0.0865874843247	0.218667534582	0.0719843599253	0.0764527424528	0.0017944968023
a13	0.0158357391423	0.0183580140278	0.0125690215093	0.0202258563012	0.023848818052	0.0294863217391	0.0926456226747	0.0126243068892	0.187785118824	0.0766868182638	0.0255010776925	0.0517796797749	0.208485241527	0.0845412399751	0.136041487484	0.00358563560077
a17	0.0135377334808	0.0168663803426	0.0121217265031	0.0197316694337	0.022843378684	0.0270825775797	0.0948931075582	0.0109396002964	0.210824456275	0.0857214994213	0.0229351582308	0.0379992505916	0.196705120509	0.096304253325	0.127609080828	0.00388504483359
a31	0.0138278578269	0.0186576444475	0.015886364501	0.0215924458112	0.0242551615613	0.0316340601932	0.0713962475194	0.0150161407655	0.188236678758	0.0679013478071	0.0228736324103	0.0320033061972	0.204479733503	0.0927529594417	0.173612588609	0.00587388624453
a28	0.0086804469423	0.0133505541492	0.0132873316003	0.0197709689371	0.0224200075204	0.0290493870644	0.0467730351731	0.0135324556885	0.133310756253	0.054402707269	0.0136676252368	0.0168674830657	0.152276444501	0.0863896181472	0.36244805287	0.0137731637482
a31	0.00513120198077	0.00752745458307	0.0089999503001	0.0186787983124	0.0215243811735	0.0253505116881	0.031796953391	0.00828443166283	0.085870358751	0.037677922423	0.00730704651227	0.0085108390219	0.108036106834	0.0824760310491	0.52070386429	0.0221241659161
a20	0.00643883266026	0.00940660739436	0.0128410811	0.0388651244375	0.0475188103912	0.0479958555627	0.0499149084637	0.0104102332209	0.107200419584	0.050799964141	0.00517277247076	0.00524592634063	0.0842955976113	0.0853584253497	0.421670044763	0.0168654234054
a24	0.00612049895342	0.00849047859812	0.0115091062	0.0403871581458	0.0518597404637	0.0495047225209	0.0508280861546	0.0091003407403	0.109536596528	0.0494215073803	0.00397417979025	0.00343756104688	0.0663129118704	0.0777658191166	0.450526518254	0.0112247849018
a27	0.00604547471781	0.00895555666604	0.0124121442333	0.0430845947153	0.0543164484879	0.0512796648403	0.0565113953849	0.00952297891343	0.117797478843	0.0563604901268	0.00377546546342	0.00267908678229	0.0450637326235	0.0703485770389	0.452448512751	0.00939838956727
a24	0.00614455190594	0.00922738788868	0.0126978440111	0.0437613882384	0.0561453128293	0.0519174786134	0.0602715384616	0.00971001220448	0.132518987614	0.0613436897089	0.00459463268781	0.0026323410941	0.0456949235412	0.092293489013	0.40519916425	0.00584725122242
a37	0.00574481263531	0.00691304596289	0.00838983893703	0.0306186260795	0.0493316179431	0.0410596778711	0.0395162548205	0.00708729363483	0.105024513871	0.038849413903	0.0058865895626	0.00322526619803	0.0517867178471	0.109399829671	0.487528198083	0.00963830617414
a31	0.00952179521177	0.0099916296543	0.0109495993123	0.0330269163598	0.0666659143144	0.0485114756237	0.0354798876068	0.0101202632116	0.0926005792903	0.0324419179677	0.0091140788542	0.00571416123268	0.0523503806157	0.126300406557	0.443627486028	0.0135835197247
a46	0.0177089084039	0.0182208798848	0.0188725977708	0.0461555431199	0.113784081438	0.0729431702079	0.0468012012023	0.0180994474039	0.127757017763	0.0425026599892	0.0136459242847	0.00660233524423	0.0440897385386	0.108964804519	0.293954015343	0.00989766824157
a20	0.027688651468	0.0283047219616	0.0289198909236	0.05860632104	0.146410590479	0.090740066736	0.0576403817341	0.0281123268013	0.145323607588	0.0524484666631	0.0214086874282	0.0111488632481	0.0379356245129	0.0760428605063	0.155833535114	0.0334353900805
a13	0.0323393138227	0.0325343533205	0.0327533523079	0.0496923870133	0.110218466826	0.0695440262453	0.0491050679114	0.0324021692671	0.0972818008627	0.0469339988877	0.0308079964761	0.0223194920827	0.0514365145043	0.0991258635021	0.160837961705	0.0826672200268
a0	0.0284409636076	0.0284405721068	0.0280826471026	0.0361082456711	0.0658432606087	0.0452761227484	0.0397808146371	0.0281419177557	0.0677898892876	0.0419953362959	0.0329372908254	0.0268873800276	0.0589874948348	0.151355967834	0.220803503902	0.0991285800089
a8	0.0256469088692	0.0261456150356	0.0261914190342	0.0469457318904	0.101401748536	0.0679143409161	0.0489599782124	0.0258016652519	0.108326718763	0.047938285432	0.0266805952751	0.0188127184425	0.0447742182783	0.129307545611	0.189603525967	0.0655489373363
a31	0.0298728882897	0.0305283850119	0.0310170830114	0.0571768439635	0.126929056179	0.0840587753054	0.0557275180708	0.030340851084	0.124591705254	0.0513001744773	0.0266481870917	0.0195307595808	0.0400500430928	0.077415819537	0.105838656656	0.108973189779
a20	0.0366164710966	0.0368344683373	0.0368918096705	0.0484986169878	0.0851925587263	0.0611256617685	0.0488026926903	0.0366903513613	0.0802959130847	0.0478308048258	0.0368527126972	0.0315796165269	0.0516666540309	0.0813409198457	0.0926156942187	0.18716504326
a31	0.0413916670322	0.0414527021124	0.0413416198902	0.0463816006626	0.0636374155754	0.0519387409228	0.0475089308968	0.0413178654538	0.0619779353616	0.0479108379419	0.0425349882324	0.0381092088423	0.0527987563436	0.0779083819486	0.0804369350729	0.223352427753
a46	0.0450406050107	0.0450607527041	0.0448959112967	0.0474016942209	0.0565030745251	0.0501539799743	0.0487835169656	0.0449316891513	0.0565588137872	0.0496382749806	0.0463545734108	0.0421650172808	0.0540379094479	0.0762559639829	0.0731602253576	0.219057989251
a31	0.0471168103369	0.047130857568	0.0469527994322	0.048383673407	0.0536754448417	0.0499068119914	0.0498266566552	0.0470060840504	0.0547600745957	0.0508190793269	0.0484099651369	0.0443753884269	0.054841775816	0.073994182661	0.0686641911192	0.214136183084
a24	0.0430670721123	0.0430620811893	0.0428775461441	0.0436798511357	0.0464018106139	0.0444463783305	0.0451637398851	0.0429475636835	0.0484640098652	0.0462454707756	0.044820486379	0.0427960054756	0.0521556579387	0.0744498572203	0.0715043743731	0.267918087695
