 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
a31	0.013341963496	0.00539910665	0.00223391715	0.0126162943	0.041915443	0.169676652	0.544967365	0.097966053695	0.111883108685
a8	0.004639974776	0.0105563699833	0.03060997405	0.00670823296667	0.0404598533333	0.0932296872	0.743669088333	0.032748825114	0.0373778885366
a31	0.00182174042867	0.0123720438944	0.04079593215	0.00353570917556	0.0257862827778	0.0316886347867	0.860516096111	0.0109643685457	0.0125191739471
a10	0.00117706773289	0.00681287519813	0.0205294955167	0.00173123734519	0.0266213685926	0.0110411766156	0.924142698704	0.00370505642657	0.00423902182903
a17	0.0164254242776	0.0182006723994	0.0325946871722	0.0079112665484	0.0809521945309	0.00947090503853	0.831743132901	0.00126578581286	0.00143590911301
a20	0.0417205757592	0.0249679697998	0.0377994867241	0.0134359241828	0.105141058177	0.15090828668	0.624819527634	0.000513758918953	0.00069339219767
a31	0.0452667225864	0.0159322992666	0.0210769057414	0.0105224308276	0.0634504453923	0.473899108893	0.367643135878	0.000370408039651	0.00183850141922
a29	0.0270112984621	0.00811520868887	0.00998602294713	0.0062223546092	0.0304200186641	0.751374582964	0.162513770626	0.00045313056655	0.00390361357307
a31	0.013292034754	0.00495010329629	0.00612267938238	0.00476355430307	0.0158697987547	0.866061540988	0.0767720328753	0.000718748175517	0.0114495708577
a17	0.00767725808467	0.0036057792321	0.00466579739413	0.00416130286769	0.00999839085157	0.914322863663	0.0415660082918	0.000886576205172	0.0131160692526
a31	0.00521179386156	0.00380471907737	0.00701580053138	0.00671762352256	0.0113925632172	0.905735854554	0.0315558040973	0.00300802368172	0.0255578400509
a17	0.00437714115385	0.00384940679246	0.00823353164379	0.00790090517419	0.0122873854057	0.902161601518	0.0273269840324	0.00407625582724	0.029786785517
a31	0.00387505691795	0.00356549449749	0.0124942400146	0.0113416407247	0.0165830461352	0.884706467173	0.0286639570108	0.0105208973757	0.028249185339
a17	0.00383318827265	0.00355946131583	0.0152056298382	0.0131501424082	0.0196683410451	0.870328899058	0.0330399890036	0.0137018167919	0.0275125645797
a31	0.00409449829088	0.00366086822194	0.0222022881127	0.0168424203027	0.027039482015	0.842045176353	0.0397846153345	0.023326937264	0.0210037476599
a17	0.00444530583029	0.00391659987398	0.0267131213709	0.0186574785009	0.0327605713383	0.814779458784	0.0512444751115	0.0285940147547	0.01888896952
a31	0.0052662701101	0.00464222232466	0.035881882457	0.0206815312336	0.0440038217794	0.776878229595	0.0642747063705	0.0322464172516	0.01612490014
a24	0.00585191357003	0.00506681687489	0.0378261651523	0.0203546381445	0.0509952732598	0.738331519865	0.0837181001235	0.0399473217505	0.01790824738
a31	0.00739451905668	0.00648079939163	0.0450580193841	0.0185252537815	0.0677065504199	0.686901473288	0.105422320041	0.0428088099168	0.0197022747933
a17	0.00841474281889	0.00748317929721	0.0496468974614	0.0186915862605	0.0784846544733	0.639341157763	0.129401133347	0.0489798656389	0.0195567965978
a23	0.00588135073963	0.00541652326574	0.0365860394871	0.0152025690868	0.0596417348244	0.681693952588	0.138971354449	0.038183941213	0.0184225555326
a8	0.00557050524654	0.00577688475525	0.0449676714957	0.0234627073623	0.0601382172748	0.670679917529	0.13317032815	0.0237636312377	0.0324701585109
a31	0.00771310141551	0.00837148191842	0.0665886814986	0.0377974394541	0.0802730704249	0.603713959176	0.122327831383	0.0285391975792	0.044675244837
a20	0.00923393880517	0.00950722973947	0.0670138858329	0.0352134404847	0.0917487781416	0.563728519725	0.131252025794	0.0432980548597	0.0490041269457
a31	0.0128558666017	0.0124084000132	0.0588437419443	0.0250529304949	0.114827142714	0.497564796575	0.163282291931	0.0458870752866	0.0692777356486
a46	0.0144900558672	0.0137845256711	0.0539985159814	0.0215895388316	0.123547340905	0.450777575525	0.184472483977	0.0432162130955	0.0941237318829
a31	0.0200025539557	0.019366994557	0.0542962073271	0.0248966732772	0.143972910302	0.384136841842	0.192329684659	0.0427470860318	0.118251027294
a8	0.0258057919852	0.0251974531857	0.057231629109	0.0298081077591	0.159536560101	0.288481587281	0.182335851553	0.0469828156773	0.184620169098
a31	0.0348504279951	0.0343537250619	0.0607942363697	0.0380191799197	0.167196510034	0.24238556576	0.173514533851	0.0517514005591	0.197134393033
a28	0.0603687379984	0.0598423916873	0.0799585887899	0.0625851446399	0.168158396678	0.16815056992	0.148781084617	0.0626870501864	0.189468014344
a15	0.0680557976661	0.0675006355624	0.0811123962633	0.0693722005466	0.146204065559	0.14926181464	0.131002108206	0.0760801483955	0.211410824781
