 	non	aveva	dove	aveva	per	stare	</S>
a7	0.033902295	0.077859163	0.412083396	0.049928245	0.0552367783	0.3008636415	0.07012648861
a31	0.0253179304	0.0909169293333	0.671308145333	0.0258595563333	0.0285893276333	0.134267018167	0.0237411104767
a29	0.0102231363667	0.0520049704444	0.784602278444	0.0198712504444	0.0187450266878	0.104884909389	0.0096684791589
a19	0.0083598732889	0.0356442548148	0.776914692815	0.0518641951481	0.00859277470593	0.11372205313	0.00490221275297
a46	0.160636164763	0.0698285906049	0.511537795605	0.110585181716	0.018645174902	0.12150017971	0.00726693248432
a31	0.220919153921	0.0783980452016	0.225142084535	0.207778620572	0.131044580634	0.109148701903	0.0275688064948
a38	0.0947588386403	0.0428890410672	0.174550512845	0.325343566857	0.213780470211	0.103313448634	0.0453641131649
a31	0.0513131228801	0.0305225006891	0.166019794282	0.314961862286	0.188045426737	0.112133906211	0.137003375388
a20	0.0420088092934	0.0328939962297	0.142713461427	0.222693244095	0.162075217246	0.11308733907	0.284527925129
a31	0.0514009097645	0.0480204804099	0.125150560476	0.167483796365	0.132715930749	0.09885880269	0.376369498376
a0	0.0634519479215	0.06281416847	0.107596880159	0.133455847122	0.114099088583	0.08344738223	0.435134659459
a31	0.0706745906405	0.07123468949	0.100589343386	0.118297832374	0.104704231194	0.0770521120767	0.457447163153
a46	0.0741563502135	0.0742282964967	0.0961003811287	0.107991634125	0.0988231887313	0.0771202286922	0.471579874384
a18	0.0736046267378	0.0740093688322	0.0951491737096	0.104611851375	0.0958819062438	0.0773432028974	0.479399838128
</S>	0.0758389433689	0.0763071094161	0.0959899218548	0.105976150687	0.0974952006219	0.0777499814487	0.470642659064
