 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a20	0.2156216945	0.00168307915	0.00065582995	0.00169040451	0.002044202487	0.0241639119225	2.8142711e-05	0.0060335018	0.01428216575	0.429543891	0.06383543	0.2267264127	0.013691338245
a31	0.0989148445	0.00241386905	0.00172534503	0.00275309693667	0.002082535119	0.0241326405758	1.86746379e-05	0.00503134923333	0.00970278091667	0.697929947	0.0667669153333	0.0838354603667	0.00469257330167
a37	0.0738104681667	0.03482175425	0.0747633713433	0.113357782012	0.0175052663297	0.0127317584603	6.73350618667e-05	0.00598842084444	0.00857685270556	0.554748252333	0.0530798624444	0.0487476004556	0.00180130370389
a31	0.0724431593889	0.0694600264167	0.111676213781	0.199873087337	0.135217945443	0.0576648844868	0.000208104893956	0.00919266261481	0.00397962870185	0.244522480778	0.0472094894815	0.0474509141519	0.00110140264796
a7	0.121207869796	0.0633882871389	0.060072242927	0.161458672446	0.268591971814	0.116597828162	0.000744171541319	0.0106785852049	0.00201974200062	0.101593296926	0.0411516084938	0.0517105727173	0.00078515341932
a31	0.146398179932	0.0453190213796	0.0321935029757	0.105940074149	0.277091660605	0.121442192721	0.00179333424711	0.018599437735	0.0127179508669	0.047725959642	0.0421878061646	0.145262697572	0.00332819314311
a21	0.112546441311	0.0259438868932	0.0188478086586	0.056870761383	0.277599990202	0.115934912574	0.0039484706157	0.0408833269117	0.0629537686223	0.0329895825473	0.0442794773882	0.200259965857	0.00694162371437
a31	0.0901818917703	0.0131659953977	0.0140130805529	0.0362753361277	0.212316080067	0.0858454461913	0.00417739923857	0.0767887089706	0.179123236207	0.0443387115158	0.0531729797961	0.162666335286	0.0279348075715
a24	0.0620757065901	0.0077034140659	0.00833925965097	0.0196371737092	0.113940295356	0.0535388947304	0.00387645604619	0.0891930129902	0.283304768736	0.0456502538386	0.095564509932	0.173125768429	0.0440504791905
a20	0.0521082748634	0.00450840662197	0.00719615468366	0.0153339279031	0.082787121452	0.0495520072435	0.0038601999154	0.0744311519967	0.361562019579	0.0370230719462	0.114195883311	0.16398137281	0.0334604397302
a31	0.0544922216211	0.00393225144066	0.00772210946122	0.0145787176344	0.0490411361507	0.0372262034145	0.00268202543847	0.0671191849989	0.410975986526	0.0367464843154	0.11687090777	0.170185567603	0.0284272732434
a39	0.034612329207	0.00316160524689	0.00772514505374	0.0211586925448	0.0468243200502	0.0478610821382	0.00340356107949	0.0717467349996	0.410348552175	0.0276082534385	0.14239270259	0.160303542534	0.0228535304145
a3	0.024537496069	0.00405352811563	0.00879818151791	0.0359464241816	0.0657439166834	0.0774825553794	0.00566854029316	0.0721810749999	0.375952634058	0.0206170458128	0.16866492753	0.122619200845	0.0177344921382
a11	0.0184799693563	0.00576390687188	0.00929086100597	0.0510631290605	0.0928327955611	0.107830069793	0.00940655326439	0.0618093083333	0.319676724686	0.0142462659376	0.179015885843	0.110280175615	0.0203043477127
a37	0.0163380361188	0.00828950662396	0.010889422002	0.0620893163535	0.12657368852	0.128210523264	0.0139483387548	0.0516596307778	0.284849871562	0.0144601429792	0.176214878614	0.0854146205383	0.0210620192376
a17	0.0150718157063	0.00969028687465	0.0120450270007	0.0656406621178	0.15538607284	0.147046644421	0.0178520015849	0.0444546672593	0.267387933854	0.0171628913264	0.164312126205	0.0657350088461	0.0182148704125
a28	0.0200177555688	0.0157967086249	0.0177645373336	0.0649588657059	0.17285189428	0.137615254807	0.0246814205283	0.0422233647531	0.252291844618	0.0183047611088	0.142218068735	0.0534944696154	0.0377810584708
a31	0.0303148335229	0.026876074875	0.0280905707779	0.0640351835686	0.174176768093	0.0997936616023	0.0335684215094	0.0449084375844	0.225429598206	0.0231436463696	0.132822939578	0.0436098278718	0.0732300328236
a28	0.0389038635076	0.036516634625	0.0377577135926	0.0599175611895	0.139482679364	0.0824029472008	0.0449751138365	0.0499125011948	0.213203642735	0.0313446311232	0.116290209859	0.0417795826239	0.107512920941
a31	0.0453579008359	0.0438510012083	0.0449313611975	0.0551792527298	0.0965369331213	0.0703894190669	0.0521063806122	0.0528393687316	0.181657860912	0.0393181177077	0.0932170182863	0.0428928028746	0.181722590314
a16	0.046035258612	0.0450908550694	0.0460773403992	0.0514416172433	0.0752517497071	0.0630249053556	0.0526764195374	0.0519346385772	0.153179763637	0.0468696705692	0.0842131460954	0.0545206062915	0.229684046771
a31	0.0466433335373	0.0460108423565	0.0469028737997	0.0497644357478	0.0636418692357	0.0594026634519	0.0528730598458	0.0512999848591	0.131439731212	0.0501159298564	0.0755059586985	0.0595386440972	0.266860688924
a0	0.0474795091791	0.0470304357855	0.0477115499332	0.0494221145826	0.0580564804119	0.056431770484	0.0522318512819	0.0506605002864	0.103683735737	0.0493251626188	0.0654663445662	0.0537750350324	0.318725496308
a18	0.0482483730597	0.0478288862618	0.0485664039777	0.0503103548609	0.059316776804	0.0575761801613	0.0532711114273	0.0513134487621	0.0997196239123	0.0494803208729	0.0620247331887	0.0521623100108	0.320181465436
a31	0.0527632310199	0.0524438587539	0.0528739476592	0.054623566287	0.0631114579347	0.0588476533871	0.0555416358091	0.054858334254	0.0877880879708	0.0512711149576	0.0588466170629	0.0451144800036	0.311916021812
a8	0.0538607970066	0.0536437195846	0.0539578182197	0.0549744727623	0.0599817549782	0.0579794917957	0.055845294603	0.0552294207513	0.0765121493236	0.0526014073192	0.0572413956876	0.0479116593345	0.320260617271
a31	0.0572199376689	0.0570543298615	0.0573009360732	0.0579530235874	0.0612261783261	0.0602626545986	0.0587332065343	0.0581883215838	0.0730369177745	0.0564929957731	0.0596275075625	0.0531317924448	0.289772202424
</S>	0.0619869568345	0.0618423399308	0.0619829830366	0.0624289167937	0.064612214163	0.0637727872993	0.0628086982671	0.0625483477919	0.0727861008873	0.0600129278865	0.0615663837812	0.0526665812224	0.250984781212
