 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.002388168225	0.002033635623	0.00022873208	0.50459606	0.3055439615	0.15239889492	0.0328105370146
a31	0.000875863218333	0.000689758107	0.000183200264	0.82764164	0.107661402367	0.0519995533867	0.010948556618
a4	0.00514660139944	0.000339960293	0.00545204036533	0.923259166667	0.042213881989	0.0199088300622	0.00367950600267
a46	0.0864947927998	0.006939014471	0.0584587334551	0.779833548889	0.0500922909963	0.0166834888207	0.00149811609422
a31	0.155458064267	0.015728920157	0.090543406485	0.648724476296	0.0642658423321	0.0234031282736	0.00187615113141
a28	0.114061149422	0.0134545925523	0.064552752495	0.724345925432	0.046238617444	0.0341640174245	0.00318292807714
a27	0.0594669041407	0.00824889601743	0.0687434544983	0.792749065144	0.0329887298147	0.0343629534748	0.00343996452571
a31	0.0271113652136	0.00589597467248	0.0601467194994	0.819859578381	0.0530566392716	0.0273293284916	0.00660036017524
a49	0.0122664592379	0.00428058039083	0.0272600254998	0.74311670946	0.116409336424	0.0596139601639	0.0370529453917
a23	0.00760370174597	0.00444830186361	0.0165744968333	0.659017573153	0.184594308808	0.0837377367213	0.0440239341306
a31	0.00558723781532	0.00432673658787	0.0120897921444	0.554406544384	0.296457649603	0.104759955574	0.0223721277102
a29	0.00695921450511	0.00670644226262	0.0111674905815	0.424937548128	0.376070163201	0.153895415191	0.0202637145701
a17	0.011478799835	0.0121681650875	0.0166637145272	0.374247102709	0.359293487734	0.203069195064	0.0230795138567
a20	0.0189002172783	0.0201437006958	0.0245598005091	0.34027693757	0.310841192578	0.226240448355	0.0590377236189
a17	0.0341578047594	0.0357386742319	0.0398542168364	0.323584182523	0.236613464193	0.197306516118	0.132745149206
a31	0.0553898615865	0.0565914400773	0.0594160222788	0.309286490841	0.164743183398	0.137882485373	0.216690516402
a20	0.0691462771955	0.0699984266924	0.0718869040929	0.233312496947	0.128329239799	0.108117773791	0.319208895467
a31	0.0788508623985	0.0795899822308	0.0811014513643	0.146218662316	0.112619649933	0.100722203264	0.400897221822
a3	0.0805976574662	0.0811527940769	0.0821669704548	0.109440184105	0.0962936379777	0.0882410677547	0.462107717274
a31	0.0782528458221	0.0787490880256	0.0795989968183	0.0882208047017	0.0903932106592	0.0863886805849	0.498396382425
a8	0.0761056186074	0.0763909093419	0.0769838022728	0.0807152782339	0.0892191235531	0.0863698648616	0.514215410808
</S>	0.0710535443037	0.071361729671	0.0720293911364	0.074412124117	0.0896893817766	0.0885713574308	0.532882480404
