 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.2846904085	0.1440246315	0.01088301885	0.0368754235	0.014223829	0.00045088968	0.0189132005	0.01060443765	0.05123824125	0.0784978002	0.0487047385	0.1845939181	0.06306075435	0.0210905866	0.0068971882	0.002256986515	0.0140865105	0.00832536095	0.000491388075	9.07230085e-05
a31	0.0967925406	0.2893590815	0.00886345985	0.0374350991667	0.0132247713333	0.000446969582	0.0220663115	0.01410545605	0.07423192375	0.102798956733	0.0482896836667	0.184299596267	0.06216497357	0.0194276711333	0.00529965733333	0.001054409415	0.0153425555	0.00383180755	0.000919829525	4.52555985e-05
a20	0.0558701473	0.381739877167	0.0436323472833	0.0479004140556	0.0124360987778	0.000353005289333	0.0150503681667	0.0117562021833	0.11394939125	0.139416288911	0.0166576901556	0.0640181661223	0.02461094231	0.0244570513111	0.0155632030444	0.00289312703833	0.0230754275	0.00427408111667	0.002287304575	5.88662795e-05
a11	0.0749915024333	0.203328489056	0.0945238157611	0.0588464023519	0.0188868129259	0.000896535213111	0.0125106080556	0.0105919370611	0.12284274575	0.152527736304	0.00838877671853	0.0304886005074	0.02117530777	0.084414570437	0.0506135963481	0.00362932627944	0.0437597441667	0.00461850327222	0.00291317139167	5.18410131667e-05
a29	0.0776724424778	0.102508946352	0.0873244172537	0.060810791784	0.019460797642	0.00128960767104	0.0110349446852	0.00825476822037	0.0696911625833	0.0907349754347	0.00833036813951	0.0277832025025	0.0463139672567	0.223934626812	0.078641012116	0.00235953635981	0.0783418513889	0.00367206589074	0.00181822573056	2.23282172222e-05
a31	0.134710994159	0.0446006044507	0.0465812087512	0.037536660928	0.0107034577807	0.000963244730347	0.00614036916173	0.00427060130679	0.0329397008611	0.0448338802782	0.00768983961317	0.0253293728342	0.0803309624189	0.311883135604	0.075298623372	0.0024266626866	0.12576151713	0.00706901186358	0.000915984596853	1.42195619074e-05
a0	0.139982188053	0.0238347924836	0.0316229889171	0.0289582923093	0.00797609249357	0.00147981068345	0.00424680865391	0.00285550320226	0.0177591656204	0.0238190468927	0.00706838143772	0.0207657829447	0.0939812291396	0.294293815201	0.067962677124	0.00333927889553	0.216322179043	0.0128981919545	0.000823624718951	1.02157262025e-05
a39	0.067277119351	0.0234773821612	0.035829704639	0.0350713667698	0.00969828783119	0.00199347786115	0.00482173498464	0.00305376086742	0.0169446942068	0.0227722639642	0.0104491441459	0.0276095086482	0.127802488047	0.266862915067	0.0589400690413	0.00731923463184	0.243729813014	0.0350622909848	0.00127349623965	1.13032033008e-05
a31	0.0982745164503	0.0230185603871	0.0330894588797	0.0303605799233	0.0080986552104	0.00147826958705	0.00429815526155	0.00266508378914	0.0145579034023	0.0189354641547	0.0108649189486	0.0281074732161	0.136293719349	0.199797968356	0.0471187973471	0.00842117744395	0.268179854338	0.0641798449949	0.00221484064655	4.48061201003e-05
a37	0.10927136215	0.0173431389624	0.0248768736266	0.0214772399744	0.00564823590347	0.00126275962902	0.00310499922052	0.00202982329638	0.0097554131341	0.0122788062182	0.0095839782162	0.022020496072	0.12106730645	0.142877479452	0.049899013449	0.00527674171465	0.361492208113	0.076734249665	0.00389232234885	0.0001076124967
a31	0.12849539405	0.0198369634875	0.0275278125422	0.0223032363248	0.00576257103449	0.00131825857634	0.00328862614017	0.00218035023213	0.00959186871137	0.0111137430727	0.0080097511054	0.0172396843573	0.0956463864833	0.106370396484	0.044605393483	0.00372674093822	0.405049922704	0.079601156555	0.00780684411628	0.000524928405567
a20	0.174505278017	0.0248367848292	0.0342661328474	0.0258867137749	0.00669479117816	0.00178289259211	0.00413664708006	0.00290444987738	0.0110280812371	0.0116819573576	0.00720423573513	0.0144497437858	0.0873685264944	0.0770543621613	0.0367205808277	0.00298432294607	0.385635337568	0.0797023188517	0.0103731597054	0.000783669168522
a17	0.185545412672	0.0318350459431	0.0441896492825	0.032455828925	0.00845950405939	0.00241440779737	0.00527552019335	0.00382181932579	0.0138341994124	0.0143222877859	0.00873749624504	0.0168282025953	0.105136792165	0.0767291253871	0.0349407039426	0.00226472408202	0.327876632523	0.0736751239506	0.0110354815685	0.000622038789507
a28	0.270612390891	0.0362156146477	0.0527564707608	0.037304613975	0.00931336068646	0.00243111899912	0.00675502129778	0.00505518487526	0.0174839911375	0.0172292295953	0.00641937421501	0.0134142382984	0.074169047055	0.056967104129	0.0250740739809	0.00267616252734	0.227139682174	0.107664312317	0.0260814648562	0.0052375647965
a31	0.392928956964	0.0314789452159	0.0507910915869	0.0339753169917	0.00882988989549	0.00264481633304	0.00801113676593	0.00651416062509	0.0199846427125	0.0185612788651	0.003722753105	0.00848776109947	0.0459616320183	0.0349062107097	0.0169578026603	0.00368323030911	0.129611265391	0.133877310772	0.0382178849521	0.0108539285988
a16	0.327214870655	0.022985705072	0.0441398901956	0.0305499766639	0.0109024026318	0.00398546697768	0.010890107922	0.0102631232084	0.0223616425708	0.019874317955	0.00609853126833	0.00897358393316	0.0595276206728	0.0273832319032	0.0169823565534	0.0044544076697	0.110496593464	0.205756740257	0.0447792083174	0.0123802308663
a8	0.212386301885	0.026358468024	0.0473337003985	0.0364585802213	0.0208585885439	0.0127407197926	0.0206678323073	0.0205849010695	0.0305811425236	0.0280525876517	0.0132336587561	0.0152100213111	0.0952152268909	0.0350580199677	0.0223318681845	0.0039816494899	0.105483151155	0.207175145752	0.0374857308725	0.00880271987877
a31	0.291430243962	0.0320457363413	0.0528348564662	0.0409632750738	0.0250884801813	0.0164816665975	0.0256737354358	0.0252324416898	0.0407219551745	0.0364026625506	0.0128573643187	0.0156779261704	0.0943149569636	0.0402883049892	0.0236507747282	0.0044760865633	0.078691210385	0.101030855917	0.0319528517242	0.0101845748829
a0	0.260758954654	0.0207108426471	0.0433563408221	0.0337040443579	0.0184821587271	0.00975047219917	0.0204179631453	0.0208798585633	0.0376591360582	0.0311693948502	0.0114592515062	0.0136987101235	0.0833261216545	0.0324758059964	0.0240161025761	0.0066263919211	0.068679851795	0.176538180306	0.0664952039081	0.0197951692943
a31	0.169778241551	0.0162195344157	0.0472021146074	0.0387147154526	0.0222832562424	0.00922837873306	0.0256311820484	0.0277002318544	0.0416355553527	0.0306611289501	0.0116322981687	0.0128807751412	0.0720716942182	0.0270305073321	0.0247585698587	0.0080613584737	0.0732916805983	0.217556876769	0.0876868379694	0.0359750617648
