 	è	che	stanno	ancora	alzati	</S>
a20	0.319518528	0.1980112015	0.0023812905	0.039536243275	0.43569178685	0.00486092893
a31	0.182027698	0.0979552015	0.00590752083333	0.048739268425	0.663413595617	0.00195667586333
a20	0.138390303	0.0587214981667	0.00738015094444	0.0374585551417	0.757071598539	0.000977868634443
a31	0.0533363751667	0.0401969553889	0.00713876864815	0.153151100047	0.74573106618	0.000445694328148
a20	0.0369185508889	0.0862403601296	0.0194565318827	0.356435093349	0.500726595393	0.000222810286049
a28	0.059645098963	0.11071395171	0.0513070666276	0.500122847783	0.276342505131	0.00186847790202
a31	0.0849232096543	0.0807348122367	0.0768888322092	0.573515865928	0.178514638377	0.00542260163401
a29	0.0729275715514	0.0615842100789	0.0728376964031	0.653155965309	0.133403424126	0.006091098778
a46	0.0550180388505	0.061358122693	0.0729743644677	0.692943165103	0.112621202709	0.00508504915933
a31	0.0891790496168	0.0917550708977	0.0941668614892	0.526975411701	0.123191880903	0.0747316633864
a20	0.129773859872	0.124970073633	0.124774350496	0.332577280567	0.140820263634	0.147084134462
a31	0.128231499957	0.125570332878	0.128915660165	0.222508086856	0.132903134545	0.261871261487
a39	0.116806726652	0.115216455959	0.117608633388	0.151738945619	0.117378452848	0.381250803829
a20	0.117732420551	0.117935588653	0.121249021129	0.13505896854	0.118244097283	0.389779947943
a8	0.127789198517	0.130126239551	0.13614166371	0.144986339513	0.129487060761	0.331469515981
a20	0.140053952839	0.146327596517	0.161159137903	0.171782253171	0.143841020254	0.236836055327
a24	0.124127067613	0.146692138839	0.206281655968	0.232642567724	0.135793266751	0.154463343442
a46	0.110373097538	0.157910012946	0.236679161989	0.282787722575	0.14014178225	0.0721082566807
a8	0.131250440846	0.181605177649	0.217732460663	0.276168547525	0.168557064083	0.0246863260502
a23	0.162726096949	0.192734489216	0.196641713554	0.256789179175	0.182706248028	0.00840229464007
a8	0.187088288983	0.198538143072	0.189587391185	0.239406966392	0.182500336009	0.00287889235336
</S>	0.195876489491	0.201031806536	0.188317095593	0.232855433196	0.180465693004	0.00145348838668
