 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest'	anno	che	viene	per	medico	</S>
a31	0.0605349125	0.008502933485	0.2211547085	0.0031558557	0.076749068	0.083617325	0.054690845	0.0322494955	0.0791982225	0.0141015377	0.0092910627	0.0621674245	0.0455211765	0.00205130275	0.0001254316185	0.052202817	0.0451193865	0.0564024625	0.06950943	0.01441253915	0.0092420073625
a17	0.0280056483333	0.004505913685	0.0808931218333	0.00353179293333	0.0532199053333	0.228452698333	0.038711073	0.0362840558333	0.194842624167	0.0169236699	0.00910315406667	0.0593287749333	0.04278716402	0.00190461978333	8.98689351667e-05	0.0472797474333	0.0409119958333	0.0283596574333	0.076875212	0.00488440651333	0.00310486745743
a31	0.0113020499444	0.00333504806167	0.0296691310111	0.00361028247778	0.0365650854444	0.342935126111	0.0191410933333	0.0267777729444	0.361489101389	0.0158417463	0.00655356242222	0.0218858076444	0.01513990426	0.00143832242778	8.67863250556e-05	0.0167853929111	0.0150647916111	0.00974011087777	0.059908914	0.00168905132444	0.00104092331074
a17	0.00754594064813	0.00483287665389	0.014769226737	0.00614740899259	0.0456438381481	0.243092492037	0.0153763927778	0.0280428499815	0.370275220463	0.0238619267667	0.0199590033741	0.0156048877815	0.00979758115333	0.00521421364259	0.000281137871685	0.0102709443037	0.00838102137037	0.00440653699259	0.165491388	0.000651550754813	0.000353615962747
a31	0.00666852274938	0.00525488128463	0.00952333351233	0.0067581144642	0.0439885358827	0.114671679346	0.0112473225926	0.0216588709938	0.210035242488	0.0231226457889	0.0266205647914	0.0162731199272	0.0105856320511	0.00798976744753	0.000352325557228	0.0101267764346	0.00657103079012	0.00628063289753	0.461812682667	0.000334569088271	0.000123807908749
a34	0.00674896511646	0.00842913849488	0.0105347917708	0.0107462229547	0.0327624117942	0.0519832774487	0.0183186765309	0.0247534803313	0.109358116496	0.0254387431296	0.0419737592638	0.0486219279757	0.045019392017	0.0245495987158	0.000770479452409	0.0296238661449	0.01846419443	0.00862958229918	0.480363550889	0.00285468034276	5.51548709163e-05
a1	0.0193531427055	0.0113262328316	0.0137443009236	0.0141332303182	0.0314043375981	0.0383470148162	0.0231383245103	0.0310447431104	0.0946852821653	0.0357588923765	0.0635484784213	0.0704794709919	0.066398623339	0.0375583882386	0.00108849583747	0.0392908390483	0.0237771694767	0.0279164367664	0.347615786963	0.00922758078092	0.000163231032972
a35	0.0213474883685	0.0068041536772	0.00884726650787	0.0082222854394	0.0196249563994	0.0257822458387	0.0160323921701	0.0219127563701	0.0707172107218	0.0274187651255	0.0575249244738	0.075957978664	0.0809957887797	0.0380373540795	0.000852783349157	0.0442221680161	0.0309056661589	0.0499848255888	0.379376125654	0.0147075655936	0.000725314877657
a31	0.0176797389228	0.00553450085907	0.00697929170262	0.00633718881313	0.0126813103331	0.0182764305129	0.0133882537234	0.0158103154567	0.0513408452406	0.0200606583752	0.0546642384913	0.0879311782213	0.0976010295932	0.0455841900265	0.00147221149972	0.049630159672	0.053699899053	0.0709452898629	0.343572281885	0.0166457635312	0.0101652415259
a20	0.0182357353076	0.00555324518636	0.00694357366754	0.00607395973771	0.0104855448777	0.0166829181043	0.0107987275745	0.0123114054856	0.0443943977469	0.0171165647917	0.0510539381638	0.0841023080738	0.0968830551977	0.0457591660088	0.00182590973324	0.045103305224	0.074615780351	0.0978183232876	0.321498183962	0.0179917468437	0.0147522066086
