 	il	muro	vuole	uno	specchio	</S>
a23	0.07513323452	0.43843362	0.16549657	0.16739391195	0.15210322782	0.00143948022
a20	0.03015205952	0.723857826667	0.136568482	0.05640745805	0.0521549951533	0.000859219253333
a31	0.105597051507	0.731584475556	0.109363982667	0.01963084395	0.0212766392844	0.0125470226511
a24	0.279629433836	0.477627568519	0.209186054222	0.00730621088333	0.00979118174147	0.016459561717
a31	0.400665021279	0.250237364173	0.335971868074	0.00360871216111	0.00356733970716	0.00594971911567
a13	0.343106187093	0.197551452724	0.439116439358	0.0145075948537	0.00359820481572	0.00212015714522
a39	0.203185974031	0.209430370908	0.548326613119	0.0324900449512	0.00558082930524	0.00098615926174
a20	0.108117536344	0.203166236969	0.576005327706	0.0941192316504	0.0173731646017	0.00121849850391
a31	0.0560371621147	0.171304425656	0.454604155902	0.188129947217	0.119231839534	0.010692492768
a24	0.0398510257049	0.109511346552	0.281951471967	0.266586655739	0.262405116511	0.039694388256
a8	0.0374334235683	0.0854489468507	0.176228013989	0.29773856858	0.315406875504	0.0877441560853
a31	0.0572040591894	0.0838153956169	0.139512557996	0.23794617286	0.256916805168	0.224605008695
a20	0.0747619490631	0.081861113539	0.113682859332	0.166097404287	0.175548805056	0.388047889565
a31	0.0843870563544	0.080734769513	0.101180263111	0.129961338096	0.133143178352	0.470593406522
a29	0.0856193474515	0.0779450278377	0.0923764793703	0.107404454365	0.109493159451	0.527161535507
a31	0.0843456091505	0.0786872006126	0.0878012581234	0.0996133997883	0.102381448484	0.547171078502
a8	0.0836926330502	0.0802471002042	0.0862267077078	0.0967889332628	0.098592514828	0.554452092834
a20	0.0819143210167	0.0805389867347	0.0847631475693	0.0967818144209	0.0984031116093	0.557598597611
</S>	0.0856236105084	0.0838283783673	0.0882574637847	0.0987367072104	0.0988122758046	0.544741548805
