 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.033112618115	0.000386588945	0.00379036632	0.00126414445	0.0261845	0.0280719855	0.0811935085	0.3439140805	0.132583165	0.17271952735	0.0813619162	0.0954175593605
a31	0.0191711697817	0.00336566055833	0.00409494014	0.000946099066667	0.0178453387333	0.019230188	0.231026916167	0.417275926833	0.139366681667	0.0823691940167	0.0331500988667	0.0321577387272
a28	0.0185659539272	0.0274302041861	0.02574009608	0.000991916272222	0.0134111113111	0.0128610941667	0.311824382056	0.217274695278	0.124393315222	0.131731461339	0.103244135622	0.0125316337091
a31	0.0207944029757	0.0779807647287	0.16633493536	0.00292368525741	0.0369126347704	0.0305199147222	0.192864696019	0.0764982885593	0.0687968017407	0.13535993478	0.185073931874	0.0059400349697
a20	0.100898560325	0.0989721549096	0.276352228453	0.00452787665247	0.0722991282568	0.0730681169074	0.0909268673397	0.0275133383198	0.0417555025802	0.0658541585933	0.145435605958	0.00239648254323
a31	0.163906730108	0.0641184176365	0.188743987484	0.00388507245082	0.0730535994189	0.0990197323025	0.0437190681132	0.0102564998733	0.0444069298601	0.0500639065311	0.256427847319	0.00239822810108
a21	0.209698286703	0.0304340785455	0.0903229631613	0.00372735895027	0.0751888331396	0.159204094101	0.0267791783711	0.0040462278911	0.0423872949534	0.047099883177	0.30694880744	0.00416301060036
a31	0.215595822234	0.0174832867485	0.0507696760538	0.00451835911676	0.0761559357132	0.1708721897	0.024078819457	0.0023419985637	0.0432673963178	0.0366001767257	0.317543990813	0.0407723794335
a17	0.135344382745	0.0102415993495	0.0285790273513	0.00518785903892	0.0734607365711	0.2028435149	0.0212137454857	0.00272769205457	0.0611061294393	0.0317675752419	0.371091346938	0.0564364014778
a29	0.082302587915	0.00645694268317	0.0201737167838	0.00439870247964	0.0678368265237	0.214362591633	0.0186009751619	0.00267174265152	0.0650628131464	0.031908693414	0.441336705646	0.0448876588259
a24	0.0422675109717	0.00318652776106	0.0102931015946	0.00282023735988	0.0434073065079	0.127168273878	0.0144448763873	0.00200796518384	0.0615721940488	0.036000108138	0.600750891882	0.0560809616086
a37	0.0296848303239	0.00246031575369	0.0084021331982	0.00306465135329	0.042068567836	0.115670701293	0.0171799537958	0.00241625806128	0.0670375650163	0.043701427046	0.616988997294	0.0513245668695
a8	0.0358149824413	0.00637672525123	0.0255885837327	0.00882058228443	0.076726121612	0.217109297098	0.0229582339319	0.00369226592043	0.0671465103388	0.0593160060153	0.446907832431	0.0295428334898
a31	0.0324572401471	0.00828770798374	0.0337160549109	0.0157432517615	0.114957623871	0.251198705699	0.045386244644	0.00720226564014	0.0576732781129	0.0787238020051	0.273957944144	0.0806958913633
a24	0.019167513149	0.00555619416125	0.033443001637	0.0191893129205	0.134921104624	0.217843905233	0.055456741548	0.00854300004671	0.0503172407043	0.0906518786684	0.256083788048	0.108826365454
a31	0.0116568401497	0.00490210932042	0.045009506879	0.0285032583068	0.165485438208	0.251885588411	0.0755771851827	0.0166565128489	0.0692485169014	0.0861496995561	0.179234969349	0.0656904034847
a17	0.0115852983832	0.00675247010681	0.079525444293	0.0361738527689	0.178257049403	0.24445422947	0.0794415220609	0.0225224546163	0.0956760856338	0.103046489852	0.0997334631163	0.0428316408282
a31	0.0126446077944	0.00870184670227	0.104103291431	0.043852906923	0.186047369801	0.232719129823	0.068916107687	0.0239419132054	0.105637358545	0.101522871951	0.0670932577054	0.0448193266094
a39	0.0216228269315	0.0176755372341	0.129262737144	0.0551811049743	0.1859205966	0.204067166608	0.0742932758957	0.0275057124018	0.0964649841817	0.0849395626503	0.0437367549018	0.0593297072031
a35	0.0303769936438	0.026083639078	0.181920285715	0.0646298083248	0.181674528867	0.172136912203	0.0588936696319	0.0256296818006	0.0818008293939	0.0821481292168	0.0397921089673	0.0549133840677
a8	0.0258842178813	0.0225206466927	0.191468335238	0.0797885961083	0.189871972956	0.183366897401	0.053520945544	0.0307282282669	0.085185699798	0.0640007880723	0.0272435589891	0.0464200753559
a31	0.0207722022938	0.0183340572309	0.167670355079	0.0837060887028	0.204154700985	0.2025701558	0.067319359848	0.0328085494223	0.089696793266	0.0482567863574	0.017125774263	0.0475851491186
a37	0.0330503537646	0.0296746617436	0.14863217836	0.0740078862343	0.184656591662	0.179764985267	0.0759204832827	0.0306390231408	0.078407104422	0.0454641357858	0.0172443526877	0.102538256373
a38	0.0426644672549	0.0389859172479	0.172417232787	0.0746184140781	0.159281041887	0.141119335089	0.0627873444276	0.0346649477136	0.0687090988073	0.0521834202619	0.0217835812292	0.130785232124
a31	0.043904950085	0.0411588177493	0.195175320929	0.0793203766927	0.160535113962	0.123992538363	0.0646819881425	0.0375135645712	0.0743829252691	0.0454153074206	0.0163537045764	0.117565430708
a0	0.0519505133617	0.0476971299164	0.15409461031	0.0701944602309	0.132625727987	0.124537262788	0.0688352743808	0.0358510015237	0.0747298840897	0.0501143548069	0.0223433430255	0.167026456903
a23	0.0498074277872	0.0453445806388	0.158430990103	0.0703246247436	0.133272272662	0.125533784263	0.0585607977936	0.0371254518412	0.0635287853632	0.053141632269	0.0269254660085	0.178004198968
a31	0.0533700842624	0.0508364002129	0.181349743368	0.0815328215812	0.142883447554	0.113134014754	0.0657369739312	0.0422590816137	0.0691373701211	0.0434002380897	0.0170976660028	0.139262172989
a17	0.0640976314208	0.061727660071	0.140415177789	0.0781764855271	0.116744225851	0.104485123251	0.0739450999771	0.0473962025379	0.0725269650404	0.0485098626966	0.0195898466676	0.172385740996
a31	0.0700834338069	0.0680321366903	0.111228107263	0.0761346551757	0.098894078617	0.0969533060837	0.0752214953257	0.054511493846	0.0727608750135	0.0554312375655	0.0228753088892	0.197873916999
a28	0.075394881269	0.0739435855634	0.0987282217543	0.0784919150586	0.0914274162057	0.0904089153612	0.0787952284419	0.0601031899487	0.0741378050045	0.0552908968552	0.0215084982964	0.201769479
a18	0.072251760423	0.0708619218545	0.0840964719181	0.0728825566862	0.0813917004019	0.0840730167871	0.0731107114806	0.0601146333162	0.0686521683348	0.0622550999517	0.0293550324321	0.240954919667
a33	0.064181560141	0.0630466172848	0.0914076939727	0.0678607005621	0.080807465134	0.0785082572624	0.0647741398269	0.0579733777721	0.0639723041116	0.0723065566506	0.046501066144	0.248660243222
a8	0.065539550047	0.0647537257616	0.104310521324	0.071793461854	0.0873756750447	0.0801002857541	0.065863640609	0.0611827525907	0.0643486727039	0.0736926622169	0.0511697153813	0.209869317741
a31	0.0776620550157	0.0771005852539	0.102016895108	0.0815033272847	0.0915735683482	0.0874643402514	0.0772477868697	0.0660008128636	0.067547452568	0.062551640739	0.0351447361271	0.174186799247
</S>	0.0844183100078	0.083965152627	0.099510609554	0.0866926736424	0.0933818341741	0.0913928226257	0.0837450134348	0.0670384844318	0.068293413784	0.0547303853695	0.0256953345635	0.161135989624
