 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.25650492035	0.013768696736	0.18341700791	0.310948013	0.170267785	0.029663904	0.03542968673
a31	0.18925333035	0.00472719686933	0.192018291637	0.318092028333	0.236173058333	0.0401054923333	0.0196306220633
a17	0.31432089345	0.00189198322311	0.231942752879	0.132595424444	0.257962357444	0.0428817381111	0.0184048480211
a11	0.36688886115	0.000974978627703	0.370670197626	0.117852252481	0.0950496234813	0.0373976277037	0.0111664264737
a31	0.414055120383	0.000614152605901	0.329130775875	0.155735567494	0.0457107891604	0.0497692502346	0.00498430479123
a20	0.543632250128	0.0007637761453	0.192088932958	0.136006612498	0.0784462180535	0.0459530717449	0.00310911119708
a31	0.452362433376	0.0015779198151	0.0823645613193	0.114719224166	0.266044582684	0.078207588915	0.00472369216569
a37	0.239407527792	0.0024534700717	0.0395186024398	0.109765936722	0.439034200895	0.159491289638	0.0103289860552
a24	0.157292879264	0.0039629405239	0.0215529481466	0.103356494241	0.446418703632	0.248223733213	0.0191923170184
a28	0.100404396421	0.011590329008	0.0164378043822	0.119385451414	0.382347711211	0.335896774404	0.0339375516728
a31	0.0617183141403	0.0203216180027	0.0195754804607	0.163626470471	0.330223760404	0.352199251468	0.0523351005576
a24	0.0464857467134	0.0221975183342	0.0243284461536	0.220881840157	0.346005883468	0.279836553823	0.0602640155192
a35	0.0446382642378	0.0258395374447	0.0278969933845	0.235859263386	0.356613417823	0.207534414608	0.101618100506
a31	0.0485569087459	0.0369760271482	0.0365005351282	0.201810227795	0.304183525941	0.168178804869	0.203793943502
a20	0.0518017449153	0.0456010970494	0.0453413267094	0.176916709265	0.257375765314	0.14499245829	0.277970887834
</S>	0.0523108374577	0.0471515235247	0.0473966108547	0.173253494633	0.249606512657	0.138471264145	0.291809753917
