 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.0978302705	0.3465451855	0.01176398985	0.00117837815	0.00029628229	0.00044498667	0.00069470913	0.00029106231	8.60913075e-05	0.033904784	0.00534879605	0.22093315	0.25243029515	0.00141314847	0.02683882146
a31	0.0355352738333	0.145538258833	0.0468173471833	0.00470767788333	0.00982975336333	0.00500358164667	0.0115610400767	0.000833920653333	0.000166308984167	0.0369278446667	0.00948565481667	0.329086843333	0.35335961505	0.00210856015667	0.00903828106667
a8	0.0164805394444	0.110145289611	0.0946480123944	0.0237108416278	0.0608168184544	0.0306489888822	0.0975371813589	0.0306009525178	0.00190088646139	0.0346073905556	0.0114633326056	0.255051747778	0.225802062683	0.00350747465222	0.00307846022656
a31	0.0176444899815	0.081994345537	0.0805468774648	0.0301788925426	0.0797450214848	0.0393961911274	0.16605133712	0.0506986138393	0.00343567968713	0.0361316025185	0.0063695857352	0.164501885926	0.218982805228	0.0224396922174	0.00188297620652
a20	0.0873955486605	0.0473325148457	0.0468398041549	0.0170767891809	0.0476429004949	0.0215045985425	0.168186202373	0.0377502646131	0.00294898056238	0.0381731118395	0.0039149697784	0.129041707309	0.285604428409	0.0649735010725	0.00161469012884
a31	0.176254129553	0.0339762992819	0.032741234385	0.012482262727	0.0319378718316	0.0148412338475	0.149497660791	0.0287073825377	0.00260791398746	0.0491974262798	0.00402231992613	0.0865602664363	0.234501226136	0.139575508691	0.00309728723628
a13	0.193794799851	0.0244921854273	0.0232644474617	0.00988314537567	0.0217596082772	0.0111819709492	0.0998736869303	0.0221272075126	0.00344281002915	0.103235203427	0.00450451480871	0.100140704145	0.205759938712	0.170401149564	0.00613863307876
a18	0.197587553284	0.0199301651424	0.0179912231539	0.00836692625856	0.0172034127591	0.00936218598307	0.0703294973101	0.0197641515042	0.00425140037638	0.134116836142	0.00456320543624	0.118183823382	0.174311966237	0.182586239855	0.0214514076929
a31	0.172673627761	0.0186593597141	0.0172320523846	0.00979131808619	0.015110175253	0.0103111629944	0.0513962541034	0.0163536831681	0.00527941059213	0.109774120381	0.00821355281208	0.109745179794	0.155117488746	0.257143389952	0.043199201231
a20	0.112809962587	0.0166495909047	0.0158044789615	0.0108974253621	0.0140843570843	0.0111634446648	0.0356909300345	0.014850171056	0.00687968153071	0.117680350127	0.0121887822707	0.156616193265	0.181487652915	0.247636576651	0.045560397077
a39	0.0886855608623	0.0181275979682	0.0173056434872	0.0132839421207	0.0160212646948	0.0134981245549	0.0313968863448	0.0169383280187	0.0083717761769	0.128788263376	0.0131538334236	0.206766614422	0.207639170972	0.176464278884	0.043558742359
a13	0.0652038996208	0.0165518589894	0.0157912078291	0.0123940870402	0.0149709782316	0.0125564681183	0.0274084181149	0.0160284273396	0.00730489532563	0.112798527792	0.0126258231412	0.183660368141	0.256018136991	0.160660102961	0.086026797453
a31	0.0411233375403	0.0158574713298	0.015379265943	0.0125827640134	0.0147775734105	0.0125922383061	0.0266352560383	0.0155372517799	0.00615087117521	0.111098159264	0.0192389957137	0.16138703938	0.272649428997	0.165742220987	0.109248079151
