 	i	bambini	non	si	vestono	da	soli	</S>
a31	0.390265365	0.0216795551	0.108893114195	0.0128893083	0.36181153	0.07761611	0.0164334275	0.0104115955
a0	0.145990411667	0.247498366033	0.158527001398	0.0132059561	0.335699810067	0.0357752423267	0.0551040165	0.00819922733333
a31	0.0664679422223	0.369037128678	0.132799183799	0.00504196466667	0.113942074422	0.0125072314022	0.231359678833	0.0688448026111
a17	0.0332756254074	0.302577772893	0.269795511266	0.00278789472222	0.045805704474	0.00469383222407	0.252835512944	0.0882281556837
a20	0.0851934481358	0.266180040964	0.481804937089	0.00311876504074	0.0391971184913	0.00225616353136	0.092652396648	0.0295971200512
a31	0.270443749379	0.161794490321	0.439339565696	0.00567256061358	0.0606784861638	0.0141218421771	0.0373478048827	0.0106014794937
a37	0.427748973126	0.0975845894403	0.310857875232	0.0100537532045	0.0832148903879	0.040203549059	0.0259115686276	0.00442478706457
a15	0.341937817709	0.0580322968134	0.333550425077	0.0230068017348	0.108923283463	0.0803969030197	0.0522762628759	0.00187618564819
a46	0.194002069236	0.0452498832711	0.321439648359	0.0495106665783	0.136284924488	0.13396346434	0.112599540959	0.0069497844094
a24	0.115723760412	0.0349605004237	0.20606419612	0.0491544971928	0.179429921496	0.23193239478	0.14606443032	0.0366702984698
a31	0.055307565804	0.0206061251412	0.151116478707	0.0342354807309	0.299389630499	0.232887451593	0.121615990107	0.0848412828233
a18	0.0502265469347	0.0273078453804	0.145892929569	0.0390791622436	0.2847890535	0.272584303864	0.0996966000357	0.0804235669411
a11	0.0579408773116	0.0405700231268	0.13192999319	0.0465321550812	0.1658816545	0.296195807955	0.129028943345	0.131920538314
a35	0.0650693721039	0.0542022457089	0.121499934397	0.0580291773604	0.138469448167	0.207585722652	0.156944181115	0.198199889438
a31	0.0612158220346	0.053803049903	0.103173518132	0.0564493324535	0.117901138056	0.159291204217	0.165770380372	0.282395523146
a13	0.0533194206782	0.0474499046343	0.074960741044	0.0491366108178	0.0904341280187	0.141364171406	0.159366958791	0.383968057715
a11	0.0586843792261	0.0532285842114	0.0681072920147	0.0542754412726	0.0710206093396	0.138072053802	0.122865958264	0.433745685905
a31	0.0592210554087	0.0567422894038	0.0637357026716	0.0572169514242	0.0648627131132	0.0917752132673	0.0934663727547	0.512979695302
a46	0.0608074684696	0.0594311814679	0.0632275962239	0.0596454154747	0.0630128710377	0.0761602884224	0.0732067385849	0.544508465101
a31	0.0630747994899	0.0621791088226	0.0645107987413	0.0622749034916	0.0635815786792	0.0713308821408	0.063307407195	0.549740555034
a24	0.05902858583	0.0582018562742	0.0597567662471	0.0582902731639	0.0589842088931	0.0665984213803	0.0609607033983	0.578179185011
a35	0.0600321279433	0.0587235120914	0.0608777334157	0.0588695230546	0.059355890631	0.0729233204601	0.0585745187994	0.57064336167
a31	0.0650483209811	0.0640008490305	0.0659550291386	0.0641105276849	0.0644827902103	0.0747254721534	0.0601471009331	0.541529887223
a46	0.063467065327	0.0626914313435	0.0640666450462	0.0627669542283	0.0629859447368	0.0707185727178	0.059159386311	0.554143962408
a31	0.064875293109	0.0642222804478	0.0652814170154	0.0642823997428	0.0643769229123	0.0713361575726	0.0607678651037	0.544857620803
</S>	0.0681975535545	0.0678303202239	0.0684708035077	0.0678578748714	0.0678989064562	0.0715069937863	0.0650017400518	0.523235760401
