 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.29067431535	0.196144151	0.27475976	0.15849904	0.0271816421	0.00780896275	0.04493215389
a31	0.203788448683	0.190267209	0.449365383333	0.0948782096667	0.0322280967	0.01427536925	0.0151973118033
a17	0.191952907228	0.0734221126667	0.663749637778	0.0349971683889	0.0178750064333	0.01258804845	0.0054151583311
a31	0.0886654564093	0.0316421138889	0.847794869259	0.0147569800963	0.0096012660111	0.00556764631667	0.00197170556037
a14	0.0666889718031	0.015025946963	0.875751223086	0.0122075998321	0.0264021400037	0.00318658697222	0.00073752378679
a17	0.115855830601	0.0113360699877	0.770135387695	0.0246435972774	0.0741116043346	0.00327628139074	0.000641246562263
a31	0.1428473302	0.0194063539959	0.529805465898	0.0758998650925	0.224670358112	0.00551819313025	0.00185251058742
a11	0.108873001733	0.0229863396653	0.315482728633	0.177659945031	0.367769362704	0.00508765714342	0.00214105604914
a35	0.0761043822443	0.0210042548884	0.219690356211	0.287309601677	0.392462210901	0.00245143241447	0.000977817679713
a38	0.0687911090814	0.0244286262961	0.154995605404	0.375847353892	0.374295436967	0.00127960485816	0.000362317664904
a31	0.0616559456938	0.0302067050987	0.118294285135	0.447510684631	0.334695312322	0.00341617273939	0.0042209387833
a21	0.0454496268979	0.0282591043662	0.085587384045	0.516191794877	0.312407744107	0.00619824041313	0.00590611599443
a31	0.0381811352993	0.0288681191221	0.0689053203483	0.554745564959	0.262975974702	0.0131886136377	0.0331352833981
a24	0.0404358187664	0.0333964597074	0.0640005394494	0.53205013832	0.261694564901	0.0226452872126	0.0457772077994
a8	0.0422463892555	0.0360155399025	0.0624025391498	0.547749512773	0.270882221634	0.0196635667375	0.0210402590331
a23	0.0644439080852	0.0597761513008	0.0903580663833	0.529119877591	0.218258773878	0.0166075955792	0.0214356994444
a31	0.0976218360284	0.0948879617669	0.120774782128	0.37155233253	0.181204361293	0.0474054741931	0.0865533031481
a8	0.123662328676	0.121467830589	0.136990460709	0.252195194177	0.163980137098	0.0843571313977	0.117346954383
a23	0.146718389559	0.145444886863	0.160540396903	0.231951604726	0.170666669033	0.0767477571326	0.0679303501277
a31	0.151226249853	0.151662678954	0.164189612301	0.192794281575	0.161027756344	0.0820140390442	0.0970854187092
a10	0.138846593284	0.138025526318	0.143998127434	0.140172970525	0.141578442115	0.109511339681	0.187867026236
a37	0.124768609095	0.123513827439	0.126765762478	0.138119423508	0.134519310705	0.11276652656	0.239546548745
a46	0.117185564365	0.11621010448	0.118913244159	0.167218237836	0.139942900235	0.108841642187	0.231688332915
a8	0.127245168122	0.12615394816	0.130371108053	0.195468135945	0.153657576745	0.103889437396	0.163214664305
a31	0.136310312707	0.135211049387	0.139472749351	0.184471381982	0.153956195582	0.110380515799	0.140197798102
a20	0.131075437569	0.130102526462	0.132961557784	0.162995353994	0.144381478527	0.1195202586	0.178963372701
a8	0.12984079919	0.129083365487	0.132135067261	0.176707257998	0.148262146176	0.113776372867	0.170194994234
a13	0.126408793063	0.125541821829	0.129462275754	0.183470859333	0.150359452059	0.106524507622	0.178232308078
a18	0.119999594354	0.118408572276	0.124850595251	0.184565026444	0.15047536402	0.0991950145407	0.202505849359
</S>	0.119858802177	0.117958603638	0.126447542626	0.191887753222	0.15411251701	0.0942731702703	0.19546162468
