 	questo	muro	vuole	uno	specchio	</S>
a31	0.41878649	0.130550752	0.30026659	0.112608664	0.0202619153	0.01752560106
a24	0.616120503333	0.0790103052	0.248758719	0.0404105233333	0.0097618542	0.00593811215
a31	0.853964164444	0.029454465	0.0924617303333	0.0152792698778	0.00669247823333	0.00214795209333
a41	0.888215404815	0.0242532594	0.0776216851111	0.0056182933926	0.00345646311778	0.00083494510511
a39	0.717165391605	0.0622500241333	0.21475745837	0.0038244584642	0.00171685647926	0.000285805307703
a43	0.560142187202	0.0978827480444	0.33580675279	0.0046935433214	0.00136897405975	0.000105792470568
a24	0.490486069067	0.127755039348	0.335988574263	0.0277957016071	0.0163533285866	0.00162126070619
a37	0.431843006356	0.157055426449	0.314272148088	0.054458373869	0.0377175978622	0.00465340040206
a20	0.419392832119	0.168892108816	0.302079389363	0.0553642752897	0.0491604879541	0.00511088280069
a41	0.465765977373	0.156229311272	0.291164379788	0.0400391294299	0.043916391318	0.00288475849356
a18	0.525785892458	0.130521250757	0.274971803263	0.02892072881	0.0373214697727	0.00247877712452
a31	0.500485510819	0.094949173919	0.231312264421	0.0373776049367	0.0650458859242	0.0708295386082
a11	0.392025493606	0.062030322973	0.185314181474	0.0764824549789	0.128144328641	0.156003246203
a31	0.262455704535	0.0547594893243	0.152437925158	0.100551492993	0.15216162788	0.277633792068
a29	0.190434108178	0.0681963334414	0.134720596386	0.114432218998	0.149194394293	0.343022380689
a7	0.160448589393	0.0898470778138	0.137155345462	0.133648456333	0.154658654764	0.32424191023
a31	0.139665836464	0.0960891839379	0.126111401821	0.124544145444	0.137435798255	0.376153636743
a37	0.123131382155	0.101971753313	0.117519240607	0.121940648481	0.132068259418	0.403368722248
a31	0.116875709385	0.108253131438	0.116161886869	0.123674562827	0.131458759806	0.403575984083
a20	0.118415015128	0.113331398813	0.11835513429	0.123318280942	0.126326566602	0.400253608028
</S>	0.119050882564	0.116892144407	0.119931885145	0.125425240471	0.126837748301	0.391862074014
