 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.271243211425	0.00746686075	0.0032415843	0.044170376	0.0632948165	0.051174574	0.138637688	0.133783491	0.10575589	0.086770572	0.00360185053	0.0895315865	0.000305111473	0.00102241617995
a31	0.0906164375983	0.00614554308333	0.00377205676667	0.146881051333	0.0651458175	0.229483138	0.133955809667	0.137099589	0.0741381900333	0.0325392076467	0.00158946293	0.0777260681667	0.000560731489667	0.000346917367617
a37	0.0305034473628	0.0113582693611	0.00883610325556	0.191438589111	0.0503693878333	0.455450999333	0.061316787889	0.0597030106667	0.0258810394778	0.0112533852622	0.00119488947667	0.0913644153889	0.00120356442989	0.000126127476706
a31	0.0115573550109	0.0172251191204	0.0216910617519	0.10785664837	0.0775694842778	0.412188483111	0.0908538202963	0.0469278478889	0.0145833959259	0.00466737055407	0.00099703265889	0.191991201796	0.0018413233433	4.9890733402e-05
a37	0.0234158899036	0.0226444963735	0.0366986062506	0.0629135611233	0.117429949759	0.23880920437	0.190178750099	0.072210887963	0.0255704913086	0.00365530325136	0.00111970975296	0.203171589265	0.0021607073811	2.08869500007e-05
a31	0.0392292509679	0.0263652114578	0.0411821177502	0.0430004863744	0.129813868253	0.138803651457	0.2726389167	0.119106269321	0.0658828264362	0.00461315751712	0.00109692408432	0.116274080088	0.00198228326037	1.09729902002e-05
a37	0.0448050503226	0.0223653546526	0.0344169395834	0.0294763717915	0.113564461084	0.085269693819	0.3092256289	0.152802249774	0.141550775479	0.00579292753904	0.00083759006144	0.0582290050293	0.00165121182012	1.27364227334e-05
a18	0.0502268884409	0.0170035258842	0.0280597531945	0.0194386985972	0.096394147028	0.0524737556063	0.3264899563	0.163178849925	0.208287301826	0.00697940327968	0.000713823553813	0.0293878800098	0.00133294910671	3.30607942445e-05
a21	0.0477441668136	0.0137212447947	0.0228791967315	0.0144107265324	0.0787234140093	0.0370028895354	0.2956501921	0.146096409975	0.315668763942	0.00990021359323	0.000635887801271	0.0162339986699	0.0012470214689	8.58454280815e-05
a24	0.0402035696045	0.0104844535982	0.0183225922438	0.0105813455108	0.0635783083364	0.0263674968451	0.250696757367	0.114565568325	0.433782137981	0.0155631278644	0.000668554350424	0.01386055189	0.00117606188963	0.000149452369361
a31	0.0398123982015	0.0152433225327	0.0201845857479	0.0155396691703	0.0650741414455	0.0378620109484	0.209681612456	0.0945901711083	0.46026726266	0.0274641152881	0.000976217516808	0.0114894732967	0.00114318662988	0.00067183862312
a14	0.0427468307338	0.0159626865109	0.0190412192493	0.0161238487234	0.0555083118152	0.0383538843161	0.163704367485	0.0764450743694	0.52101375422	0.0394945694294	0.000969511222269	0.00815774026557	0.00146536910996	0.00101283286437
a7	0.0383203015779	0.0106897941703	0.0141216664164	0.0104279405745	0.0412930352717	0.0248313604387	0.148630475828	0.0698213387898	0.58077703474	0.0507946998098	0.000801606877423	0.00684867592186	0.00160694576999	0.00103511994479
a31	0.039158830526	0.0148241120568	0.0167173871388	0.0149103358582	0.0473674237572	0.0351719534796	0.135897225276	0.0625605015966	0.529751704913	0.0887158332699	0.00217043411247	0.00675999897395	0.00176161322333	0.00423263964826
a46	0.0476261601753	0.0164940730189	0.0172477933796	0.0167520849527	0.0445036949191	0.0380395058265	0.108623808425	0.0503294491989	0.519405444971	0.125782737757	0.00264806160416	0.00552172389132	0.00184961347444	0.00517584768275
