 	l'	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.1873061097	0.005588304	0.053065595	0.039385972	0.0370715585	0.037084142	0.0263905955	0.03499010925	0.0389516045	0.475408795	0.02344080775	0.0337944475	0.00752194662
a31	0.0678909090333	0.006703508	0.0625126816667	0.035066858	0.0274005906	0.0277641753333	0.0163026018333	0.0335611845833	0.0600609145	0.615527475	0.0291904259167	0.0151510911667	0.00286755162
a23	0.0275648164444	0.0125904466667	0.0491855285556	0.0193583513333	0.0132794603	0.0194142914444	0.0215154779444	0.103572840194	0.1329502015	0.553507398333	0.0374160386389	0.0083402333389	0.001304861545
a31	0.00977683364813	0.0145041462222	0.0278433409852	0.0135253482111	0.0122198154333	0.0221305491481	0.0216250533148	0.129349233398	0.132291294833	0.355111702778	0.25723998288	0.0038971308963	0.00048552509
a39	0.0122222249494	0.0096941864074	0.0157672551284	0.0110224435037	0.0138207331444	0.0211381540494	0.0111419831049	0.0714143767993	0.069166501611	0.186055804259	0.56840578096	0.00990385779877	0.000246677593333
a8	0.0876927246498	0.0163481158025	0.0209687343761	0.0182699368346	0.0179131657148	0.0182127940165	0.00586216483497	0.0349453225998	0.0385564048703	0.0956973804197	0.48375172232	0.160704672933	0.00107686919111
a31	0.106899560883	0.0163354461675	0.0194851172254	0.0170109931115	0.0150969465716	0.0134047661722	0.00411388157832	0.0192664348666	0.0269363469568	0.0499877668066	0.457576382773	0.252331830978	0.0015545389837
a13	0.0533334162943	0.00788936438917	0.00960888817513	0.00817528853717	0.0091840258572	0.00937977822407	0.00411545035944	0.0132964266222	0.0256378506523	0.0387816342689	0.528148674258	0.281719553659	0.0107296572479
a31	0.0421667914314	0.00655270479639	0.00809209539171	0.00621401664572	0.0087037169524	0.0103369530747	0.00602055645315	0.0147222808741	0.0343027318841	0.0461943857563	0.469538654753	0.330506827886	0.0166482887493
a46	0.0560806198105	0.0132640731655	0.0151354177972	0.0129052900152	0.0166533306508	0.0191402386916	0.011570325151	0.0218463772914	0.064449970628	0.0892372619188	0.385214334918	0.280295759295	0.0142070035831
a35	0.0664841399368	0.0181557630552	0.0201069729324	0.0184759423384	0.0227188765503	0.0246353822305	0.0157866640503	0.0265848850971	0.079921301876	0.129363963973	0.304426371639	0.256203816432	0.0171359055277
a24	0.0407319543123	0.0142367726851	0.0154369256441	0.0139825987795	0.0170945551834	0.0183900637435	0.0153666883501	0.027512429699	0.061009532292	0.100214639658	0.390977907213	0.263490488811	0.0215554198426
a18	0.0291073224374	0.0156622792284	0.0164040082147	0.0148398422598	0.0181181053945	0.0195219245812	0.0200933517834	0.036995824233	0.064314678764	0.0877537082193	0.445939635738	0.212982677604	0.0182666372809
a17	0.0360100208125	0.0346218264095	0.0358629234049	0.0349665424199	0.0401208951315	0.0401297298604	0.0382741192611	0.0595339097443	0.093685687588	0.107824596073	0.349773345246	0.117650367201	0.011546016427
a43	0.0345668989375	0.0634222888032	0.0643212944683	0.0635080908066	0.0695798367105	0.0687851066201	0.065784523087	0.0910070465814	0.126246769196	0.088791818691	0.193511221749	0.0623397129003	0.008135365009
a31	0.0237569063125	0.0780232116011	0.0757531514894	0.0743062269355	0.0799569909035	0.08216223554	0.086311471029	0.12028268886	0.135145663065	0.0472762805637	0.124377151916	0.0563513628001	0.0162966398697
a20	0.0166818799375	0.0880892492004	0.0818667838298	0.0829474356452	0.0875182089678	0.0927771768467	0.0981059156763	0.126111862953	0.117384304355	0.0257879845212	0.090855321972	0.0658376672667	0.0260362059566
a24	0.0177261154792	0.0985843464001	0.0867497192766	0.0947323518817	0.0982794029893	0.106252327282	0.101231967225	0.106939587651	0.086154955785	0.0170766300071	0.0622217206573	0.0708658307556	0.0531850393189
a49	0.0253649684931	0.0874343021334	0.0723823624255	0.0842090359606	0.0871621523298	0.0984327957607	0.0852531577417	0.078304465217	0.0561911722617	0.012487963169	0.0621792502191	0.106960296919	0.143638041106
a39	0.032013723831	0.0884416507111	0.0680978241418	0.0805247026535	0.0820382387766	0.104547185254	0.0841195065806	0.068349667739	0.0475727934206	0.0177118290563	0.062029650073	0.103031563306	0.161521627035
a19	0.034434475277	0.0786037489037	0.0596228727139	0.0759081372178	0.0784594815922	0.0981186040847	0.0726230811935	0.053240265913	0.0363479894735	0.0233003580188	0.058844551691	0.217364265435	0.113132152345
a18	0.029405264759	0.0623302083012	0.0495024679046	0.0651339700726	0.0697677791974	0.0796696436949	0.0604118740645	0.0526804953043	0.0364851181578	0.0196456096729	0.0679399855637	0.266633191812	0.140394400782
a31	0.0267264415863	0.0732661594337	0.0569868989682	0.0691849880242	0.0728288363991	0.0902733878983	0.0736456293548	0.0681342741014	0.0477845827193	0.0203078642243	0.0675270345212	0.142545598937	0.190788313594
a17	0.0327841415288	0.0797612684779	0.0602640716561	0.0738996090081	0.0767324987997	0.0998862546328	0.0763605844516	0.0613216637005	0.0444471989064	0.0287083787414	0.0575036188404	0.094825407979	0.213505297865
a20	0.0347034938429	0.0847114134926	0.0631083972187	0.077518109336	0.0799006762666	0.106440203544	0.0796890881505	0.0601634979002	0.0433148956355	0.0325506002471	0.0496428152801	0.0717582113263	0.216498599288
a31	0.0385007946143	0.0850689631642	0.0648458670729	0.0759636977787	0.0769533120889	0.103737264515	0.0806960310502	0.0628909106334	0.0476547912118	0.035183565749	0.05396246276	0.0646696857754	0.209872656429
a37	0.0465090682048	0.0740706777214	0.0615650170243	0.0685776992596	0.069287819363	0.0858811731717	0.0713370986834	0.0604435458778	0.0514317084039	0.0442704272497	0.0610891225867	0.0688788419251	0.236657792143
a31	0.0527767634016	0.0652627292405	0.0592018550081	0.0631972047532	0.0638605084543	0.0714871627239	0.0638825562278	0.0587374796259	0.054455999468	0.0530300690832	0.0643961211956	0.0696160806417	0.260095460714
a20	0.0547674404672	0.0618741090802	0.058384034336	0.0606254965844	0.0609955248181	0.065511825908	0.0611980707426	0.0586929832086	0.056206695156	0.0569699963611	0.0642349077319	0.0657598635472	0.274779033571
a31	0.0570092944891	0.0601328656934	0.0585015814453	0.0597498555281	0.060076818606	0.0621474169693	0.0600806755809	0.0601006910695	0.0585242903853	0.0607117961204	0.0663226379106	0.0642280845157	0.27241397119
a24	0.0585212084964	0.0597142145645	0.0589299391484	0.0598347785094	0.0601952088687	0.0610408056564	0.0599071151936	0.0609789546898	0.0597978151284	0.0618760257068	0.0678495013035	0.0647051081719	0.266649317063
a20	0.0578166521655	0.0590158968548	0.0581957300495	0.0591890561698	0.0595659172896	0.0603656098855	0.0590718850645	0.0595787335633	0.0586001267095	0.0620142269023	0.0658005624345	0.0642166660573	0.276568939021
a24	0.0565850453885	0.0575799806183	0.0567194326832	0.0580339480566	0.0585631734299	0.0591522356285	0.0575414716882	0.0578137221878	0.0568121065698	0.0606318089674	0.0643729708115	0.0639740720191	0.292220053007
a8	0.0525761824628	0.0546533392061	0.0531433318944	0.0552333263522	0.05601809681	0.0572030262095	0.0543979545627	0.0540245487293	0.0524583245233	0.0579923996558	0.0594401702705	0.0603901340064	0.332469191002
a31	0.0546394314876	0.0583624797354	0.0563597639648	0.0582328931174	0.0588612536033	0.0613341920698	0.0584878288542	0.0595549995764	0.0568439828411	0.0609718298853	0.0647905067568	0.0594294280021	0.292131410334
a29	0.0579267004959	0.0594576765785	0.0584851979883	0.0597194563725	0.0602729105344	0.0613784153566	0.0599153342847	0.0622727141921	0.0601458766137	0.0629123176284	0.0689566689189	0.062095411334	0.266461316778
a31	0.0595216534986	0.0598775988595	0.0594361759961	0.0603701607908	0.0608844675115	0.0612264731189	0.0604046160949	0.0629921137307	0.0613869128712	0.0641674135428	0.069833652973	0.0635831741113	0.256315605593
a28	0.0639114644995	0.0642142662865	0.063953135332	0.0644290835969	0.0647549771705	0.0651666377063	0.0648971686983	0.0679656129102	0.0664144009571	0.0677121111809	0.074661370991	0.0667334377038	0.205186358531
a24	0.0638499014998	0.0636559647622	0.0635516057773	0.0640445695323	0.0643680870568	0.0643619439021	0.0640967618994	0.0661193626367	0.0652920976524	0.068420263727	0.073271756997	0.0689558422346	0.210011856177
a46	0.0603747204999	0.0611828602541	0.0606002139258	0.0613773505108	0.0617118450189	0.0622954949674	0.0613742429665	0.0622862658789	0.0615793988841	0.0683807745757	0.0697318723323	0.0675184340782	0.241586552059
a31	0.0602984601666	0.061791797418	0.0610018993086	0.0616996611703	0.0619774750063	0.0630902593225	0.0621453723222	0.063672992293	0.062468383628	0.0687932715252	0.0704632761108	0.0655385646927	0.23705862402
a33	0.0581508067222	0.0592081351393	0.0586549114362	0.0592243470568	0.0595673953354	0.0605274407742	0.0600112964407	0.0633749400977	0.061808607876	0.0717394938417	0.0690435527036	0.0618974212309	0.256791654673
a17	0.0532825539074	0.0540970930464	0.0536093088121	0.0542941920189	0.0547421251118	0.0555503925914	0.0550282064802	0.0589319913659	0.0573664959587	0.0715095659472	0.0646112529012	0.0575276894103	0.309449128224
</S>	0.0523743494537	0.0528308965232	0.052467819406	0.0531726835094	0.0536494950559	0.0541825362957	0.0537156782401	0.057489236683	0.0560364029794	0.0688326749736	0.0646886864506	0.0570934612052	0.323466089112
