 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.155819131	0.001297567383	0.0084329818525	0.01731134845	0.35061317	0.090525546	0.374819166	0.00118102988
a24	0.180437183667	0.00677851212767	0.0736132436175	0.0283364984833	0.39149697	0.065725701	0.250449442667	0.00316241621333
a31	0.193378264556	0.0297542583759	0.0988236405392	0.0250669891611	0.196652533	0.0548439585667	0.378386284222	0.0230940247378
a17	0.381060871519	0.109988906125	0.0729003461797	0.0172551420537	0.0706481698667	0.0200675207089	0.300894392741	0.0271845977926
a31	0.55851577384	0.147367022042	0.0737524387266	0.0350508690179	0.0311285598222	0.00859028798963	0.133203848914	0.0123911964775
a37	0.52290480128	0.104962064014	0.0894744762422	0.064140003006	0.0204637446074	0.00714341246321	0.182101412971	0.0088100883925
a10	0.325694960427	0.0662147280047	0.0946203507474	0.0762917943353	0.0182166748691	0.00723679148774	0.39554118099	0.0161835130308
a31	0.187118316809	0.0444831560016	0.0901094042491	0.140595094778	0.035349777623	0.0101466361626	0.45359497033	0.0386026386769
a20	0.164845468936	0.0405819963339	0.11937662675	0.267650104926	0.056331127541	0.0145624140542	0.292091633443	0.044560600559
a33	0.160157519645	0.0372048574446	0.141085478917	0.389764808309	0.0608480521803	0.0237541796847	0.160902468481	0.026282605553
a20	0.178015689882	0.0381993724815	0.149317362972	0.360545449436	0.0919046787268	0.0470486395616	0.113166183494	0.0218026018843
a31	0.221575456627	0.0371688044938	0.126119984324	0.208448461479	0.126385409576	0.0588358215205	0.171291561165	0.0501744746281
a5	0.192203575542	0.0438263218313	0.0817252967747	0.10188821016	0.0946764808587	0.0467383305068	0.216811807055	0.222129971543
a17	0.135351181847	0.0720538209438	0.0785185709249	0.08287960472	0.0731567762862	0.0919009668356	0.183217305685	0.282921790514
a11	0.132236847282	0.100399352981	0.104211466975	0.113314921573	0.0906696270954	0.152423302279	0.135752718562	0.170991790171
a10	0.128893295761	0.11082814566	0.111786877658	0.110099587191	0.0920321643651	0.156016574093	0.108124939521	0.182218426724
a31	0.111108545254	0.102672841887	0.101780484553	0.093867572397	0.0864017267884	0.142576524698	0.0963327698403	0.265259538908
a24	0.084197423418	0.0794472772957	0.0792358995177	0.0783915574657	0.0762331722628	0.141966418233	0.14762388328	0.312904369636
a46	0.0698355941393	0.0657562477652	0.0664464745059	0.0734731104886	0.0701547940876	0.135027236078	0.176805311093	0.342501216545
a20	0.0655321393798	0.0620963255884	0.063236312502	0.0735120814962	0.0674926636959	0.108695952026	0.145287630364	0.414146918848
a31	0.0671220664599	0.0649916928628	0.0654420635007	0.0694793338321	0.0661452735653	0.0929968640087	0.110158577788	0.463664152949
a20	0.06749689282	0.0661981809543	0.0662124878336	0.0664292252774	0.0650721811884	0.0842321513362	0.088367268596	0.495991590983
a31	0.0686170016067	0.0677059319848	0.0675255376112	0.0660803807591	0.0657157403961	0.0815618271121	0.0810710998653	0.501722463661
</S>	0.0750202058034	0.0744411434924	0.0740885038056	0.0710285178796	0.0707454051981	0.081978813556	0.0682326529327	0.484464751831
