 	il	morto	si	piange	</S>
a20	0.54726316	0.43882947	0.012568057	0.000131856866	0.0012074632
a31	0.464036473333	0.52313199	0.0114479766	0.000521361702	0.000862248256667
a18	0.503127917778	0.477867163333	0.00992097346667	0.006051154734	0.00303280777556
a15	0.460698499259	0.420152721111	0.0840899748222	0.0281484382447	0.00691033442519
a31	0.485199599753	0.307885163704	0.164433734941	0.0324570810816	0.0100243603084
a15	0.467152299918	0.191603822235	0.12610841498	0.0192403476939	0.195895088769
a31	0.447220333306	0.130304068412	0.0897596883267	0.013726140698	0.318989786256
a29	0.461421591102	0.127692426137	0.0729546361089	0.00661087179933	0.331320485419
a31	0.485153743701	0.165183412046	0.0510227020363	0.00637054436644	0.29226959514
a0	0.3918371979	0.164951255349	0.0514917006788	0.00786015202215	0.383859711713
a31	0.2861630093	0.15362797645	0.0824176002263	0.0467073465741	0.431084080571
a13	0.291524769767	0.203847698817	0.146468910075	0.0900779855247	0.268080646857
a18	0.264888653256	0.214399249606	0.186608146692	0.122576175175	0.211527762286
a41	0.254360394419	0.223999726535	0.201275745564	0.165072178392	0.155291907429
a31	0.23399384814	0.217111958845	0.203403941855	0.185737939464	0.159752282476
a18	0.21768702938	0.206622792948	0.200883740618	0.193461736488	0.181344684159
a31	0.206700773127	0.198472220983	0.196516810206	0.193377308829	0.204932888053
a46	0.196224227709	0.191047633661	0.190286860069	0.189302026276	0.233139249351
a31	0.192073889236	0.18802968122	0.187882370023	0.187849932092	0.244164109784
a0	0.194014276412	0.19049947374	0.190570010008	0.190583974031	0.234332253261
a31	0.196081042137	0.19259178458	0.192740836669	0.19277924801	0.225807071087
</S>	0.196316361069	0.19386076229	0.193837938334	0.193694894005	0.222290030543
