 	sul	muro	vuole	uno	specchio	</S>
a31	0.1020474805	0.129496673	0.41331948	0.29159924865	0.061207738	0.002329415
a39	0.369539107167	0.120145312533	0.387970788133	0.09826106675	0.0229038418667	0.00117995883333
a35	0.782097522389	0.0426376142443	0.130867026744	0.0334589819167	0.0103774206556	0.000561475124443
a31	0.887943160796	0.0288447299481	0.0642125858147	0.0122735192056	0.0059312452852	0.000794764988148
a2	0.827477686932	0.0453696566494	0.0979457796049	0.0137898867352	0.0138338139951	0.00158319372938
a0	0.562380005644	0.13450157555	0.249610569868	0.0253053779117	0.0264247623317	0.00177772657646
a20	0.314799558548	0.20716758185	0.418260923289	0.0311165996372	0.0269299781106	0.00172537189215
a18	0.228828856183	0.20330820395	0.484691121096	0.0471354178791	0.0324858347035	0.00355055229738
a31	0.177038568728	0.16725758465	0.438714763699	0.107887639293	0.0992762972345	0.00982513759913
a0	0.124838996243	0.15782895155	0.3188402379	0.208878783098	0.161926025745	0.027687040533
a31	0.0911569287477	0.154410730517	0.219660785967	0.261800511033	0.214047641915	0.058923401511
a46	0.0835611285826	0.110716906839	0.154795475322	0.282699610344	0.307100193972	0.061126658837
a33	0.0774613565275	0.102212138946	0.123878558441	0.260129563448	0.300534781324	0.135783597946
a8	0.107799996843	0.119583792982	0.132116256147	0.193179207816	0.206847745441	0.240472995982
a31	0.137179362281	0.130299002327	0.144609948716	0.155662449272	0.138448260147	0.293800958661
</S>	0.145513076141	0.126341708163	0.144502694358	0.139086619636	0.111650725074	0.33290514933
