 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a31	0.241662341	0.37289588	0.0701658055	0.0125354355325	0.186205136975	0.038065183375	0.01836924396	0.058952983	0.000257422263	0.0008905787
a37	0.0946740316667	0.254119186	0.0833479025	0.196787383177	0.268797402325	0.069073519125	0.00632842688	0.0248367871633	0.000216452323	0.0018189245
a31	0.0469432918889	0.10509234	0.0752501115	0.377019707726	0.311756230775	0.070102626375	0.00220953274	0.0083830343511	0.000252364561	0.0029907903
a20	0.0249286086296	0.0675474553333	0.1789599505	0.346846532575	0.334045700258	0.0418886479917	0.000788247805667	0.00284399780337	0.000156018210667	0.00199489919667
a31	0.0375757648765	0.104832161778	0.3477036935	0.219141951192	0.264334213419	0.0207803708639	0.00361910363422	0.00123677592079	5.91908452223e-05	0.00071683789889
a13	0.0814230862922	0.124548510593	0.350793667833	0.0898189087307	0.300214377806	0.0260171946213	0.0228707782114	0.00401421640693	2.38384531408e-05	0.000275443368963
a31	0.0762099077641	0.078945599531	0.200618700944	0.0388053567769	0.314898635935	0.0652402915404	0.164396320737	0.060626738469	5.34542644469e-05	0.000204978115654
a20	0.0389505199214	0.039961413177	0.095504676648	0.0152809818923	0.207340585312	0.140791620513	0.330618780246	0.130885076156	0.000217562321482	0.000448794665218
a17	0.0254757649738	0.0270710867257	0.0573836768827	0.00696031723077	0.125795025104	0.234459920171	0.364887690082	0.156378935385	0.000459070907161	0.00112852328841
a20	0.0223451453246	0.0243339539086	0.0434998269609	0.00612845724359	0.0742792840347	0.35249284339	0.317838690027	0.154622858462	0.000594314389054	0.0038646106628
a31	0.0292863587749	0.0301900046362	0.0413839383203	0.0169651410812	0.0554454793449	0.408268204463	0.226533010009	0.128426446154	0.00119152308302	0.0623099062209
a20	0.0445146822583	0.0447749062121	0.0507439791068	0.0357001060271	0.0581343254483	0.344952858154	0.15952619667	0.115513868718	0.00227645502767	0.143862675407
a31	0.0531319367528	0.0534585600707	0.0568261547023	0.047165029009	0.0591965551494	0.219264622718	0.116752103557	0.101495656239	0.00578219467589	0.286927228469
a3	0.0546690455843	0.0549095116902	0.0566664749008	0.0509106666697	0.0556363550498	0.113980534906	0.080753228519	0.079062655413	0.0121501275586	0.44126140949
a8	0.0583435485281	0.0589655355634	0.0606306749669	0.0549578745566	0.0579708096833	0.0914706989687	0.072271452173	0.0733941938043	0.0116115816529	0.46038364983
</S>	0.060918549264	0.0616196427817	0.0632645024835	0.0578630072783	0.0611705568417	0.0977833594843	0.0732952210865	0.0734920949022	0.00770499902645	0.442888094915
