 	è	che	stanno	ancora	svegli	</S>
a31	0.3193595195	0.48119191	0.046131294	0.0894628805	0.003334758515	0.0605195744
a11	0.366860052833	0.465204926667	0.030471534	0.114300166833	0.00174850984833	0.0214147438667
a7	0.654552697611	0.241943565556	0.0173926833333	0.074980086611	0.00139587418278	0.00973503925557
a24	0.530783569204	0.363863451852	0.0267308601111	0.071394916537	0.00150614896093	0.00572103025186
a31	0.243782586401	0.479077410617	0.0707016343704	0.195212588846	0.00711537708698	0.00411039155062
a20	0.134078482134	0.334255310206	0.0868299831235	0.398090179615	0.041389751029	0.00535624515021
a31	0.074030798378	0.175809262402	0.0657751750412	0.559066859872	0.115321233676	0.0099966158834
a46	0.0363348077927	0.0758317354673	0.0549275740137	0.635374353291	0.176771594559	0.0207599109611
a41	0.0334381365976	0.0495329958224	0.0520837533379	0.580150427764	0.164119238186	0.120675426987
a31	0.0576072221992	0.0646413702741	0.0666306281126	0.385547202588	0.123083176062	0.302490388996
a33	0.0747606607331	0.077665746758	0.0783300777042	0.210031947529	0.100700072021	0.458511502999
a31	0.084822701911	0.085964325586	0.0864229492347	0.141127025843	0.095564816007	0.506098201
a0	0.0959335773037	0.0962901985287	0.0967479364116	0.120823428614	0.101989546002	0.488215353667
a31	0.104996492101	0.10493610151	0.105355575471	0.117906562871	0.109174894001	0.457630391222
a20	0.104276830034	0.10404366917	0.10439009849	0.111453705957	0.106222616667	0.469613050407
a28	0.103393162678	0.10310738139	0.10338956283	0.108642133652	0.104585149222	0.476882586802
a11	0.104647160559	0.104318930463	0.104553424277	0.108730694551	0.105452471407	0.472297312267
</S>	0.0979527427795	0.0977158727315	0.0979871221385	0.102896932276	0.0990537157035	0.504393606133
