 	sul	muro	vuole	uno	specchio	</S>
a33	0.0933714279	0.393311903	0.160940675	0.2906669809	0.059891272915	0.0018177337229
a31	0.0388062802333	0.677071071	0.157554903333	0.102878673233	0.0230106952483	0.000678379569567
a23	0.336899185744	0.533660915333	0.0778537674443	0.040251634821	0.0110024612161	0.000332043653189
a31	0.699454195248	0.203757652444	0.0783471004814	0.0137703876503	0.00428106670537	0.000389649501063
a28	0.764414165083	0.0949721984813	0.124857613494	0.0114474471834	0.00367321960179	0.000635421967021
a31	0.660295941694	0.0792950981604	0.236290131165	0.0149329080611	0.00837453906726	0.00081140402234
a39	0.408690607231	0.17025104272	0.379086477055	0.0203396063537	0.0201030840224	0.00152919024078
a31	0.235938419077	0.21018524424	0.449222885685	0.0544279901179	0.0427122546741	0.00751322674693
a41	0.154820373026	0.209796124747	0.481302048562	0.087264491706	0.0572892608914	0.00952769791564
a37	0.108077281009	0.204242271582	0.416334786187	0.136815138902	0.121045112964	0.0134854059719
a41	0.10084313367	0.148065730527	0.304395852062	0.208455849634	0.217589810988	0.0206496516573
a31	0.114284111223	0.131443693509	0.235821644021	0.223472373211	0.236296593663	0.0586815865524
a37	0.129932720408	0.123730854503	0.187821038007	0.22206983107	0.226609834554	0.109835718851
a18	0.124669600136	0.122698731501	0.156791396002	0.218139487023	0.216639204851	0.161061616284
a31	0.122587393379	0.118182293834	0.139000550334	0.179313245674	0.171593358284	0.269323215428
</S>	0.12118303169	0.113145676917	0.130441982667	0.154873217837	0.141022064142	0.339334092714
