 	non	so	cosa	stai	scrivendo	</S>
a31	0.157002833	0.32967499315	0.007203679	0.05446548255	0.4147791595	0.036873865
a21	0.0622266336667	0.168766316483	0.0414346593333	0.0574025761833	0.638374299833	0.0317955328
a31	0.0263649297322	0.116621336828	0.0521663674444	0.0244544002611	0.766493569944	0.0138994060667
a10	0.0222918034207	0.052534430276	0.0551637034815	0.012844314287	0.847982269981	0.00918345752223
a7	0.14606869014	0.0432165147587	0.232026004494	0.00767748469567	0.565916895327	0.00509438364074
a41	0.36582128338	0.0321684994196	0.339916968165	0.0514728201652	0.208131314576	0.00248911188025
a31	0.332303976793	0.0155369702399	0.201010416522	0.362178560055	0.083030329992	0.00593976632675
a8	0.131822295598	0.00614807286663	0.0691989638407	0.740104566685	0.0455494849973	0.00717664804225
a31	0.0526367315327	0.00585091447554	0.0261475701469	0.853051868895	0.0415857046658	0.0207272329474
a8	0.0272088438442	0.00794921115851	0.013793291049	0.745913256298	0.162470333889	0.0426650593158
a23	0.0234982942814	0.0148525797195	0.0175760430163	0.610890102099	0.238108237963	0.0950747364386
a8	0.0453513997605	0.0392469942398	0.0407780270054	0.550705984033	0.157665320654	0.166252272146
a31	0.0875842499202	0.0819340214133	0.0811817590018	0.460813021344	0.0807739455513	0.207713014049
a21	0.0934413459734	0.0862869758044	0.0843845763339	0.435062123781	0.0794617691838	0.221363218016
a31	0.0843305113245	0.0767554706015	0.0737419221113	0.436791504594	0.0799638593946	0.248416736005
a24	0.0730523404415	0.0665660585338	0.0633781573704	0.413766041531	0.125892822798	0.257344598668
a21	0.0464396268138	0.0380016745113	0.0361818551235	0.452399363844	0.212759640933	0.214217849556
a31	0.0475084196046	0.0397297515038	0.0377570910412	0.422169947948	0.179969045644	0.272865753185
a17	0.0430686898682	0.0388780298346	0.0383697786804	0.309606539316	0.235782820548	0.334294174395
a20	0.0393966752894	0.0369158612782	0.0377413302268	0.267561013105	0.263140316849	0.355244818132
a0	0.0433242844298	0.0406744690927	0.0427433190756	0.312635324368	0.17463697895	0.385985612711
a31	0.0527061248099	0.0502422030309	0.0523575996919	0.319666368123	0.115612501317	0.409415184237
a8	0.05643935827	0.054684066677	0.0557132198973	0.286121082708	0.134912208772	0.412130048079
a37	0.0529245594233	0.0513858938923	0.0521904652991	0.275054537569	0.152244509591	0.41620002936
</S>	0.0581451047116	0.0567486509462	0.0572070206496	0.269027633785	0.108774879795	0.45009670468
