 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.35290650281	0.047687669965	0.0004658230265	0.032155299	0.021519843	0.02226208335	0.359400363	0.01024601452	0.13790457	0.00121287622	0.0142388945584
a10	0.119002348477	0.0168715208317	0.000184453903167	0.272386082333	0.0193989244667	0.0232649991167	0.372059197667	0.00361510854	0.16749154	0.000966758386667	0.00475898598237
a31	0.0431363468257	0.00963273747723	0.000106574974389	0.511092880778	0.0108719746222	0.0306788587056	0.249177239222	0.00138716791667	0.141184333333	0.00110010672889	0.00163174661146
a10	0.0202125169419	0.0271079771591	0.00029749593813	0.509563993593	0.0103869375407	0.0350912492352	0.289261776407	0.000620250372223	0.105113367778	0.0017584862763	0.000585951917153
a28	0.0211112269806	0.0567086323864	0.000615884346043	0.387273797864	0.0165546588469	0.0246249400784	0.346186028802	0.000316282830741	0.141699455926	0.00469176752543	0.000217360106384
a10	0.0528353906602	0.0627606031288	0.000689434305348	0.212701529288	0.025376821949	0.0271339570261	0.404782469601	0.000387204866914	0.204739308642	0.00846076050848	0.000132581099461
a21	0.10379265022	0.0521000773763	0.000738812125116	0.145807236429	0.0279505386497	0.0448134476754	0.4416422032	0.00146605325564	0.172578732881	0.00894985616949	0.000160437483154
a38	0.110171400073	0.0373501264588	0.000657574048372	0.097410099143	0.0243416538832	0.238433042558	0.359470421067	0.00353995365188	0.121576866294	0.00673881932316	0.000310055661051
a41	0.0715614010243	0.0204271191529	0.000521548156124	0.0412091728143	0.0159376919611	0.538731664186	0.199054640356	0.00545472831729	0.102097088765	0.00448897237439	0.00051598727035
a31	0.0452778113414	0.0127603483843	0.00193582635204	0.0220208783714	0.0112414751537	0.662310038062	0.131538886785	0.0165066480391	0.0781689555883	0.00801395145813	0.0102252213068
a18	0.0342196857805	0.0101780004614	0.00256619158401	0.0149386667905	0.0093057924179	0.689030999354	0.118089950595	0.026183420013	0.0727598365294	0.00880526761938	0.0139222317023
a31	0.0328806672602	0.0113696828205	0.00459562149467	0.0192098442635	0.0101299333393	0.634608853118	0.124675535198	0.0534118690043	0.0703888615098	0.00985868133979	0.0288704985008
a21	0.0325746634201	0.0148587382735	0.00547995249822	0.0228203527545	0.0148734417798	0.554290151039	0.147661278399	0.0822968996681	0.0800603798366	0.0103535581466	0.0347306133003
a31	0.0298265674734	0.0183484630912	0.00649247649941	0.0343841629182	0.0205573739266	0.474099517013	0.172207119466	0.105817013223	0.0807019746122	0.0126489814155	0.0449163349001
a18	0.0312359544911	0.0251605673637	0.00912132916647	0.0587129209727	0.0398188929755	0.357101022338	0.194978636489	0.115005137741	0.106035872871	0.0149548455385	0.0478748101334
a17	0.0343772761637	0.0368056537879	0.0122378583888	0.0779334936576	0.0635462326585	0.295546650779	0.214827672163	0.112112265914	0.11632421429	0.0105612879128	0.0257274418778
a20	0.0364118523879	0.046559736596	0.0173275061296	0.112527387886	0.0851066825528	0.23811779026	0.236864920721	0.118417848638	0.06674140943	0.0122556326376	0.0296692706259
a3	0.0369865211293	0.0472994608653	0.0233695627099	0.195113605962	0.103213607518	0.166356350087	0.21235061024	0.108186336213	0.04136044381	0.0211354298792	0.044628103542
a35	0.0432674297098	0.0481245769551	0.0303997142366	0.280317128654	0.110759492506	0.116607860029	0.160031563413	0.0943256754043	0.03279982327	0.0293261876264	0.0540405858473
a37	0.0473692012366	0.0491889883184	0.0357117880789	0.333055706218	0.102195544169	0.0910485066763	0.120685034471	0.0802558184681	0.0331067804233	0.0344262435421	0.0729563999491
a38	0.0471661080789	0.0486662094395	0.0384513713596	0.365679245406	0.0958124513897	0.0732839755588	0.0985325748237	0.067034596156	0.0389305568078	0.035392816514	0.0910501066497
a31	0.0472252570263	0.0488266991465	0.0406301201199	0.381181181802	0.0905731204632	0.0678840438529	0.0902137336079	0.0667943487187	0.0373487066026	0.0371521575047	0.0921706488832
a37	0.0536725490088	0.0539130480488	0.0492793677066	0.318730680601	0.0752323468211	0.0685619566176	0.078290976536	0.0727248795729	0.0341119498675	0.0488586091682	0.146623682961
a21	0.0613959263363	0.0595067960163	0.0556336159022	0.2595449402	0.0675178822737	0.0709404388725	0.0698155888453	0.0708500065243	0.0407278499558	0.0556312563894	0.188435770987
a31	0.0609780654454	0.0591688020054	0.0560574243007	0.282179330067	0.0643222707579	0.0694802129575	0.0668738262818	0.0705016221748	0.0384298949853	0.0564290087965	0.175579593662
a29	0.0603788818151	0.0591060856685	0.0570889031002	0.219385310022	0.0620822822526	0.0668676226525	0.0645561064273	0.0685479040583	0.0428080253284	0.0578526572655	0.241326264554
a31	0.060990080605	0.0598376478895	0.0584103227001	0.140658250007	0.0607716994175	0.0650832792175	0.0624343414758	0.0651249580194	0.0493350684428	0.0591070700885	0.318247321518
a33	0.0557017508683	0.0551717619632	0.0543602832334	0.137085826669	0.0563348364725	0.0583947737392	0.0573054501586	0.0581425826731	0.0492161908143	0.0537737100295	0.364512853839
a20	0.0508136842894	0.0505004649877	0.0499113387445	0.123008122223	0.0516488631575	0.0526943079131	0.0521750173862	0.0517446335577	0.0496156116048	0.0485207223432	0.419367264613
a31	0.0550961880965	0.0549051593292	0.0545609492482	0.0963908820743	0.0554655953858	0.056928693971	0.0561170301287	0.0557932971859	0.0496622428683	0.0538313997811	0.411248611538
</S>	0.0591248390482	0.0589518296646	0.0586821126241	0.0872197530371	0.0592173626929	0.0611748099855	0.0600376625644	0.059884673593	0.0502507629341	0.0582298098906	0.387226440769
