 	il	morto	vuole	pianto	</S>
a31	0.218255185	0.1352989729	0.0753526015	0.540435128	0.030658133
a28	0.382639668333	0.04570033619	0.0407113168333	0.517262542667	0.0136861716667
a17	0.711300766111	0.01617407642	0.0378953466111	0.224313874222	0.0103159908889
a31	0.583673602037	0.01203438054	0.0278092382037	0.368648578074	0.00783425472963
a20	0.514125134012	0.01444881968	0.0434645164012	0.424218569358	0.00374297796321
a0	0.512607474671	0.0110203287267	0.0775177438004	0.394596956453	0.0042574962744
a31	0.330060001557	0.0200796962422	0.1590346896	0.481197552151	0.0096280644248
a13	0.204680413852	0.0241256094141	0.204074619867	0.545300517384	0.0218188134749
a6	0.109552632284	0.0137098198047	0.243411719956	0.605523092461	0.027802717825
a31	0.082457363428	0.0183949499349	0.258913213319	0.54514769082	0.0950867576083
a46	0.0891261028093	0.0373865523116	0.31654764444	0.42908045694	0.127859179869
a37	0.0960719242698	0.0658423357705	0.339937248147	0.287032435647	0.211116023956
a31	0.119580401423	0.10226049859	0.225423706049	0.173952715216	0.378782681319
a46	0.135565603808	0.125867346197	0.18258120535	0.104508285072	0.451477587106
a31	0.152551534603	0.147891062066	0.17197024845	0.0756493096907	0.451937875702
a46	0.157135421534	0.154755777355	0.16150329615	0.0696484945636	0.456957028567
a8	0.154646713845	0.152794235785	0.158966035383	0.0758957581879	0.457697299522
a31	0.189086967948	0.187121588595	0.179539118461	0.0713529077293	0.372899453174
a8	0.194048975983	0.192387686198	0.181677809487	0.0747187009098	0.357166831058
</S>	0.174314382991	0.172939458099	0.170931269743	0.0852176304549	0.396597255529
