 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
a23	0.025014920235	0.01863096875	0.0029899081	0.116866335	0.25814949	0.28358005	0.20233926	0.062445163893	0.029983914904
a31	0.0131540185683	0.0139348019833	0.00216990668667	0.139537271667	0.149508801667	0.3610445	0.289700016667	0.0209426501597	0.0100080153247
a38	0.00970203018943	0.0125785813944	0.00192635424889	0.149768810556	0.063781834889	0.506828783333	0.244901565556	0.00716122101657	0.0033507991709
a17	0.00416943526314	0.0165085661315	0.0026829063163	0.112425301519	0.0245466126297	0.730963061111	0.104791233852	0.00275143331886	0.0011614521223
a31	0.00185255784771	0.0111145163772	0.00200177090543	0.049442526173	0.0121043632766	0.860672553704	0.0602214816173	0.00213915698962	0.000451087597433
a41	0.00602016250924	0.00677831212573	0.00156824913514	0.0206338217243	0.0063058090922	0.899580101235	0.0531422622058	0.00576619959654	0.000205103915811
a17	0.0156247935031	0.00627125670858	0.00365524341171	0.0123803429081	0.0072217272974	0.839227550412	0.0938063207353	0.0210849195322	0.000727854788604
a31	0.016839220001	0.00485709823619	0.0058691460039	0.0091721583027	0.0160454894325	0.714001850137	0.188033923578	0.0416889065107	0.0034921964962
a0	0.0105694638337	0.00315109611206	0.00677815133463	0.00732667996757	0.0180334244775	0.571358950046	0.337820674526	0.0390092648369	0.00595226349873
a31	0.00697693994457	0.00270586023735	0.0103848037782	0.00969766818919	0.0290593214925	0.459719536682	0.445313891509	0.0248740169456	0.0112679661662
a37	0.00605603858152	0.00279173814578	0.0518828292594	0.0178228673964	0.0515156524975	0.314848017227	0.51798619717	0.0224918039819	0.0146048810554
a10	0.00646232192717	0.00330436874859	0.0746165570865	0.0341224144655	0.0710639624992	0.206903200742	0.53667483239	0.022006466994	0.0448458683518
a31	0.00861238810906	0.00588487504953	0.0664428696955	0.0678406601552	0.111609945833	0.173073900247	0.48051742413	0.020677088998	0.0653408427839
a16	0.020133371703	0.0133049330165	0.134859719899	0.116623100052	0.152321645278	0.111329554749	0.35080237471	0.052502971666	0.0481223162613
a17	0.0279770652343	0.0184201000055	0.1927077633	0.149250800017	0.202526705093	0.0670541809163	0.221771924903	0.085792051222	0.0344993570871
a20	0.0247232300781	0.0172117706685	0.1828945611	0.160996613339	0.250766311698	0.0476234283054	0.178933161634	0.110528169074	0.0263227206957
a31	0.0277824513594	0.0220529132228	0.143334270367	0.216086894446	0.226320840566	0.0448633311018	0.142227717211	0.125226455025	0.0521051422319
a39	0.0402253191198	0.0343201927409	0.110422593456	0.251385584815	0.167040330189	0.0503812803673	0.10824839907	0.155617563675	0.0823587540773
a20	0.0501061563733	0.044546694247	0.0953014644853	0.223972921605	0.12001493673	0.0520735841224	0.0784564123567	0.167743327892	0.167784501359
a31	0.0571037121244	0.054477734749	0.0770589734951	0.176166280535	0.0885277135767	0.0588602337075	0.0692342567856	0.113613130964	0.304957940453
a33	0.0601880173748	0.0589398682497	0.0700604664984	0.150289876845	0.0762398358589	0.0618297922358	0.0657518922619	0.0935123553213	0.363187860151
a48	0.0594992291249	0.0481919197499	0.113549002166	0.112392849282	0.060168891953	0.0624910584119	0.0568976074206	0.217440555107	0.26936888005
a31	0.069776956375	0.0538705419166	0.138514327389	0.114486890094	0.058366160651	0.081329922804	0.0702745958069	0.236430685702	0.176949940017
a19	0.076657482125	0.0574619556389	0.177249565796	0.116514543365	0.0781081285503	0.0788477956013	0.0793942129356	0.172004582567	0.163761746672
a31	0.0783711107083	0.058632065213	0.189318520265	0.095692754455	0.0856937911834	0.0792952965338	0.0875139686452	0.152073388856	0.173409108891
a37	0.0730494469028	0.063658661071	0.119094043088	0.0967007081517	0.0799885837278	0.0823772188446	0.0880878612151	0.119079987619	0.277963496297
a31	0.0657922803009	0.060565666357	0.089315695696	0.0708662827172	0.0746451079093	0.0695922462815	0.0708703987384	0.114741419206	0.383610898766
a8	0.0645833794336	0.0612307367857	0.0793652118987	0.0647873409057	0.0742510193031	0.0681094754272	0.0665623919128	0.114988623069	0.406121806255
</S>	0.0617522167168	0.0579213753928	0.0779041109494	0.0596423404528	0.0749258246516	0.0641781477136	0.0625009294564	0.140203676534	0.400971363128
