 	la	pasta	vuole	sale	</S>
a31	0.209855235	0.346132432	0.1727453265	0.2676128605	0.00365412
a15	0.426681031667	0.336426472333	0.0932422615	0.137384983833	0.0062652492
a31	0.616727657222	0.145921988444	0.0813245688333	0.143615961278	0.0124097857333
a13	0.526727112407	0.154884232148	0.125888946278	0.174809450426	0.0176901989111
a31	0.469336577469	0.216280024049	0.159208322093	0.142663790142	0.0125112698037
a6	0.51790739249	0.209823348016	0.151575667364	0.110961163381	0.00973239743457
a31	0.355493084163	0.162018729339	0.164254352455	0.275150897794	0.0430828891449
a46	0.178761643388	0.119273153113	0.185285134152	0.423170179265	0.0935098630483
a31	0.121881999796	0.106476515704	0.165549258051	0.327534789755	0.278557417683
a46	0.107192973265	0.102510263235	0.125409542684	0.197131299918	0.467755915894
a20	0.115166087755	0.114369514412	0.124357497561	0.164143579973	0.481963308631
</S>	0.120965383877	0.121096972206	0.127515448781	0.158652609986	0.471769544316
