 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.3116566375	0.122879722	0.248632347	0.06947799235	0.21162159	0.025322632	0.01040913294
a46	0.173800010833	0.123871968667	0.2400079925	0.02564906635	0.244878276667	0.187215439667	0.00457728110667
a31	0.161131463611	0.070697722889	0.0808517314	0.0103848095167	0.239910515556	0.406590069889	0.0304337405356
a35	0.217294611204	0.19658337963	0.0437459965333	0.00528527857223	0.177093795185	0.321742045963	0.0382549325219
a31	0.392125987068	0.26748664321	0.0475954765111	0.00639892752408	0.144657538395	0.127982516321	0.0137528926173
a20	0.625157742356	0.15290871707	0.0382074145037	0.00694622150803	0.119944741798	0.0514738114403	0.0053613254491
a31	0.710101304119	0.09914032169	0.0559893851679	0.00991998350268	0.088460874266	0.0321900694801	0.00419802429303
a39	0.68652576804	0.0943483438967	0.074638071056	0.0112828405009	0.091729699422	0.03500432316	0.00647092009768
a3	0.685154836013	0.0861015426322	0.074326928352	0.0105992575003	0.0956776331407	0.0340470163867	0.0140927986992
a31	0.575590158671	0.104320695544	0.101384721451	0.0314160655001	0.106803717714	0.0231910569622	0.0572936368997
a7	0.428717096224	0.118321948515	0.10931441515	0.0453435301667	0.152122249238	0.0164674811541	0.129713325633
a10	0.269117585408	0.0995567661717	0.08014475305	0.0429512447222	0.166053671746	0.0154834123847	0.326692588544
a31	0.149212655136	0.0991565687239	0.0732986976833	0.0596566629074	0.175402255915	0.0195708541282	0.423702319515
a11	0.137799551712	0.117115752908	0.0924778992278	0.0880514893025	0.217794928638	0.0319450643761	0.314815299838
a18	0.153223470571	0.142392297636	0.117830233076	0.110232368101	0.216109906213	0.0416432111254	0.218568466613
a28	0.141935276857	0.142654842545	0.119027314359	0.110307206034	0.200640438738	0.0945482157085	0.190886688871
a31	0.123986232286	0.117040242515	0.106066614786	0.108070985345	0.185574662913	0.145846731903	0.21341454629
a11	0.131721367429	0.107325929172	0.103933891595	0.118017961782	0.186585597638	0.139196367301	0.213218878763
a13	0.133606467143	0.089184269724	0.0914095905317	0.117013180594	0.185588742546	0.1277755091	0.255422209588
a31	0.113145792048	0.0816411165747	0.0835966168439	0.101299116865	0.144057859182	0.107996261033	0.368263203196
a20	0.0951405023493	0.0800585655249	0.0809276256146	0.0893246422883	0.108688174727	0.0873736633443	0.458486801065
a31	0.0879739307831	0.0789478335083	0.0796129185382	0.0846218174294	0.094857534909	0.0792825694481	0.494703390355
a8	0.0879575569277	0.0835602395028	0.0838942895127	0.0862250891431	0.0908027649697	0.0778035964827	0.489756440118
</S>	0.0923178734639	0.0883537797514	0.0887000197564	0.0906968095715	0.0943750774848	0.0783050282413	0.467251350059
