 	un	forno	che	fa	buon	pane	</S>
a31	0.2457439	0.313258347	0.150947621	0.0291144175	0.03925057257	0.074136166	0.1475489475
a20	0.1782401	0.444009749	0.160238961667	0.0182644559667	0.0231566282367	0.113442521	0.0626475217
a28	0.179755223333	0.312076218667	0.0756124235557	0.00728407787223	0.0284899184122	0.370219017	0.0265630701
a31	0.137060357778	0.304802858556	0.115418846185	0.00402845847408	0.0232686928041	0.401038816333	0.0143819701433
a18	0.149088849259	0.508763719519	0.170730995395	0.00317246739136	0.0108548205014	0.152387900444	0.0050013010791
a13	0.25641394642	0.55522543984	0.122372225132	0.00153869311379	0.00400983735047	0.0581507538147	0.00228915758103
a39	0.45156628214	0.437497589947	0.068334087044	0.000657313511263	0.00170911084349	0.0362370672716	0.00399855366034
a20	0.58580417738	0.319097356649	0.0593889476813	0.000474519283754	0.00095495493783	0.0283163690905	0.00596364722011
a31	0.495880275793	0.28371106555	0.110179189227	0.00878160391792	0.00240116359261	0.0657747730302	0.0332719149067
a20	0.364396378598	0.30636461185	0.180947543076	0.017625864306	0.00369424999754	0.0842778893434	0.0426934538022
a39	0.290790826199	0.339024827283	0.245471954359	0.0292556557687	0.00772569739918	0.0659372847811	0.0217937444341
a18	0.1948684254	0.342871955761	0.306594031453	0.0455624612562	0.0172682147997	0.0753372882604	0.017497629478
a39	0.142623375133	0.321163385254	0.339179657151	0.0575395624187	0.0343942505999	0.0845020394201	0.0205977534927
a46	0.118561435044	0.297400815085	0.354643985717	0.0683453154729	0.0471845848666	0.08845943314	0.0254044911642
a38	0.111849660348	0.293987258362	0.370489605239	0.0737162251576	0.0440212856222	0.08060840438	0.0253276107214
a39	0.106826938783	0.274393299454	0.355702661746	0.0798158337192	0.0555074362074	0.0788812147933	0.0488726755738
a31	0.100798829594	0.221512013151	0.289055103915	0.0868769099064	0.0963733737358	0.0913018049311	0.114082046858
a18	0.116836386531	0.177266537717	0.218737954638	0.0972473599688	0.121172581245	0.116611281644	0.152127928953
a31	0.124765842177	0.155033459239	0.182234131546	0.103254673323	0.121097087082	0.129870393881	0.183744399651
a41	0.123771277392	0.14259845308	0.162122097182	0.106576137774	0.120604999027	0.13935575796	0.20497123655
a35	0.135550539131	0.14509253436	0.160976119061	0.113984252591	0.115341663009	0.14380848932	0.185246355517
a31	0.12671892971	0.141023031453	0.157372486354	0.111025670864	0.109434454336	0.122556139773	0.231869265172
a28	0.113811513237	0.121599777151	0.130585478785	0.103150706955	0.105831124779	0.105312983258	0.319708378391
a27	0.125388044412	0.118984062384	0.122320036262	0.106173935652	0.110490774926	0.123650151086	0.29299295613
a13	0.143220321471	0.134363257461	0.139877328754	0.115273775217	0.116074788309	0.138108751695	0.213081745377
a46	0.154229477157	0.165712662487	0.190550052918	0.113766145072	0.102413664436	0.126691928565	0.146636036126
a24	0.167149439052	0.182892180829	0.216698827639	0.112715108357	0.0973298564787	0.113658532855	0.109556026375
a39	0.192898529684	0.18124659361	0.211473232546	0.107090041452	0.101840283493	0.106319957618	0.099131330125
a31	0.180344343228	0.16925498787	0.198899390849	0.100121549151	0.099805390831	0.106275429206	0.145298918042
a11	0.165825381076	0.139370210623	0.155228103616	0.097164349717	0.108622665277	0.118841286402	0.214948029347
a31	0.155950513692	0.117127376208	0.121988111205	0.0934900299057	0.109697078426	0.123959777467	0.277787123116
a21	0.131873774564	0.107416255403	0.109213857068	0.0945215166352	0.104872946142	0.120290267822	0.331811374372
</S>	0.135770962282	0.105601160701	0.105679363534	0.0940417383176	0.106764653071	0.127269718911	0.324872387186
